# file...... PDEWH_Case_2aii_PDE_Outlet_Temperature.csv
# date...... Fri Mar 21 06:17:46 2014
# user...... afisher
# host...... (null)
# group..... class=waterheater AND groupid=fwh
# property.. temperature
# limit..... 10000000
# interval.. 3600
# timestamp,waterheater:55,waterheater:66,waterheater:89,waterheater:101,waterheater:113,waterheater:125,waterheater:154,waterheater:172,waterheater:208,waterheater:232,waterheater:244,waterheater:256,waterheater:262,waterheater:274,waterheater:286,waterheater:321,waterheater:333,waterheater:393,waterheater:411,waterheater:428,waterheater:440,waterheater:452,waterheater:505,waterheater:517,waterheater:588,waterheater:599,waterheater:622,waterheater:634,waterheater:646,waterheater:658,waterheater:676,waterheater:682,waterheater:694,waterheater:705,waterheater:735,waterheater:759,waterheater:783,waterheater:837,waterheater:872,waterheater:878,waterheater:908,waterheater:914,waterheater:926,waterheater:944,waterheater:968,waterheater:1015,waterheater:1039,waterheater:1051,waterheater:1081
2013-07-14 10:00:00 CDT,+108.842394076,+124.24744406,+122.305140695,+126.732336924,+122.362566298,+124.920458573,+122.103410671,+122.060821325,+123.61066408,+125.143350841,+123.601438444,+121.99832033,+124.501462119,+206.436589283,+124.575724768,+125.891087305,+121.87572758,+126.433558574,+115.978550808,+124.973943914,+123.142011693,+123.514202877,+123.802897641,+128.615042528,+123.143524123,+128.208540473,+121.617646548,+126.2105878,+121.423526159,+120.288849952,+124.379948533,+124.76507937,+128.042776691,+124.78886653,+123.58418624,+123.140792113,+126.222570843,+121.346095054,+123.590346559,+122.274999284,+122.815819859,+122.870182006,+123.213368306,+122.467012338,+122.085009078,+123.038757012,+124.85092169,+121.69937374,+123.431622783
2013-07-14 11:00:00 CDT,+119.34154274,+124.069603078,+122.02949684,+126.434837305,+122.06758562,+124.647983972,+121.825275138,+121.773243234,+123.228012641,+124.840982118,+123.326920407,+121.752256417,+124.209772835,+206.997117681,+124.28763917,+125.584309658,+121.609514387,+126.124012267,+121.34272367,+124.674656173,+122.85818758,+123.258687915,+123.530143039,+128.084992619,+122.870711595,+128.866807239,+121.3436808,+125.929149929,+121.10212946,+120.032594064,+124.098938848,+124.479269223,+128.75465417,+124.473038616,+123.284076043,+123.112307994,+125.933021378,+121.086471736,+123.329367988,+122.009621534,+122.492505474,+122.597243777,+122.928028562,+122.173290756,+121.803850545,+122.774314055,+124.533423171,+121.390228704,+123.562186284
2013-07-14 12:00:00 CDT,+121.313882936,+123.7993292,+121.761984255,+126.138768269,+121.773949469,+124.376800761,+121.548231715,+121.487404796,+122.852860021,+124.540331144,+123.053275544,+121.507207567,+123.926086398,+215.613910967,+124.001248619,+125.278834262,+121.345459376,+125.816480395,+121.109271656,+124.376936632,+122.575986677,+123.009507339,+123.264713362,+127.716089264,+122.598073298,+128.561584562,+121.077436985,+125.661565915,+122.320378488,+119.783924762,+123.829186003,+124.194184501,+128.459320412,+124.158439148,+122.985755274,+122.729137888,+125.644320926,+120.838344623,+123.061605454,+121.751579337,+122.144167727,+122.336073828,+122.643484233,+121.881366491,+121.524300782,+122.510024171,+124.217203052,+121.093396253,+123.284923476
2013-07-14 13:00:00 CDT,+121.035850883,+123.536280906,+121.501558983,+125.844460424,+121.482374013,+124.107475883,+121.273222998,+121.203288117,+122.48588194,+124.241330959,+122.781204607,+121.263697652,+123.649766845,+226.964903452,+123.716596897,+124.974811829,+121.082263368,+125.510733911,+120.870145468,+124.081007003,+122.295452792,+122.760822722,+123.006511027,+127.364672446,+122.326032213,+128.263789629,+120.818724932,+125.406886553,+122.071342634,+119.542499619,+123.570253603,+123.910595714,+128.175445572,+123.844925558,+122.689226485,+122.365752438,+125.357321849,+120.601264224,+122.795169095,+121.500574809,+121.80635128,+122.077648165,+122.360037905,+121.59122052,+121.246320539,+122.247320073,+123.902972055,+120.808362806,+123.015011102
2013-07-14 14:00:00 CDT,+120.760158841,+123.277745229,+121.245886148,+125.539383239,+121.192319717,+123.835250188,+120.99966428,+120.72290066,+122.453171743,+123.847365507,+122.483773713,+121.021710695,+123.378125614,+238.367722014,+123.433663153,+124.672187319,+120.820595815,+125.206603871,+60.1899279803,+123.786850461,+122.016618825,+122.513144959,+122.752864248,+127.026679743,+122.054626423,+127.969219736,+120.564160114,+125.15907604,+121.817471807,+119.305539917,+123.321279876,+123.628808485,+127.895013968,+123.532345183,+122.348150534,+118.108636474,+125.071549183,+120.336070687,+122.530213812,+121.254090899,+120.938870725,+121.819627601,+122.077125626,+121.302723041,+120.96991517,+121.986062475,+123.590489536,+120.532662454,+122.691033943
2013-07-14 15:00:00 CDT,+120.474834684,+123.021959577,+120.992780025,+125.244378801,+120.900739591,+120.777728755,+120.72754196,+120.416596481,+118.974591728,+123.531472432,+122.207823275,+120.780847188,+123.109338594,+237.714725284,+120.179790559,+122.403736907,+120.321778279,+124.904555706,+60.3397735538,+123.494368356,+121.739343057,+119.906650029,+122.501878205,+124.414107817,+121.160535427,+123.694369329,+120.312168519,+124.913488004,+119.932166857,+119.071166528,+123.08205482,+123.348547428,+127.614616914,+122.798430147,+122.044344994,+115.642092061,+124.787454394,+117.11549769,+122.266837913,+120.976680965,+118.20084953,+121.015073418,+119.235830389,+121.015838175,+120.695151119,+121.726235279,+123.279379536,+115.953431419,+122.347896567
2013-07-14 16:00:00 CDT,+120.092727833,+122.769650788,+120.743215539,+124.950161668,+120.612848318,+120.41163804,+120.45711423,+120.112032541,+117.164900057,+123.215425626,+121.932700178,+120.541577111,+122.844000412,+236.727518244,+119.80645978,+121.998337687,+120.040002717,+124.604003304,+60.4955836579,+123.203503687,+121.463709854,+119.590361357,+122.240336464,+121.040227842,+120.126767636,+123.397051212,+120.063195342,+124.671082384,+119.568549581,+118.839961788,+122.851736973,+123.069721253,+127.334088751,+122.45301076,+121.741183009,+114.394694131,+124.504998593,+116.92157458,+122.005146556,+120.72846779,+117.922588183,+120.716351533,+118.915790031,+120.730556667,+120.422113819,+121.467902717,+120.091979826,+115.579231423,+122.070169104
2013-07-14 17:00:00 CDT,+119.821668006,+122.516695611,+120.493113626,+124.172684625,+120.326180986,+120.054343751,+120.188470539,+116.574185269,+116.229146063,+113.751780485,+121.658362217,+120.303774577,+122.578370931,+235.746670421,+119.442267654,+110.409284164,+115.646076297,+124.305566358,+60.6570593051,+122.914405806,+121.189782857,+119.281389671,+121.988480216,+120.657553107,+115.715203494,+123.094368668,+119.71897607,+124.428154098,+119.316717658,+118.608283216,+122.622842316,+122.792673508,+126.684234438,+122.110223194,+119.323943408,+113.868617508,+124.223988456,+116.579214944,+121.744788772,+119.818732007,+117.645649243,+117.195269686,+115.5143958,+120.44694447,+120.150842556,+121.211314853,+119.802996741,+115.318449054,+118.868961461
2013-07-14 18:00:00 CDT,+117.829490049,+122.26272602,+120.241808594,+123.83229753,+120.041346349,+115.671103498,+119.921516738,+116.315615406,+116.009174543,+113.503378246,+121.384744697,+120.06756465,+122.311693459,+234.76069616,+115.099916124,+108.941095348,+115.430098799,+124.008756848,+60.8228951654,+122.627137819,+120.914832117,+115.889182197,+121.73511612,+120.28169428,+115.476671499,+112.479038559,+119.455237104,+124.184139399,+110.779168196,+118.375386139,+122.394814355,+122.517423751,+126.393299657,+119.103026313,+118.977273534,+113.277610162,+123.944280177,+115.801705458,+121.485940327,+118.731753015,+117.369967825,+115.013293144,+111.576888192,+120.157235222,+119.881094527,+120.910100122,+119.519080061,+114.961467927,+118.634155029
2013-07-14 19:00:00 CDT,+117.57122526,+121.306907384,+119.98892454,+123.492795701,+119.757585129,+113.282252574,+119.656098588,+116.05946739,+115.481039623,+113.257937783,+121.112496449,+119.832653179,+122.036550422,+233.747822875,+113.83506711,+108.804717986,+115.214510298,+123.714032297,+60.9915357943,+122.341801097,+120.643278086,+114.128884869,+121.385680655,+115.46393538,+113.385393408,+112.249408941,+119.189160692,+123.938284837,+110.258827803,+118.140669193,+121.763878199,+121.92708911,+126.106398742,+118.784197957,+118.636340036,+113.046697989,+121.707384312,+113.701468804,+121.22894693,+118.454272912,+114.308626075,+114.814603083,+111.415007488,+119.875150395,+119.613099886,+120.618059881,+114.448000658,+113.571931102,+118.396922445
2013-07-14 20:00:00 CDT,+117.353805737,+122.621781786,+119.731740307,+123.162233231,+119.47616644,+107.190496444,+119.393424021,+111.239832788,+114.771663145,+113.531637024,+120.841433678,+119.602095419,+121.76203631,+230.605233823,+109.551552416,+100.237864574,+115.298432099,+123.421536163,+78.7048685337,+122.058831955,+122.61895945,+109.659033997,+120.624300565,+114.606512464,+111.665407099,+112.041978407,+118.958901446,+123.690036888,+109.752610033,+117.95011955,+121.575236043,+121.657718614,+125.772523109,+118.469863189,+109.565883206,+112.101544176,+122.123526195,+101.805141705,+122.474778261,+114.127704162,+114.018070514,+110.662963064,+109.847860704,+120.387360886,+119.359762794,+122.802755265,+114.284675996,+97.1795799318,+118.171679014
2013-07-14 21:00:00 CDT,+120.571513223,+122.696774409,+119.473130093,+123.324403538,+120.151457918,+114.373006939,+119.132761115,+111.455958758,+114.702944467,+120.566755876,+121.806242458,+122.644633157,+121.484572852,+218.458148124,+109.309158087,+101.33346371,+121.464585975,+123.13096249,+95.67535519,+121.780046104,+122.33869117,+112.213407506,+122.688661025,+109.692115593,+113.164339897,+105.175632091,+122.247836404,+123.869912244,+109.568789625,+122.211394762,+122.914357873,+122.890040414,+129.005585784,+120.059672362,+112.194020341,+114.409951222,+122.839748234,+111.129989144,+122.465676745,+114.075473509,+114.927101059,+109.092884569,+103.202109695,+122.458139964,+122.476706375,+122.536112474,+117.583386566,+101.596751363,+122.348830155
2013-07-14 22:00:00 CDT,+122.086284996,+122.393983668,+119.217568578,+123.014083522,+122.450759906,+121.104121169,+118.875453508,+118.44292618,+120.181613509,+121.606261172,+122.652862845,+122.396734766,+122.621548956,+216.546859001,+120.035721927,+111.442021085,+121.799643401,+122.850542946,+111.548761865,+121.508921684,+122.060625538,+121.436150483,+122.40839486,+117.426196089,+121.615636236,+116.806980126,+121.959189143,+123.613047029,+115.368260571,+121.944310339,+122.657403424,+122.592061167,+128.723333638,+122.072204449,+121.429754981,+121.830149905,+122.520028188,+121.086181944,+122.203591224,+121.703118328,+121.529916023,+116.199927148,+111.687983201,+122.172538048,+122.194266494,+122.269343749,+121.714539179,+116.612966109,+122.090733601
2013-07-14 23:00:00 CDT,+121.807247181,+122.094056196,+118.960838435,+122.707611104,+122.164448654,+120.883166074,+118.620663202,+121.621959947,+121.834828079,+121.359419976,+122.384829373,+122.151638957,+122.331640614,+214.684876959,+121.084122894,+121.398555315,+121.548763095,+122.581922057,+120.859460273,+121.241355328,+121.785214767,+121.213572893,+122.124740871,+121.40046682,+121.356528559,+121.207942765,+121.666743013,+123.350992781,+121.650844432,+121.674763126,+122.400570588,+122.299065041,+128.443251791,+121.775832786,+121.328986527,+121.557496684,+122.208774665,+120.897319462,+121.944346783,+121.444605083,+121.684766772,+121.586500097,+121.420127245,+121.893958219,+121.914283631,+122.007438164,+121.499432633,+120.882412934,+121.82833029
