# file...... line_trans_node_5_to_trans_node_4_at_inter_power.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# target.... overhead_line 33954
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-07-10 23:18:00 MDT,+5.46282e+006,+2.36306e+006,+5.46448e+006,+2.31293e+006,+5.50779e+006,+2.33865e+006,+5.46188e+006,+2.36003e+006,+5.46388e+006,+2.30973e+006,+5.50653e+006,+2.3354e+006
2000-07-10 23:19:00 MDT,+5.47755e+006,+2.35018e+006,+5.49465e+006,+2.31781e+006,+5.51478e+006,+2.34814e+006,+5.47662e+006,+2.34714e+006,+5.49404e+006,+2.31458e+006,+5.51351e+006,+2.34487e+006
2000-07-10 23:20:00 MDT,+5.4869e+006,+2.3558e+006,+5.49015e+006,+2.32014e+006,+5.52011e+006,+2.3402e+006,+5.48597e+006,+2.35275e+006,+5.48954e+006,+2.31691e+006,+5.51884e+006,+2.33693e+006
2000-07-10 23:21:00 MDT,+5.49053e+006,+2.35399e+006,+5.49077e+006,+2.3238e+006,+5.51745e+006,+2.33846e+006,+5.48959e+006,+2.35093e+006,+5.49016e+006,+2.32057e+006,+5.51618e+006,+2.3352e+006
2000-07-10 23:22:00 MDT,+5.46899e+006,+2.35623e+006,+5.48247e+006,+2.31327e+006,+5.51362e+006,+2.34576e+006,+5.46806e+006,+2.35319e+006,+5.48186e+006,+2.31005e+006,+5.51235e+006,+2.34249e+006
2000-07-10 23:23:00 MDT,+5.47403e+006,+2.3494e+006,+5.50012e+006,+2.31359e+006,+5.51865e+006,+2.35345e+006,+5.47309e+006,+2.34636e+006,+5.49951e+006,+2.31035e+006,+5.51738e+006,+2.35017e+006
2000-07-10 23:24:00 MDT,+5.46978e+006,+2.35926e+006,+5.49595e+006,+2.30389e+006,+5.53132e+006,+2.35351e+006,+5.46885e+006,+2.35622e+006,+5.49534e+006,+2.30066e+006,+5.53005e+006,+2.35023e+006
2000-07-10 23:25:00 MDT,+5.45502e+006,+2.35554e+006,+5.48312e+006,+2.30549e+006,+5.51294e+006,+2.35411e+006,+5.45409e+006,+2.35252e+006,+5.48251e+006,+2.30227e+006,+5.51167e+006,+2.35084e+006
2000-07-10 23:26:00 MDT,+5.45511e+006,+2.35507e+006,+5.47955e+006,+2.30793e+006,+5.50863e+006,+2.35195e+006,+5.45418e+006,+2.35205e+006,+5.47894e+006,+2.30471e+006,+5.50736e+006,+2.34869e+006
2000-07-10 23:27:00 MDT,+5.45734e+006,+2.35382e+006,+5.46888e+006,+2.31624e+006,+5.49619e+006,+2.34433e+006,+5.45641e+006,+2.3508e+006,+5.46827e+006,+2.31303e+006,+5.49493e+006,+2.34109e+006
2000-07-10 23:28:00 MDT,+5.45874e+006,+2.3369e+006,+5.48636e+006,+2.32377e+006,+5.48442e+006,+2.35366e+006,+5.45781e+006,+2.33389e+006,+5.48575e+006,+2.32054e+006,+5.48316e+006,+2.35042e+006
2000-07-10 23:29:00 MDT,+5.42512e+006,+2.33197e+006,+5.46304e+006,+2.3209e+006,+5.45404e+006,+2.35882e+006,+5.4242e+006,+2.32899e+006,+5.46243e+006,+2.3177e+006,+5.45279e+006,+2.35561e+006
2000-07-10 23:30:00 MDT,+5.43734e+006,+2.34891e+006,+5.44501e+006,+2.32148e+006,+5.46549e+006,+2.34132e+006,+5.43642e+006,+2.3459e+006,+5.4444e+006,+2.3183e+006,+5.46425e+006,+2.33811e+006
2000-07-10 23:31:00 MDT,+5.35934e+006,+2.31435e+006,+5.35602e+006,+2.291e+006,+5.37849e+006,+2.29918e+006,+5.35844e+006,+2.31143e+006,+5.35544e+006,+2.28792e+006,+5.37728e+006,+2.29607e+006
2000-07-10 23:32:00 MDT,+5.35651e+006,+2.31237e+006,+5.36477e+006,+2.28663e+006,+5.38351e+006,+2.3059e+006,+5.35561e+006,+2.30946e+006,+5.36419e+006,+2.28354e+006,+5.38229e+006,+2.30278e+006
2000-07-10 23:33:00 MDT,+5.36873e+006,+2.32053e+006,+5.36743e+006,+2.28466e+006,+5.39986e+006,+2.30063e+006,+5.36783e+006,+2.3176e+006,+5.36684e+006,+2.28157e+006,+5.39864e+006,+2.2975e+006
2000-07-10 23:34:00 MDT,+5.37407e+006,+2.3244e+006,+5.36515e+006,+2.28514e+006,+5.40438e+006,+2.29635e+006,+5.37317e+006,+2.32147e+006,+5.36457e+006,+2.28204e+006,+5.40316e+006,+2.29322e+006
2000-07-10 23:35:00 MDT,+5.38668e+006,+2.33021e+006,+5.37779e+006,+2.28026e+006,+5.42622e+006,+2.29687e+006,+5.38578e+006,+2.32726e+006,+5.37721e+006,+2.27716e+006,+5.42499e+006,+2.29372e+006
2000-07-10 23:36:00 MDT,+5.4039e+006,+2.32283e+006,+5.39581e+006,+2.28802e+006,+5.43064e+006,+2.29782e+006,+5.40299e+006,+2.31987e+006,+5.39522e+006,+2.2849e+006,+5.42941e+006,+2.29466e+006
2000-07-10 23:37:00 MDT,+5.38159e+006,+2.3125e+006,+5.39455e+006,+2.28549e+006,+5.41196e+006,+2.30957e+006,+5.38069e+006,+2.30956e+006,+5.39396e+006,+2.28237e+006,+5.41074e+006,+2.30642e+006
