672,   140101.050000+30d;
673,   140104.086000+30d;
674,   140205.792000+30d;
675,   140212.140000+30d;
676,   140207.034000+30d;
677,   140319.504000+30d;
678,   140310.672000+30d;
679,   140728.536000+30d;
680,   140556.312000+30d;
681,   140391.816000+30d;
682,   140704.938000+30d;
683,   140471.718000+30d;
684,   140557.554000+30d;
685,   140486.760000+30d;
686,   140469.372000+30d;
687,   140316.744000+30d;
688,   140296.182000+30d;
689,   140138.172000+30d;
690,   140077.176000+30d;
691,   140087.112000+30d;
692,   139980.852000+30d;
693,   139554.984000+30d;
694,   139508.892000+30d;
695,   138979.386000+30d;
696,   138727.536000+30d;
697,   138258.612000+30d;
698,   137870.100600+30d;
699,   137563.285200+30d;
700,   137363.833800+30d;
701,   137211.992400+30d;
702,   137210.640000+30d;
703,   137121.436800+30d;
704,   137685.415200+30d;
705,   137984.999400+30d;
706,   138079.488000+30d;
707,   137903.952000+30d;
708,   137770.671600+30d;
709,   137767.497600+30d;
710,   137535.602400+30d;
711,   137426.237400+30d;
712,   137214.352200+30d;
713,   137144.731200+30d;
714,   137182.074000+30d;
715,   137148.678000+30d;
716,   137374.901400+30d;
717,   137445.819600+30d;
718,   137688.685800+30d;
719,   137723.185800+30d;
720,   137650.873800+30d;
721,   137682.972600+30d;
722,   137602.090800+30d;
723,   137399.465400+30d;
724,   137251.902000+30d;
725,   137114.674800+30d;
726,   137308.937400+30d;
727,   137420.841600+30d;
728,   137418.826800+30d;
729,   137408.007600+30d;
730,   137417.653800+30d;
731,   137690.203800+30d;
732,   137762.791800+30d;
733,   137907.222600+30d;
734,   138012.144000+30d;
735,   138165.738000+30d;
736,   137987.856000+30d;
737,   137844.487800+30d;
738,   137722.371600+30d;
739,   137614.786800+30d;
740,   137334.426000+30d;
741,   137225.999400+30d;
742,   136626.375600+30d;
743,   135969.440400+30d;
744,   135952.038600+30d;
745,   136178.910600+30d;
746,   136185.645000+30d;
747,   136290.566400+30d;
748,   136485.381000+30d;
749,   136502.976000+30d;
750,   136456.276800+30d;
751,   136577.013000+30d;
752,   136734.526200+30d;
753,   136742.171400+30d;
754,   136992.517200+30d;
755,   137117.628000+30d;
756,   137265.025800+30d;
757,   137569.757400+30d;
758,   137649.825000+30d;
759,   137833.033800+30d;
760,   138254.196000+30d;
761,   138572.976000+30d;
762,   138739.404000+30d;
763,   138817.512000+30d;
764,   138993.324000+30d;
765,   139289.748000+30d;
766,   139446.102000+30d;
767,   139547.808000+30d;
768,   139839.954000+30d;
769,   139903.986000+30d;
770,   139811.112000+30d;
771,   139770.540000+30d;
772,   140025.564000+30d;
773,   140272.032000+30d;
774,   140318.538000+30d;
775,   140139.690000+30d;
776,   140235.048000+30d;
777,   140251.746000+30d;
778,   140276.172000+30d;
779,   140336.064000+30d;
780,   140399.268000+30d;
781,   140439.564000+30d;
782,   140577.978000+30d;
783,   140473.788000+30d;
784,   140414.724000+30d;
785,   140402.028000+30d;
786,   140275.482000+30d;
787,   140208.276000+30d;
788,   140035.638000+30d;
789,   139711.476000+30d;
790,   139359.438000+30d;
791,   139064.532000+30d;
792,   138975.108000+30d;
793,   138314.226000+30d;
794,   138154.146000+30d;
795,   137812.540800+30d;
796,   137904.545400+30d;
797,   137468.920800+30d;
798,   137227.779600+30d;
799,   137279.971200+30d;
800,   137695.806600+30d;
801,   137967.459600+30d;
802,   138118.818000+30d;
803,   138118.128000+30d;
804,   138113.298000+30d;
805,   138208.242000+30d;
806,   138119.784000+30d;
807,   137955.329400+30d;
808,   137972.455200+30d;
809,   137873.357400+30d;
810,   138018.492000+30d;
811,   137957.841000+30d;
812,   137978.817000+30d;
813,   137893.270800+30d;
814,   138084.594000+30d;
815,   138087.768000+30d;
816,   138148.212000+30d;
817,   138146.280000+30d;
818,   138062.928000+30d;
819,   138041.262000+30d;
820,   138207.552000+30d;
821,   138328.854000+30d;
822,   138433.182000+30d;
823,   138336.720000+30d;
824,   138316.848000+30d;
825,   138331.752000+30d;
826,   138351.900000+30d;
827,   138544.686000+30d;
828,   138529.368000+30d;
829,   138702.420000+30d;
830,   138742.854000+30d;
831,   138889.272000+30d;
832,   138751.824000+30d;
833,   138721.326000+30d;
834,   138694.278000+30d;
835,   138548.412000+30d;
836,   138408.204000+30d;
837,   138297.804000+30d;
838,   137707.302000+30d;
