# file...... ../data_powRecorderA.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... meter 13
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power_A
2017-03-28 00:00:26.020000 PDT,+362.081+25.8419d
2017-03-28 00:00:26.030000 PDT,+363.869+25.8419d
2017-03-28 00:00:26.040000 PDT,+365.658+25.8419d
2017-03-28 00:00:26.050000 PDT,+367.449+25.8419d
2017-03-28 00:00:26.060000 PDT,+369.242+25.8419d
2017-03-28 00:00:26.070000 PDT,+371.037+25.8419d
2017-03-28 00:00:26.080000 PDT,+372.833+25.8419d
2017-03-28 00:00:26.090000 PDT,+374.631+25.8419d
2017-03-28 00:00:26.100000 PDT,+376.431+25.8419d
2017-03-28 00:00:26.110000 PDT,+378.232+25.8419d
2017-03-28 00:00:26.120000 PDT,+380.035+25.8419d
2017-03-28 00:00:26.130000 PDT,+381.84+25.8419d
2017-03-28 00:00:26.140000 PDT,+383.646+25.8419d
2017-03-28 00:00:26.150000 PDT,+385.453+25.8419d
2017-03-28 00:00:26.160000 PDT,+387.262+25.8419d
2017-03-28 00:00:26.170000 PDT,+389.073+25.8419d
2017-03-28 00:00:26.180000 PDT,+390.885+25.8419d
2017-03-28 00:00:26.190000 PDT,+392.698+25.8419d
2017-03-28 00:00:26.200000 PDT,+394.513+25.8419d
2017-03-28 00:00:26.210000 PDT,+396.33+25.8419d
2017-03-28 00:00:26.220000 PDT,+398.147+25.8419d
2017-03-28 00:00:26.230000 PDT,+399.966+25.8419d
2017-03-28 00:00:26.240000 PDT,+401.787+25.8419d
2017-03-28 00:00:26.250000 PDT,+403.609+25.8419d
2017-03-28 00:00:26.260000 PDT,+405.432+25.8419d
2017-03-28 00:00:26.270000 PDT,+407.256+25.8419d
2017-03-28 00:00:26.280000 PDT,+409.081+25.8419d
2017-03-28 00:00:26.290000 PDT,+410.908+25.8419d
2017-03-28 00:00:26.300000 PDT,+412.736+25.8419d
2017-03-28 00:00:26.310000 PDT,+414.565+25.8419d
2017-03-28 00:00:26.320000 PDT,+416.395+25.8419d
2017-03-28 00:00:26.330000 PDT,+418.227+25.8419d
2017-03-28 00:00:26.340000 PDT,+420.059+25.8419d
2017-03-28 00:00:26.350000 PDT,+421.893+25.8419d
2017-03-28 00:00:26.360000 PDT,+423.728+25.8419d
2017-03-28 00:00:26.370000 PDT,+425.563+25.8419d
2017-03-28 00:00:26.380000 PDT,+427.4+25.8419d
2017-03-28 00:00:26.390000 PDT,+429.237+25.8419d
2017-03-28 00:00:26.400000 PDT,+431.076+25.8419d
2017-03-28 00:00:26.410000 PDT,+432.916+25.8419d
2017-03-28 00:00:26.420000 PDT,+434.756+25.8419d
2017-03-28 00:00:26.430000 PDT,+436.597+25.8419d
2017-03-28 00:00:26.440000 PDT,+438.439+25.8419d
2017-03-28 00:00:26.450000 PDT,+440.282+25.8419d
2017-03-28 00:00:26.460000 PDT,+442.126+25.8419d
2017-03-28 00:00:26.470000 PDT,+443.971+25.8419d
2017-03-28 00:00:26.480000 PDT,+445.816+25.8419d
2017-03-28 00:00:26.490000 PDT,+447.662+25.8419d
2017-03-28 00:00:26.500000 PDT,+449.509+25.8419d
2017-03-28 00:00:26.510000 PDT,+451.357+25.8419d
2017-03-28 00:00:26.520000 PDT,+453.205+25.8419d
2017-03-28 00:00:26.530000 PDT,+455.053+25.8419d
2017-03-28 00:00:26.540000 PDT,+456.903+25.8419d
2017-03-28 00:00:26.550000 PDT,+458.753+25.8419d
2017-03-28 00:00:26.560000 PDT,+460.603+25.8419d
2017-03-28 00:00:26.570000 PDT,+462.454+25.8419d
2017-03-28 00:00:26.580000 PDT,+464.306+25.8419d
2017-03-28 00:00:26.590000 PDT,+466.158+25.8419d
2017-03-28 00:00:26.600000 PDT,+468.011+25.8419d
2017-03-28 00:00:26.610000 PDT,+469.864+25.8419d
2017-03-28 00:00:26.620000 PDT,+471.717+25.8419d
2017-03-28 00:00:26.630000 PDT,+473.571+25.8419d
2017-03-28 00:00:26.640000 PDT,+475.425+25.8419d
2017-03-28 00:00:26.650000 PDT,+477.28+25.8419d
2017-03-28 00:00:26.660000 PDT,+479.135+25.8419d
2017-03-28 00:00:26.670000 PDT,+480.99+25.8419d
2017-03-28 00:00:26.680000 PDT,+482.846+25.8419d
2017-03-28 00:00:26.690000 PDT,+484.702+25.8419d
2017-03-28 00:00:26.700000 PDT,+486.558+25.8419d
2017-03-28 00:00:26.710000 PDT,+488.414+25.8419d
2017-03-28 00:00:26.720000 PDT,+490.27+25.8419d
2017-03-28 00:00:26.730000 PDT,+492.127+25.8419d
2017-03-28 00:00:26.740000 PDT,+493.984+25.8419d
2017-03-28 00:00:26.750000 PDT,+495.841+25.8419d
2017-03-28 00:00:26.760000 PDT,+497.698+25.8419d
2017-03-28 00:00:26.770000 PDT,+499.555+25.8419d
2017-03-28 00:00:26.780000 PDT,+501.412+25.8419d
2017-03-28 00:00:26.790000 PDT,+503.27+25.8419d
2017-03-28 00:00:26.800000 PDT,+505.127+25.8419d
2017-03-28 00:00:26.810000 PDT,+506.984+25.8419d
2017-03-28 00:00:26.820000 PDT,+508.842+25.8419d
2017-03-28 00:00:26.830000 PDT,+510.699+25.8419d
2017-03-28 00:00:26.840000 PDT,+512.556+25.8419d
2017-03-28 00:00:26.850000 PDT,+514.414+25.8419d
2017-03-28 00:00:26.860000 PDT,+516.271+25.8419d
2017-03-28 00:00:26.870000 PDT,+518.128+25.8419d
2017-03-28 00:00:26.880000 PDT,+519.985+25.8419d
2017-03-28 00:00:26.890000 PDT,+521.842+25.8419d
2017-03-28 00:00:26.900000 PDT,+523.698+25.8419d
2017-03-28 00:00:26.910000 PDT,+525.555+25.8419d
2017-03-28 00:00:26.920000 PDT,+527.411+25.8419d
2017-03-28 00:00:26.930000 PDT,+529.267+25.8419d
2017-03-28 00:00:26.940000 PDT,+531.123+25.8419d
2017-03-28 00:00:26.950000 PDT,+532.978+25.8419d
2017-03-28 00:00:26.960000 PDT,+534.834+25.8419d
2017-03-28 00:00:26.970000 PDT,+536.689+25.8419d
2017-03-28 00:00:26.980000 PDT,+538.544+25.8419d
2017-03-28 00:00:26.990000 PDT,+540.398+25.8419d
2017-03-28 00:00:27.000000 PDT,+542.252+25.8419d
2017-03-28 00:00:27.010000 PDT,+544.106+25.8419d
2017-03-28 00:00:27.020000 PDT,+545.959+25.8419d
2017-03-28 00:00:27.030000 PDT,+547.812+25.8419d
2017-03-28 00:00:27.040000 PDT,+549.665+25.8419d
2017-03-28 00:00:27.050000 PDT,+551.517+25.8419d
2017-03-28 00:00:27.060000 PDT,+553.369+25.8419d
2017-03-28 00:00:27.070000 PDT,+555.22+25.8419d
2017-03-28 00:00:27.080000 PDT,+557.071+25.8419d
2017-03-28 00:00:27.090000 PDT,+558.922+25.8419d
2017-03-28 00:00:27.100000 PDT,+560.772+25.8419d
2017-03-28 00:00:27.110000 PDT,+562.621+25.8419d
2017-03-28 00:00:27.120000 PDT,+564.47+25.8419d
2017-03-28 00:00:27.130000 PDT,+566.319+25.8419d
2017-03-28 00:00:27.140000 PDT,+568.166+25.8419d
2017-03-28 00:00:27.150000 PDT,+570.014+25.8419d
2017-03-28 00:00:27.160000 PDT,+571.861+25.8419d
2017-03-28 00:00:27.170000 PDT,+573.707+25.8419d
2017-03-28 00:00:27.180000 PDT,+575.553+25.8419d
2017-03-28 00:00:27.190000 PDT,+577.398+25.8419d
2017-03-28 00:00:27.200000 PDT,+579.242+25.8419d
2017-03-28 00:00:27.210000 PDT,+581.086+25.8419d
2017-03-28 00:00:27.220000 PDT,+582.93+25.8419d
2017-03-28 00:00:27.230000 PDT,+584.772+25.8419d
2017-03-28 00:00:27.240000 PDT,+586.615+25.8419d
2017-03-28 00:00:27.250000 PDT,+588.456+25.8419d
2017-03-28 00:00:27.260000 PDT,+590.297+25.8419d
2017-03-28 00:00:27.270000 PDT,+592.137+25.8419d
2017-03-28 00:00:27.280000 PDT,+593.976+25.8419d
2017-03-28 00:00:27.290000 PDT,+595.815+25.8419d
2017-03-28 00:00:27.300000 PDT,+597.653+25.8419d
2017-03-28 00:00:27.310000 PDT,+599.49+25.8419d
2017-03-28 00:00:27.320000 PDT,+601.327+25.8419d
2017-03-28 00:00:27.330000 PDT,+603.163+25.8419d
2017-03-28 00:00:27.340000 PDT,+604.998+25.8419d
2017-03-28 00:00:27.350000 PDT,+606.833+25.8419d
2017-03-28 00:00:27.360000 PDT,+608.666+25.8419d
2017-03-28 00:00:27.370000 PDT,+610.499+25.8419d
2017-03-28 00:00:27.380000 PDT,+612.332+25.8419d
2017-03-28 00:00:27.390000 PDT,+614.163+25.8419d
2017-03-28 00:00:27.400000 PDT,+615.994+25.8419d
2017-03-28 00:00:27.410000 PDT,+617.824+25.8419d
2017-03-28 00:00:27.420000 PDT,+619.653+25.8419d
2017-03-28 00:00:27.430000 PDT,+621.482+25.8419d
2017-03-28 00:00:27.440000 PDT,+623.309+25.8419d
2017-03-28 00:00:27.450000 PDT,+625.136+25.8419d
2017-03-28 00:00:27.460000 PDT,+626.962+25.8419d
2017-03-28 00:00:27.470000 PDT,+628.787+25.8419d
2017-03-28 00:00:27.480000 PDT,+630.612+25.8419d
2017-03-28 00:00:27.490000 PDT,+632.436+25.8419d
2017-03-28 00:00:27.500000 PDT,+634.259+25.8419d
2017-03-28 00:00:27.510000 PDT,+636.081+25.8419d
2017-03-28 00:00:27.520000 PDT,+637.902+25.8419d
2017-03-28 00:00:27.530000 PDT,+639.723+25.8419d
2017-03-28 00:00:27.540000 PDT,+641.542+25.8419d
2017-03-28 00:00:27.550000 PDT,+643.361+25.8419d
2017-03-28 00:00:27.560000 PDT,+645.179+25.8419d
2017-03-28 00:00:27.570000 PDT,+646.996+25.8419d
2017-03-28 00:00:27.580000 PDT,+648.813+25.8419d
2017-03-28 00:00:27.590000 PDT,+650.628+25.8419d
2017-03-28 00:00:27.600000 PDT,+652.443+25.8419d
2017-03-28 00:00:27.610000 PDT,+654.257+25.8419d
2017-03-28 00:00:27.620000 PDT,+656.07+25.8419d
2017-03-28 00:00:27.630000 PDT,+657.883+25.8419d
2017-03-28 00:00:27.640000 PDT,+659.694+25.8419d
2017-03-28 00:00:27.650000 PDT,+661.505+25.8419d
2017-03-28 00:00:27.660000 PDT,+663.315+25.8419d
2017-03-28 00:00:27.670000 PDT,+665.124+25.8419d
2017-03-28 00:00:27.680000 PDT,+666.932+25.8419d
2017-03-28 00:00:27.690000 PDT,+668.739+25.8419d
2017-03-28 00:00:27.700000 PDT,+670.546+25.8419d
2017-03-28 00:00:27.710000 PDT,+672.352+25.8419d
2017-03-28 00:00:27.720000 PDT,+674.157+25.8419d
2017-03-28 00:00:27.730000 PDT,+675.961+25.8419d
2017-03-28 00:00:27.740000 PDT,+677.764+25.8419d
2017-03-28 00:00:27.750000 PDT,+679.567+25.8419d
2017-03-28 00:00:27.760000 PDT,+681.369+25.8419d
2017-03-28 00:00:27.770000 PDT,+683.17+25.8419d
2017-03-28 00:00:27.780000 PDT,+684.97+25.8419d
2017-03-28 00:00:27.790000 PDT,+686.769+25.8419d
2017-03-28 00:00:27.800000 PDT,+688.568+25.8419d
2017-03-28 00:00:27.810000 PDT,+690.366+25.8419d
2017-03-28 00:00:27.820000 PDT,+692.163+25.8419d
2017-03-28 00:00:27.830000 PDT,+693.959+25.8419d
2017-03-28 00:00:27.840000 PDT,+695.754+25.8419d
2017-03-28 00:00:27.850000 PDT,+697.549+25.8419d
2017-03-28 00:00:27.860000 PDT,+699.343+25.8419d
2017-03-28 00:00:27.870000 PDT,+701.136+25.8419d
2017-03-28 00:00:27.880000 PDT,+702.929+25.8419d
2017-03-28 00:00:27.890000 PDT,+704.72+25.8419d
2017-03-28 00:00:27.900000 PDT,+706.511+25.8419d
2017-03-28 00:00:27.910000 PDT,+708.301+25.8419d
2017-03-28 00:00:27.920000 PDT,+710.091+25.8419d
2017-03-28 00:00:27.930000 PDT,+711.88+25.8419d
2017-03-28 00:00:27.940000 PDT,+713.668+25.8419d
2017-03-28 00:00:27.950000 PDT,+715.455+25.8419d
2017-03-28 00:00:27.960000 PDT,+717.242+25.8419d
2017-03-28 00:00:27.970000 PDT,+719.028+25.8419d
2017-03-28 00:00:27.980000 PDT,+720.813+25.8419d
2017-03-28 00:00:27.990000 PDT,+722.597+25.8419d
2017-03-28 00:00:28.000000 PDT,+724.381+25.8419d
2017-03-28 00:00:28.010000 PDT,+726.164+25.8419d
2017-03-28 00:00:28.020000 PDT,+727.947+25.8419d
2017-03-28 00:00:28.030000 PDT,+729.729+25.8419d
2017-03-28 00:00:28.040000 PDT,+731.51+25.8419d
2017-03-28 00:00:28.050000 PDT,+733.29+25.8419d
2017-03-28 00:00:28.060000 PDT,+735.07+25.8419d
2017-03-28 00:00:28.070000 PDT,+736.85+25.8419d
2017-03-28 00:00:28.080000 PDT,+738.628+25.8419d
2017-03-28 00:00:28.090000 PDT,+740.406+25.8419d
2017-03-28 00:00:28.100000 PDT,+742.184+25.8419d
2017-03-28 00:00:28.110000 PDT,+743.96+25.8419d
2017-03-28 00:00:28.120000 PDT,+745.737+25.8419d
2017-03-28 00:00:28.130000 PDT,+747.512+25.8419d
2017-03-28 00:00:28.140000 PDT,+749.287+25.8419d
2017-03-28 00:00:28.150000 PDT,+751.062+25.8419d
2017-03-28 00:00:28.160000 PDT,+752.836+25.8419d
2017-03-28 00:00:28.170000 PDT,+754.609+25.8419d
2017-03-28 00:00:28.180000 PDT,+756.382+25.8419d
2017-03-28 00:00:28.190000 PDT,+758.154+25.8419d
2017-03-28 00:00:28.200000 PDT,+760.039+25.8419d
2017-03-28 00:00:29 PDT,+760.039+25.8419d
2017-03-28 00:00:30 PDT,+746.163+25.8419d
2017-03-28 00:00:31 PDT,+1074.03+25.8419d
2017-03-28 00:00:32 PDT,+1405.89+25.8419d
2017-03-28 00:00:33 PDT,+1736.69+25.8419d
2017-03-28 00:00:34 PDT,+1736.69+25.8419d
2017-03-28 00:00:35 PDT,+1737.19+25.8419d
2017-03-28 00:00:36 PDT,+1280.24+25.8419d
2017-03-28 00:00:37 PDT,+835.527+25.8419d
2017-03-28 00:00:38 PDT,+319.989+25.8419d
2017-03-28 00:00:39 PDT,+319.989+25.8419d
2017-03-28 00:00:40 PDT,+319.989+25.8419d
2017-03-28 00:00:41 PDT,+319.989+25.8419d
2017-03-28 00:00:42 PDT,+319.989+25.8419d
2017-03-28 00:00:43 PDT,+319.989+25.8419d
2017-03-28 00:00:44 PDT,+319.989+25.8419d
2017-03-28 00:00:45 PDT,+319.989+25.8419d
2017-03-28 00:00:46 PDT,+319.989+25.8419d
2017-03-28 00:00:47 PDT,+319.989+25.8419d
2017-03-28 00:00:48 PDT,+319.989+25.8419d
2017-03-28 00:00:49 PDT,+319.989+25.8419d
2017-03-28 00:00:50 PDT,+319.989+25.8419d
2017-03-28 00:00:51 PDT,+319.989+25.8419d
2017-03-28 00:00:52 PDT,+319.989+25.8419d
2017-03-28 00:00:53 PDT,+319.989+25.8419d
2017-03-28 00:00:54 PDT,+319.989+25.8419d
2017-03-28 00:00:55 PDT,+319.989+25.8419d
2017-03-28 00:00:56 PDT,+319.989+25.8419d
2017-03-28 00:00:57 PDT,+319.989+25.8419d
2017-03-28 00:00:58 PDT,+319.989+25.8419d
2017-03-28 00:00:59 PDT,+319.989+25.8419d
2017-03-28 00:01:00 PDT,+319.989+25.8419d
2017-03-28 00:01:01 PDT,+319.989+25.8419d
2017-03-28 00:01:02 PDT,+319.989+25.8419d
2017-03-28 00:01:03 PDT,+319.989+25.8419d
2017-03-28 00:01:04 PDT,+319.989+25.8419d
2017-03-28 00:01:05 PDT,+319.989+25.8419d
2017-03-28 00:01:06.000000 PDT,+319.989+25.8419d
2017-03-28 00:01:06.010000 PDT,+0+0d
2017-03-28 00:01:07 PDT,+0+0d
2017-03-28 00:01:08 PDT,+0+0d
2017-03-28 00:01:09 PDT,+0+0d
2017-03-28 00:01:10 PDT,+0+0d
2017-03-28 00:01:11 PDT,+0+0d
2017-03-28 00:01:12 PDT,+0+0d
2017-03-28 00:01:13 PDT,+0+0d
2017-03-28 00:01:14 PDT,+0+0d
2017-03-28 00:01:15 PDT,+0+0d
2017-03-28 00:01:16 PDT,+0+0d
2017-03-28 00:01:17 PDT,+0+0d
2017-03-28 00:01:18 PDT,+0+0d
2017-03-28 00:01:19 PDT,+0+0d
2017-03-28 00:01:20 PDT,+0+0d
2017-03-28 00:01:21 PDT,+222.082+25.8419d
2017-03-28 00:01:22.000000 PDT,+452.347+25.8419d
2017-03-28 00:01:22.010000 PDT,+452.365+25.8419d
2017-03-28 00:01:22.020000 PDT,+451.941+25.8419d
2017-03-28 00:01:22.030000 PDT,+451.517+25.8419d
2017-03-28 00:01:22.040000 PDT,+451.093+25.8419d
2017-03-28 00:01:22.050000 PDT,+450.669+25.8419d
2017-03-28 00:01:22.060000 PDT,+450.244+25.8419d
2017-03-28 00:01:22.070000 PDT,+449.821+25.8419d
2017-03-28 00:01:22.080000 PDT,+449.397+25.8419d
2017-03-28 00:01:22.090000 PDT,+448.973+25.8419d
2017-03-28 00:01:22.100000 PDT,+448.549+25.8419d
2017-03-28 00:01:22.110000 PDT,+448.125+25.8419d
2017-03-28 00:01:22.120000 PDT,+447.701+25.8419d
2017-03-28 00:01:22.130000 PDT,+447.277+25.8419d
2017-03-28 00:01:22.140000 PDT,+446.854+25.8419d
2017-03-28 00:01:22.150000 PDT,+446.43+25.8419d
2017-03-28 00:01:22.160000 PDT,+446.006+25.8419d
2017-03-28 00:01:22.170000 PDT,+445.583+25.8419d
2017-03-28 00:01:22.180000 PDT,+445.159+25.8419d
2017-03-28 00:01:22.190000 PDT,+444.736+25.8419d
2017-03-28 00:01:22.200000 PDT,+444.312+25.8419d
2017-03-28 00:01:22.210000 PDT,+443.889+25.8419d
2017-03-28 00:01:22.220000 PDT,+443.465+25.8419d
2017-03-28 00:01:22.230000 PDT,+443.042+25.8419d
2017-03-28 00:01:22.240000 PDT,+442.619+25.8419d
2017-03-28 00:01:22.250000 PDT,+442.195+25.8419d
2017-03-28 00:01:22.260000 PDT,+441.772+25.8419d
2017-03-28 00:01:22.270000 PDT,+441.349+25.8419d
2017-03-28 00:01:22.280000 PDT,+440.926+25.8419d
2017-03-28 00:01:22.290000 PDT,+440.503+25.8419d
2017-03-28 00:01:22.300000 PDT,+440.08+25.8419d
2017-03-28 00:01:22.310000 PDT,+439.657+25.8419d
2017-03-28 00:01:22.320000 PDT,+439.234+25.8419d
2017-03-28 00:01:22.330000 PDT,+438.811+25.8419d
2017-03-28 00:01:22.340000 PDT,+438.388+25.8419d
2017-03-28 00:01:22.350000 PDT,+437.965+25.8419d
2017-03-28 00:01:22.360000 PDT,+437.543+25.8419d
2017-03-28 00:01:22.370000 PDT,+437.12+25.8419d
2017-03-28 00:01:22.380000 PDT,+436.697+25.8419d
2017-03-28 00:01:22.390000 PDT,+436.274+25.8419d
2017-03-28 00:01:22.400000 PDT,+435.852+25.8419d
2017-03-28 00:01:22.410000 PDT,+435.429+25.8419d
2017-03-28 00:01:22.420000 PDT,+435.007+25.8419d
2017-03-28 00:01:22.430000 PDT,+434.584+25.8419d
2017-03-28 00:01:22.440000 PDT,+434.162+25.8419d
2017-03-28 00:01:22.450000 PDT,+433.74+25.8419d
2017-03-28 00:01:22.460000 PDT,+433.317+25.8419d
2017-03-28 00:01:22.470000 PDT,+432.895+25.8419d
2017-03-28 00:01:22.480000 PDT,+432.473+25.8419d
2017-03-28 00:01:22.490000 PDT,+432.051+25.8419d
2017-03-28 00:01:22.500000 PDT,+431.629+25.8419d
2017-03-28 00:01:22.510000 PDT,+431.207+25.8419d
2017-03-28 00:01:22.520000 PDT,+430.785+25.8419d
2017-03-28 00:01:22.530000 PDT,+430.363+25.8419d
2017-03-28 00:01:22.540000 PDT,+429.941+25.8419d
2017-03-28 00:01:22.550000 PDT,+429.519+25.8419d
2017-03-28 00:01:22.560000 PDT,+429.097+25.8419d
2017-03-28 00:01:22.570000 PDT,+428.676+25.8419d
2017-03-28 00:01:22.580000 PDT,+428.254+25.8419d
2017-03-28 00:01:22.590000 PDT,+427.832+25.8419d
2017-03-28 00:01:22.600000 PDT,+427.411+25.8419d
2017-03-28 00:01:22.610000 PDT,+426.989+25.8419d
2017-03-28 00:01:22.620000 PDT,+426.568+25.8419d
2017-03-28 00:01:22.630000 PDT,+426.146+25.8419d
2017-03-28 00:01:22.640000 PDT,+425.725+25.8419d
2017-03-28 00:01:22.650000 PDT,+425.304+25.8419d
2017-03-28 00:01:22.660000 PDT,+424.883+25.8419d
2017-03-28 00:01:22.670000 PDT,+424.461+25.8419d
2017-03-28 00:01:22.680000 PDT,+424.04+25.8419d
2017-03-28 00:01:22.690000 PDT,+423.619+25.8419d
2017-03-28 00:01:22.700000 PDT,+423.198+25.8419d
2017-03-28 00:01:22.710000 PDT,+422.777+25.8419d
2017-03-28 00:01:22.720000 PDT,+422.356+25.8419d
2017-03-28 00:01:22.730000 PDT,+421.935+25.8419d
2017-03-28 00:01:22.740000 PDT,+421.515+25.8419d
2017-03-28 00:01:22.750000 PDT,+421.094+25.8419d
2017-03-28 00:01:22.760000 PDT,+420.673+25.8419d
2017-03-28 00:01:22.770000 PDT,+420.253+25.8419d
2017-03-28 00:01:22.780000 PDT,+419.832+25.8419d
2017-03-28 00:01:22.790000 PDT,+419.412+25.8419d
2017-03-28 00:01:22.800000 PDT,+418.991+25.8419d
2017-03-28 00:01:22.810000 PDT,+418.571+25.8419d
2017-03-28 00:01:22.820000 PDT,+418.151+25.8419d
2017-03-28 00:01:22.830000 PDT,+417.73+25.8419d
2017-03-28 00:01:22.840000 PDT,+417.31+25.8419d
2017-03-28 00:01:22.850000 PDT,+416.89+25.8419d
2017-03-28 00:01:22.860000 PDT,+416.47+25.8419d
2017-03-28 00:01:22.870000 PDT,+416.05+25.8419d
2017-03-28 00:01:22.880000 PDT,+415.63+25.8419d
2017-03-28 00:01:22.890000 PDT,+415.21+25.8419d
2017-03-28 00:01:22.900000 PDT,+414.79+25.8419d
2017-03-28 00:01:22.910000 PDT,+414.37+25.8419d
2017-03-28 00:01:22.920000 PDT,+413.951+25.8419d
2017-03-28 00:01:22.930000 PDT,+413.531+25.8419d
2017-03-28 00:01:22.940000 PDT,+413.112+25.8419d
2017-03-28 00:01:22.950000 PDT,+412.692+25.8419d
2017-03-28 00:01:22.960000 PDT,+412.273+25.8419d
2017-03-28 00:01:22.970000 PDT,+411.853+25.8419d
2017-03-28 00:01:22.980000 PDT,+411.434+25.8419d
2017-03-28 00:01:22.990000 PDT,+411.015+25.8419d
2017-03-28 00:01:23.000000 PDT,+410.595+25.8419d
2017-03-28 00:01:23.010000 PDT,+410.076+25.8419d
2017-03-28 00:01:23.020000 PDT,+411.322+25.8419d
2017-03-28 00:01:23.030000 PDT,+412.569+25.8419d
2017-03-28 00:01:23.040000 PDT,+413.817+25.8419d
2017-03-28 00:01:23.050000 PDT,+415.065+25.8419d
2017-03-28 00:01:23.060000 PDT,+416.314+25.8419d
2017-03-28 00:01:23.070000 PDT,+417.563+25.8419d
2017-03-28 00:01:23.080000 PDT,+418.813+25.8419d
2017-03-28 00:01:23.090000 PDT,+420.063+25.8419d
2017-03-28 00:01:23.100000 PDT,+421.314+25.8419d
2017-03-28 00:01:23.110000 PDT,+422.565+25.8419d
2017-03-28 00:01:23.120000 PDT,+423.817+25.8419d
2017-03-28 00:01:23.130000 PDT,+425.069+25.8419d
2017-03-28 00:01:23.140000 PDT,+426.321+25.8419d
2017-03-28 00:01:23.150000 PDT,+427.575+25.8419d
2017-03-28 00:01:23.160000 PDT,+428.828+25.8419d
2017-03-28 00:01:23.170000 PDT,+430.082+25.8419d
2017-03-28 00:01:23.180000 PDT,+431.337+25.8419d
2017-03-28 00:01:23.190000 PDT,+432.592+25.8419d
2017-03-28 00:01:23.200000 PDT,+433.847+25.8419d
2017-03-28 00:01:23.210000 PDT,+435.103+25.8419d
2017-03-28 00:01:23.220000 PDT,+436.359+25.8419d
2017-03-28 00:01:23.230000 PDT,+437.616+25.8419d
2017-03-28 00:01:23.240000 PDT,+438.873+25.8419d
2017-03-28 00:01:23.250000 PDT,+440.13+25.8419d
2017-03-28 00:01:23.260000 PDT,+441.388+25.8419d
2017-03-28 00:01:23.270000 PDT,+442.646+25.8419d
2017-03-28 00:01:23.280000 PDT,+443.905+25.8419d
2017-03-28 00:01:23.290000 PDT,+445.164+25.8419d
2017-03-28 00:01:23.300000 PDT,+446.423+25.8419d
2017-03-28 00:01:23.310000 PDT,+447.682+25.8419d
2017-03-28 00:01:23.320000 PDT,+448.942+25.8419d
2017-03-28 00:01:23.330000 PDT,+450.203+25.8419d
2017-03-28 00:01:23.340000 PDT,+451.463+25.8419d
2017-03-28 00:01:23.350000 PDT,+452.724+25.8419d
2017-03-28 00:01:23.360000 PDT,+453.985+25.8419d
2017-03-28 00:01:23.370000 PDT,+455.247+25.8419d
2017-03-28 00:01:23.380000 PDT,+456.508+25.8419d
2017-03-28 00:01:23.390000 PDT,+457.771+25.8419d
2017-03-28 00:01:23.400000 PDT,+459.033+25.8419d
2017-03-28 00:01:23.410000 PDT,+460.295+25.8419d
2017-03-28 00:01:23.420000 PDT,+461.558+25.8419d
2017-03-28 00:01:23.430000 PDT,+462.821+25.8419d
2017-03-28 00:01:23.440000 PDT,+464.085+25.8419d
2017-03-28 00:01:23.450000 PDT,+465.348+25.8419d
2017-03-28 00:01:23.460000 PDT,+466.612+25.8419d
2017-03-28 00:01:23.470000 PDT,+467.876+25.8419d
2017-03-28 00:01:23.480000 PDT,+469.14+25.8419d
2017-03-28 00:01:23.490000 PDT,+470.405+25.8419d
2017-03-28 00:01:23.500000 PDT,+471.67+25.8419d
2017-03-28 00:01:23.510000 PDT,+472.934+25.8419d
2017-03-28 00:01:23.520000 PDT,+474.2+25.8419d
2017-03-28 00:01:23.530000 PDT,+475.465+25.8419d
2017-03-28 00:01:23.540000 PDT,+476.73+25.8419d
2017-03-28 00:01:23.550000 PDT,+477.996+25.8419d
2017-03-28 00:01:23.560000 PDT,+479.261+25.8419d
2017-03-28 00:01:23.570000 PDT,+480.527+25.8419d
2017-03-28 00:01:23.580000 PDT,+481.793+25.8419d
2017-03-28 00:01:23.590000 PDT,+483.059+25.8419d
2017-03-28 00:01:23.600000 PDT,+484.326+25.8419d
2017-03-28 00:01:23.610000 PDT,+485.592+25.8419d
2017-03-28 00:01:23.620000 PDT,+486.859+25.8419d
2017-03-28 00:01:23.630000 PDT,+488.125+25.8419d
2017-03-28 00:01:23.640000 PDT,+489.392+25.8419d
2017-03-28 00:01:23.650000 PDT,+490.659+25.8419d
2017-03-28 00:01:23.660000 PDT,+491.926+25.8419d
2017-03-28 00:01:23.670000 PDT,+493.192+25.8419d
2017-03-28 00:01:23.680000 PDT,+494.46+25.8419d
2017-03-28 00:01:23.690000 PDT,+495.727+25.8419d
2017-03-28 00:01:23.700000 PDT,+496.994+25.8419d
2017-03-28 00:01:23.710000 PDT,+498.261+25.8419d
2017-03-28 00:01:23.720000 PDT,+499.528+25.8419d
2017-03-28 00:01:23.730000 PDT,+500.796+25.8419d
2017-03-28 00:01:23.740000 PDT,+502.063+25.8419d
2017-03-28 00:01:23.750000 PDT,+503.33+25.8419d
2017-03-28 00:01:23.760000 PDT,+504.598+25.8419d
2017-03-28 00:01:23.770000 PDT,+505.865+25.8419d
2017-03-28 00:01:23.780000 PDT,+507.132+25.8419d
2017-03-28 00:01:23.790000 PDT,+508.4+25.8419d
2017-03-28 00:01:23.800000 PDT,+509.667+25.8419d
2017-03-28 00:01:23.810000 PDT,+510.935+25.8419d
