# file...... ../data_vfd_in_rec_curr_B.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,current_in_B
2017-03-28 00:00:25.900000 PDT,-0.0671408-0.0455562j
2017-03-28 00:00:25.910000 PDT,-0.0674886-0.0457922j
2017-03-28 00:00:25.920000 PDT,-0.0678368-0.0460284j
2017-03-28 00:00:25.930000 PDT,-0.0681853-0.0462649j
2017-03-28 00:00:25.940000 PDT,-0.0685342-0.0465017j
2017-03-28 00:00:25.950000 PDT,-0.0688836-0.0467387j
2017-03-28 00:00:25.960000 PDT,-0.0692332-0.0469759j
2017-03-28 00:00:25.970000 PDT,-0.0695833-0.0472134j
2017-03-28 00:00:25.980000 PDT,-0.0699337-0.0474512j
2017-03-28 00:00:25.990000 PDT,-0.0702845-0.0476892j
2017-03-28 00:00:26.000000 PDT,-0.0706357-0.0479275j
2017-03-28 00:00:26.010000 PDT,-0.0709872-0.048166j
2017-03-28 00:00:26.020000 PDT,-0.0713391-0.0484047j
2017-03-28 00:00:26.030000 PDT,-0.0716913-0.0486437j
2017-03-28 00:00:26.040000 PDT,-0.0720439-0.0488829j
2017-03-28 00:00:26.050000 PDT,-0.0723968-0.0491224j
2017-03-28 00:00:26.060000 PDT,-0.07275-0.0493621j
2017-03-28 00:00:26.070000 PDT,-0.0731036-0.049602j
2017-03-28 00:00:26.080000 PDT,-0.0734576-0.0498421j
2017-03-28 00:00:26.090000 PDT,-0.0738118-0.0500825j
2017-03-28 00:00:26.100000 PDT,-0.0741664-0.0503231j
2017-03-28 00:00:26.110000 PDT,-0.0745213-0.0505639j
2017-03-28 00:00:26.120000 PDT,-0.0748765-0.0508049j
2017-03-28 00:00:26.130000 PDT,-0.075232-0.0510461j
2017-03-28 00:00:26.140000 PDT,-0.0755879-0.0512876j
2017-03-28 00:00:26.150000 PDT,-0.075944-0.0515292j
2017-03-28 00:00:26.160000 PDT,-0.0763005-0.051771j
2017-03-28 00:00:26.170000 PDT,-0.0766572-0.0520131j
2017-03-28 00:00:26.180000 PDT,-0.0770142-0.0522553j
2017-03-28 00:00:26.190000 PDT,-0.0773715-0.0524978j
2017-03-28 00:00:26.200000 PDT,-0.0777291-0.0527404j
2017-03-28 00:00:26.210000 PDT,-0.078087-0.0529832j
2017-03-28 00:00:26.220000 PDT,-0.0784451-0.0532262j
2017-03-28 00:00:26.230000 PDT,-0.0788035-0.0534694j
2017-03-28 00:00:26.240000 PDT,-0.0791622-0.0537128j
2017-03-28 00:00:26.250000 PDT,-0.0795212-0.0539563j
2017-03-28 00:00:26.260000 PDT,-0.0798803-0.0542j
2017-03-28 00:00:26.270000 PDT,-0.0802398-0.0544439j
2017-03-28 00:00:26.280000 PDT,-0.0805995-0.0546879j
2017-03-28 00:00:26.290000 PDT,-0.0809594-0.0549321j
2017-03-28 00:00:26.300000 PDT,-0.0813195-0.0551765j
2017-03-28 00:00:26.310000 PDT,-0.0816799-0.055421j
2017-03-28 00:00:26.320000 PDT,-0.0820406-0.0556657j
2017-03-28 00:00:26.330000 PDT,-0.0824014-0.0559105j
2017-03-28 00:00:26.340000 PDT,-0.0827624-0.0561555j
2017-03-28 00:00:26.350000 PDT,-0.0831237-0.0564006j
2017-03-28 00:00:26.360000 PDT,-0.0834852-0.0566459j
2017-03-28 00:00:26.370000 PDT,-0.0838469-0.0568913j
2017-03-28 00:00:26.380000 PDT,-0.0842087-0.0571368j
2017-03-28 00:00:26.390000 PDT,-0.0845708-0.0573825j
2017-03-28 00:00:26.400000 PDT,-0.0849331-0.0576283j
2017-03-28 00:00:26.410000 PDT,-0.0852955-0.0578742j
2017-03-28 00:00:26.420000 PDT,-0.0856581-0.0581202j
2017-03-28 00:00:26.430000 PDT,-0.0860209-0.0583664j
2017-03-28 00:00:26.440000 PDT,-0.0863839-0.0586126j
2017-03-28 00:00:26.450000 PDT,-0.086747-0.058859j
2017-03-28 00:00:26.460000 PDT,-0.0871103-0.0591055j
2017-03-28 00:00:26.470000 PDT,-0.0874737-0.0593521j
2017-03-28 00:00:26.480000 PDT,-0.0878373-0.0595988j
2017-03-28 00:00:26.490000 PDT,-0.088201-0.0598456j
2017-03-28 00:00:26.500000 PDT,-0.0885649-0.0600925j
2017-03-28 00:00:26.510000 PDT,-0.0889289-0.0603394j
2017-03-28 00:00:26.520000 PDT,-0.0892931-0.0605865j
2017-03-28 00:00:26.530000 PDT,-0.0896573-0.0608337j
2017-03-28 00:00:26.540000 PDT,-0.0900217-0.0610809j
2017-03-28 00:00:26.550000 PDT,-0.0903862-0.0613282j
2017-03-28 00:00:26.560000 PDT,-0.0907508-0.0615756j
2017-03-28 00:00:26.570000 PDT,-0.0911155-0.0618231j
2017-03-28 00:00:26.580000 PDT,-0.0914804-0.0620706j
2017-03-28 00:00:26.590000 PDT,-0.0918453-0.0623182j
2017-03-28 00:00:26.600000 PDT,-0.0922103-0.0625659j
2017-03-28 00:00:26.610000 PDT,-0.0925754-0.0628136j
2017-03-28 00:00:26.620000 PDT,-0.0929406-0.0630614j
2017-03-28 00:00:26.630000 PDT,-0.0933059-0.0633092j
2017-03-28 00:00:26.640000 PDT,-0.0936712-0.0635571j
2017-03-28 00:00:26.650000 PDT,-0.0940366-0.063805j
2017-03-28 00:00:26.660000 PDT,-0.0944021-0.064053j
2017-03-28 00:00:26.670000 PDT,-0.0947676-0.064301j
2017-03-28 00:00:26.680000 PDT,-0.0951332-0.0645491j
2017-03-28 00:00:26.690000 PDT,-0.0954989-0.0647971j
2017-03-28 00:00:26.700000 PDT,-0.0958646-0.0650453j
2017-03-28 00:00:26.710000 PDT,-0.0962303-0.0652934j
2017-03-28 00:00:26.720000 PDT,-0.0965961-0.0655416j
2017-03-28 00:00:26.730000 PDT,-0.096962-0.0657898j
2017-03-28 00:00:26.740000 PDT,-0.0973278-0.0660381j
2017-03-28 00:00:26.750000 PDT,-0.0976937-0.0662863j
2017-03-28 00:00:26.760000 PDT,-0.0980596-0.0665346j
2017-03-28 00:00:26.770000 PDT,-0.0984255-0.0667828j
2017-03-28 00:00:26.780000 PDT,-0.0987915-0.0670311j
2017-03-28 00:00:26.790000 PDT,-0.0991574-0.0672794j
2017-03-28 00:00:26.800000 PDT,-0.0995234-0.0675277j
2017-03-28 00:00:26.810000 PDT,-0.0998893-0.067776j
2017-03-28 00:00:26.820000 PDT,-0.100255-0.0680243j
2017-03-28 00:00:26.830000 PDT,-0.100621-0.0682726j
2017-03-28 00:00:26.840000 PDT,-0.100987-0.0685209j
2017-03-28 00:00:26.850000 PDT,-0.101353-0.0687692j
2017-03-28 00:00:26.860000 PDT,-0.101719-0.0690175j
2017-03-28 00:00:26.870000 PDT,-0.102085-0.0692657j
2017-03-28 00:00:26.880000 PDT,-0.102451-0.069514j
2017-03-28 00:00:26.890000 PDT,-0.102817-0.0697622j
2017-03-28 00:00:26.900000 PDT,-0.103182-0.0700104j
2017-03-28 00:00:26.910000 PDT,-0.103548-0.0702586j
2017-03-28 00:00:26.920000 PDT,-0.103914-0.0705067j
2017-03-28 00:00:26.930000 PDT,-0.10428-0.0707548j
2017-03-28 00:00:26.940000 PDT,-0.104645-0.0710029j
2017-03-28 00:00:26.950000 PDT,-0.105011-0.071251j
2017-03-28 00:00:26.960000 PDT,-0.105376-0.071499j
2017-03-28 00:00:26.970000 PDT,-0.105742-0.071747j
2017-03-28 00:00:26.980000 PDT,-0.106107-0.071995j
2017-03-28 00:00:26.990000 PDT,-0.106473-0.0722429j
2017-03-28 00:00:27.000000 PDT,-0.106838-0.0724907j
2017-03-28 00:00:27.010000 PDT,-0.107203-0.0727385j
2017-03-28 00:00:27.020000 PDT,-0.107569-0.0729863j
2017-03-28 00:00:27.030000 PDT,-0.107934-0.073234j
2017-03-28 00:00:27.040000 PDT,-0.108299-0.0734817j
2017-03-28 00:00:27.050000 PDT,-0.108664-0.0737293j
2017-03-28 00:00:27.060000 PDT,-0.109028-0.0739769j
2017-03-28 00:00:27.070000 PDT,-0.109393-0.0742244j
2017-03-28 00:00:27.080000 PDT,-0.109758-0.0744718j
2017-03-28 00:00:27.090000 PDT,-0.110123-0.0747192j
2017-03-28 00:00:27.100000 PDT,-0.110487-0.0749665j
2017-03-28 00:00:27.110000 PDT,-0.110851-0.0752137j
2017-03-28 00:00:27.120000 PDT,-0.111216-0.0754609j
2017-03-28 00:00:27.130000 PDT,-0.11158-0.075708j
2017-03-28 00:00:27.140000 PDT,-0.111944-0.0759551j
2017-03-28 00:00:27.150000 PDT,-0.112308-0.076202j
2017-03-28 00:00:27.160000 PDT,-0.112672-0.0764489j
2017-03-28 00:00:27.170000 PDT,-0.113036-0.0766958j
2017-03-28 00:00:27.180000 PDT,-0.113399-0.0769425j
2017-03-28 00:00:27.190000 PDT,-0.113763-0.0771892j
2017-03-28 00:00:27.200000 PDT,-0.114126-0.0774358j
2017-03-28 00:00:27.210000 PDT,-0.11449-0.0776823j
2017-03-28 00:00:27.220000 PDT,-0.114853-0.0779287j
2017-03-28 00:00:27.230000 PDT,-0.115216-0.078175j
2017-03-28 00:00:27.240000 PDT,-0.115579-0.0784213j
2017-03-28 00:00:27.250000 PDT,-0.115942-0.0786674j
2017-03-28 00:00:27.260000 PDT,-0.116304-0.0789135j
2017-03-28 00:00:27.270000 PDT,-0.116667-0.0791595j
2017-03-28 00:00:27.280000 PDT,-0.117029-0.0794054j
2017-03-28 00:00:27.290000 PDT,-0.117392-0.0796512j
2017-03-28 00:00:27.300000 PDT,-0.117754-0.0798969j
2017-03-28 00:00:27.310000 PDT,-0.118116-0.0801426j
2017-03-28 00:00:27.320000 PDT,-0.118478-0.0803881j
2017-03-28 00:00:27.330000 PDT,-0.11884-0.0806335j
2017-03-28 00:00:27.340000 PDT,-0.119201-0.0808789j
2017-03-28 00:00:27.350000 PDT,-0.119563-0.0811241j
2017-03-28 00:00:27.360000 PDT,-0.119924-0.0813692j
2017-03-28 00:00:27.370000 PDT,-0.120285-0.0816143j
2017-03-28 00:00:27.380000 PDT,-0.120646-0.0818592j
2017-03-28 00:00:27.390000 PDT,-0.121007-0.0821041j
2017-03-28 00:00:27.400000 PDT,-0.121368-0.0823488j
2017-03-28 00:00:27.410000 PDT,-0.121728-0.0825935j
2017-03-28 00:00:27.420000 PDT,-0.122089-0.082838j
2017-03-28 00:00:27.430000 PDT,-0.122449-0.0830824j
2017-03-28 00:00:27.440000 PDT,-0.122809-0.0833268j
2017-03-28 00:00:27.450000 PDT,-0.123169-0.083571j
2017-03-28 00:00:27.460000 PDT,-0.123529-0.0838151j
2017-03-28 00:00:27.470000 PDT,-0.123888-0.0840591j
2017-03-28 00:00:27.480000 PDT,-0.124248-0.084303j
2017-03-28 00:00:27.490000 PDT,-0.124607-0.0845468j
2017-03-28 00:00:27.500000 PDT,-0.124966-0.0847905j
2017-03-28 00:00:27.510000 PDT,-0.125325-0.0850341j
2017-03-28 00:00:27.520000 PDT,-0.125684-0.0852776j
2017-03-28 00:00:27.530000 PDT,-0.126043-0.0855209j
2017-03-28 00:00:27.540000 PDT,-0.126402-0.0857642j
2017-03-28 00:00:27.550000 PDT,-0.12676-0.0860074j
2017-03-28 00:00:27.560000 PDT,-0.127118-0.0862504j
2017-03-28 00:00:27.570000 PDT,-0.127476-0.0864933j
2017-03-28 00:00:27.580000 PDT,-0.127834-0.0867362j
2017-03-28 00:00:27.590000 PDT,-0.128192-0.0869789j
2017-03-28 00:00:27.600000 PDT,-0.128549-0.0872215j
2017-03-28 00:00:27.610000 PDT,-0.128907-0.087464j
2017-03-28 00:00:27.620000 PDT,-0.129264-0.0877064j
2017-03-28 00:00:27.630000 PDT,-0.129621-0.0879487j
2017-03-28 00:00:27.640000 PDT,-0.129978-0.0881908j
2017-03-28 00:00:27.650000 PDT,-0.130335-0.0884329j
2017-03-28 00:00:27.660000 PDT,-0.130691-0.0886748j
2017-03-28 00:00:27.670000 PDT,-0.131048-0.0889167j
2017-03-28 00:00:27.680000 PDT,-0.131404-0.0891584j
2017-03-28 00:00:27.690000 PDT,-0.13176-0.0894j
2017-03-28 00:00:27.700000 PDT,-0.132116-0.0896415j
2017-03-28 00:00:27.710000 PDT,-0.132472-0.0898829j
2017-03-28 00:00:27.720000 PDT,-0.132828-0.0901242j
2017-03-28 00:00:27.730000 PDT,-0.133183-0.0903654j
2017-03-28 00:00:27.740000 PDT,-0.133538-0.0906065j
2017-03-28 00:00:27.750000 PDT,-0.133894-0.0908475j
2017-03-28 00:00:27.760000 PDT,-0.134249-0.0910884j
2017-03-28 00:00:27.770000 PDT,-0.134604-0.0913291j
2017-03-28 00:00:27.780000 PDT,-0.134958-0.0915698j
2017-03-28 00:00:27.790000 PDT,-0.135313-0.0918103j
2017-03-28 00:00:27.800000 PDT,-0.135667-0.0920508j
2017-03-28 00:00:27.810000 PDT,-0.136021-0.0922911j
2017-03-28 00:00:27.820000 PDT,-0.136375-0.0925313j
2017-03-28 00:00:27.830000 PDT,-0.136729-0.0927715j
2017-03-28 00:00:27.840000 PDT,-0.137083-0.0930115j
2017-03-28 00:00:27.850000 PDT,-0.137437-0.0932514j
2017-03-28 00:00:27.860000 PDT,-0.13779-0.0934912j
2017-03-28 00:00:27.870000 PDT,-0.138144-0.0937309j
2017-03-28 00:00:27.880000 PDT,-0.138497-0.0939706j
2017-03-28 00:00:27.890000 PDT,-0.13885-0.0942101j
2017-03-28 00:00:27.900000 PDT,-0.139203-0.0944495j
2017-03-28 00:00:27.910000 PDT,-0.139555-0.0946888j
2017-03-28 00:00:27.920000 PDT,-0.139908-0.0949281j
2017-03-28 00:00:27.930000 PDT,-0.14026-0.0951672j
2017-03-28 00:00:27.940000 PDT,-0.140613-0.0954062j
2017-03-28 00:00:27.950000 PDT,-0.140965-0.0956451j
2017-03-28 00:00:27.960000 PDT,-0.141317-0.095884j
2017-03-28 00:00:27.970000 PDT,-0.141669-0.0961227j
2017-03-28 00:00:27.980000 PDT,-0.142021-0.0963614j
2017-03-28 00:00:27.990000 PDT,-0.142372-0.0965999j
2017-03-28 00:00:28.000000 PDT,-0.142724-0.0968384j
2017-03-28 00:00:28.010000 PDT,-0.143075-0.0970768j
2017-03-28 00:00:28.020000 PDT,-0.143426-0.0973151j
2017-03-28 00:00:28.030000 PDT,-0.143777-0.0975533j
2017-03-28 00:00:28.040000 PDT,-0.144128-0.0977914j
2017-03-28 00:00:28.050000 PDT,-0.144479-0.0980294j
2017-03-28 00:00:28.060000 PDT,-0.14483-0.0982674j
2017-03-28 00:00:28.070000 PDT,-0.14518-0.0985052j
2017-03-28 00:00:28.080000 PDT,-0.145531-0.098743j
2017-03-28 00:00:28.090000 PDT,-0.145881-0.0989807j
2017-03-28 00:00:28.100000 PDT,-0.146231-0.0992183j
2017-03-28 00:00:28.110000 PDT,-0.146581-0.0994558j
2017-03-28 00:00:28.120000 PDT,-0.146931-0.0996933j
2017-03-28 00:00:28.130000 PDT,-0.147281-0.0999307j
2017-03-28 00:00:28.140000 PDT,-0.147631-0.100168j
2017-03-28 00:00:28.150000 PDT,-0.147981-0.100405j
2017-03-28 00:00:28.160000 PDT,-0.14833-0.100642j
2017-03-28 00:00:28.170000 PDT,-0.14868-0.100879j
2017-03-28 00:00:28.180000 PDT,-0.149029-0.101116j
2017-03-28 00:00:28.190000 PDT,-0.149378-0.101353j
2017-03-28 00:00:28.200000 PDT,-0.149749-0.101605j
2017-03-28 00:00:29 PDT,-0.149749-0.101605j
2017-03-28 00:00:30 PDT,-0.147015-0.0997503j
2017-03-28 00:00:31 PDT,-0.211615-0.143581j
2017-03-28 00:00:32 PDT,-0.277005-0.187945j
2017-03-28 00:00:33 PDT,-0.342188-0.232167j
2017-03-28 00:00:34 PDT,-0.342193-0.232166j
2017-03-28 00:00:35 PDT,-0.342292-0.232233j
2017-03-28 00:00:36 PDT,-0.252254-0.171146j
2017-03-28 00:00:37 PDT,-0.164627-0.111696j
2017-03-28 00:00:38 PDT,-0.0630472-0.0427775j
2017-03-28 00:00:39 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:40 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:41 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:42 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:43 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:44 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:45 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:46 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:47 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:48 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:49 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:50 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:51 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:52 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:53 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:54 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:55 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:56 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:57 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:58 PDT,-0.0630458-0.0427777j
2017-03-28 00:00:59 PDT,-0.0630458-0.0427777j
2017-03-28 00:01:00 PDT,-0.0630458-0.0427777j
2017-03-28 00:01:01 PDT,-0.0630458-0.0427777j
2017-03-28 00:01:02 PDT,-0.0630458-0.0427777j
2017-03-28 00:01:03 PDT,-0.0630458-0.0427777j
2017-03-28 00:01:04 PDT,-0.0630458-0.0427777j
2017-03-28 00:01:05 PDT,-0.0630458-0.0427777j
2017-03-28 00:01:06.000000 PDT,-0.0630458-0.0427777j
2017-03-28 00:01:06.010000 PDT,+0+0j
2017-03-28 00:01:07 PDT,+0+0j
2017-03-28 00:01:08 PDT,+0+0j
2017-03-28 00:01:09 PDT,+0+0j
2017-03-28 00:01:10 PDT,+0+0j
2017-03-28 00:01:11 PDT,+0+0j
2017-03-28 00:01:12 PDT,+0+0j
2017-03-28 00:01:13 PDT,+0+0j
2017-03-28 00:01:14 PDT,+0+0j
2017-03-28 00:01:15 PDT,+0+0j
2017-03-28 00:01:16 PDT,+0+0j
2017-03-28 00:01:17 PDT,+0+0j
2017-03-28 00:01:18 PDT,+0+0j
2017-03-28 00:01:19 PDT,+0+0j
2017-03-28 00:01:20 PDT,-0-0j
2017-03-28 00:01:21 PDT,-0.043755-0.0296891j
2017-03-28 00:01:22.000000 PDT,-0.0891236-0.0604719j
2017-03-28 00:01:22.010000 PDT,-0.0891276-0.0604743j
2017-03-28 00:01:22.020000 PDT,-0.0890441-0.0604176j
2017-03-28 00:01:22.030000 PDT,-0.0889605-0.0603609j
2017-03-28 00:01:22.040000 PDT,-0.0888769-0.0603042j
2017-03-28 00:01:22.050000 PDT,-0.0887934-0.0602475j
2017-03-28 00:01:22.060000 PDT,-0.0887098-0.0601908j
2017-03-28 00:01:22.070000 PDT,-0.0886263-0.0601341j
2017-03-28 00:01:22.080000 PDT,-0.0885428-0.0600774j
2017-03-28 00:01:22.090000 PDT,-0.0884592-0.0600208j
2017-03-28 00:01:22.100000 PDT,-0.0883757-0.0599641j
2017-03-28 00:01:22.110000 PDT,-0.0882922-0.0599074j
2017-03-28 00:01:22.120000 PDT,-0.0882087-0.0598508j
2017-03-28 00:01:22.130000 PDT,-0.0881252-0.0597941j
2017-03-28 00:01:22.140000 PDT,-0.0880417-0.0597375j
2017-03-28 00:01:22.150000 PDT,-0.0879582-0.0596808j
2017-03-28 00:01:22.160000 PDT,-0.0878748-0.0596242j
2017-03-28 00:01:22.170000 PDT,-0.0877913-0.0595676j
2017-03-28 00:01:22.180000 PDT,-0.0877079-0.059511j
2017-03-28 00:01:22.190000 PDT,-0.0876244-0.0594543j
2017-03-28 00:01:22.200000 PDT,-0.087541-0.0593977j
2017-03-28 00:01:22.210000 PDT,-0.0874576-0.0593411j
2017-03-28 00:01:22.220000 PDT,-0.0873741-0.0592845j
2017-03-28 00:01:22.230000 PDT,-0.0872907-0.0592279j
2017-03-28 00:01:22.240000 PDT,-0.0872073-0.0591713j
2017-03-28 00:01:22.250000 PDT,-0.0871239-0.0591148j
2017-03-28 00:01:22.260000 PDT,-0.0870405-0.0590582j
2017-03-28 00:01:22.270000 PDT,-0.0869572-0.0590016j
2017-03-28 00:01:22.280000 PDT,-0.0868738-0.058945j
2017-03-28 00:01:22.290000 PDT,-0.0867904-0.0588885j
2017-03-28 00:01:22.300000 PDT,-0.0867071-0.0588319j
2017-03-28 00:01:22.310000 PDT,-0.0866237-0.0587754j
2017-03-28 00:01:22.320000 PDT,-0.0865404-0.0587188j
2017-03-28 00:01:22.330000 PDT,-0.0864571-0.0586623j
2017-03-28 00:01:22.340000 PDT,-0.0863738-0.0586058j
2017-03-28 00:01:22.350000 PDT,-0.0862905-0.0585493j
2017-03-28 00:01:22.360000 PDT,-0.0862072-0.0584927j
2017-03-28 00:01:22.370000 PDT,-0.0861239-0.0584362j
2017-03-28 00:01:22.380000 PDT,-0.0860406-0.0583797j
2017-03-28 00:01:22.390000 PDT,-0.0859573-0.0583232j
2017-03-28 00:01:22.400000 PDT,-0.0858741-0.0582667j
2017-03-28 00:01:22.410000 PDT,-0.0857908-0.0582102j
2017-03-28 00:01:22.420000 PDT,-0.0857076-0.0581538j
2017-03-28 00:01:22.430000 PDT,-0.0856243-0.0580973j
2017-03-28 00:01:22.440000 PDT,-0.0855411-0.0580408j
2017-03-28 00:01:22.450000 PDT,-0.0854579-0.0579844j
2017-03-28 00:01:22.460000 PDT,-0.0853747-0.0579279j
2017-03-28 00:01:22.470000 PDT,-0.0852915-0.0578715j
2017-03-28 00:01:22.480000 PDT,-0.0852083-0.057815j
2017-03-28 00:01:22.490000 PDT,-0.0851251-0.0577586j
2017-03-28 00:01:22.500000 PDT,-0.085042-0.0577022j
2017-03-28 00:01:22.510000 PDT,-0.0849588-0.0576457j
2017-03-28 00:01:22.520000 PDT,-0.0848757-0.0575893j
2017-03-28 00:01:22.530000 PDT,-0.0847925-0.0575329j
2017-03-28 00:01:22.540000 PDT,-0.0847094-0.0574765j
2017-03-28 00:01:22.550000 PDT,-0.0846263-0.0574201j
2017-03-28 00:01:22.560000 PDT,-0.0845432-0.0573638j
2017-03-28 00:01:22.570000 PDT,-0.0844601-0.0573074j
2017-03-28 00:01:22.580000 PDT,-0.084377-0.057251j
2017-03-28 00:01:22.590000 PDT,-0.084294-0.0571946j
2017-03-28 00:01:22.600000 PDT,-0.0842109-0.0571383j
2017-03-28 00:01:22.610000 PDT,-0.0841279-0.0570819j
2017-03-28 00:01:22.620000 PDT,-0.0840448-0.0570256j
2017-03-28 00:01:22.630000 PDT,-0.0839618-0.0569693j
2017-03-28 00:01:22.640000 PDT,-0.0838788-0.0569129j
2017-03-28 00:01:22.650000 PDT,-0.0837958-0.0568566j
2017-03-28 00:01:22.660000 PDT,-0.0837128-0.0568003j
2017-03-28 00:01:22.670000 PDT,-0.0836298-0.056744j
2017-03-28 00:01:22.680000 PDT,-0.0835468-0.0566877j
2017-03-28 00:01:22.690000 PDT,-0.0834638-0.0566314j
2017-03-28 00:01:22.700000 PDT,-0.0833809-0.0565751j
2017-03-28 00:01:22.710000 PDT,-0.0832979-0.0565188j
2017-03-28 00:01:22.720000 PDT,-0.083215-0.0564626j
2017-03-28 00:01:22.730000 PDT,-0.0831321-0.0564063j
2017-03-28 00:01:22.740000 PDT,-0.0830492-0.0563501j
2017-03-28 00:01:22.750000 PDT,-0.0829663-0.0562938j
2017-03-28 00:01:22.760000 PDT,-0.0828834-0.0562376j
2017-03-28 00:01:22.770000 PDT,-0.0828005-0.0561814j
2017-03-28 00:01:22.780000 PDT,-0.0827177-0.0561251j
2017-03-28 00:01:22.790000 PDT,-0.0826348-0.0560689j
2017-03-28 00:01:22.800000 PDT,-0.082552-0.0560127j
2017-03-28 00:01:22.810000 PDT,-0.0824692-0.0559565j
2017-03-28 00:01:22.820000 PDT,-0.0823864-0.0559003j
2017-03-28 00:01:22.830000 PDT,-0.0823036-0.0558441j
2017-03-28 00:01:22.840000 PDT,-0.0822208-0.055788j
2017-03-28 00:01:22.850000 PDT,-0.082138-0.0557318j
2017-03-28 00:01:22.860000 PDT,-0.0820552-0.0556757j
2017-03-28 00:01:22.870000 PDT,-0.0819725-0.0556195j
2017-03-28 00:01:22.880000 PDT,-0.0818897-0.0555634j
2017-03-28 00:01:22.890000 PDT,-0.081807-0.0555072j
2017-03-28 00:01:22.900000 PDT,-0.0817243-0.0554511j
2017-03-28 00:01:22.910000 PDT,-0.0816416-0.055395j
2017-03-28 00:01:22.920000 PDT,-0.0815589-0.0553389j
2017-03-28 00:01:22.930000 PDT,-0.0814762-0.0552828j
2017-03-28 00:01:22.940000 PDT,-0.0813935-0.0552267j
2017-03-28 00:01:22.950000 PDT,-0.0813109-0.0551706j
2017-03-28 00:01:22.960000 PDT,-0.0812282-0.0551145j
2017-03-28 00:01:22.970000 PDT,-0.0811456-0.0550585j
2017-03-28 00:01:22.980000 PDT,-0.081063-0.0550024j
2017-03-28 00:01:22.990000 PDT,-0.0809804-0.0549464j
2017-03-28 00:01:23.000000 PDT,-0.0808978-0.0548903j
2017-03-28 00:01:23.010000 PDT,-0.0807954-0.0548209j
2017-03-28 00:01:23.020000 PDT,-0.081041-0.0549875j
2017-03-28 00:01:23.030000 PDT,-0.0812867-0.0551542j
2017-03-28 00:01:23.040000 PDT,-0.0815325-0.055321j
2017-03-28 00:01:23.050000 PDT,-0.0817784-0.0554878j
2017-03-28 00:01:23.060000 PDT,-0.0820244-0.0556548j
2017-03-28 00:01:23.070000 PDT,-0.0822706-0.0558218j
2017-03-28 00:01:23.080000 PDT,-0.0825168-0.0559888j
2017-03-28 00:01:23.090000 PDT,-0.0827631-0.056156j
2017-03-28 00:01:23.100000 PDT,-0.0830096-0.0563232j
2017-03-28 00:01:23.110000 PDT,-0.0832561-0.0564905j
2017-03-28 00:01:23.120000 PDT,-0.0835027-0.0566578j
2017-03-28 00:01:23.130000 PDT,-0.0837495-0.0568252j
2017-03-28 00:01:23.140000 PDT,-0.0839963-0.0569927j
2017-03-28 00:01:23.150000 PDT,-0.0842432-0.0571602j
2017-03-28 00:01:23.160000 PDT,-0.0844902-0.0573278j
2017-03-28 00:01:23.170000 PDT,-0.0847373-0.0574954j
2017-03-28 00:01:23.180000 PDT,-0.0849844-0.0576631j
2017-03-28 00:01:23.190000 PDT,-0.0852317-0.0578309j
2017-03-28 00:01:23.200000 PDT,-0.0854791-0.0579987j
2017-03-28 00:01:23.210000 PDT,-0.0857265-0.0581666j
2017-03-28 00:01:23.220000 PDT,-0.085974-0.0583345j
2017-03-28 00:01:23.230000 PDT,-0.0862216-0.0585025j
2017-03-28 00:01:23.240000 PDT,-0.0864693-0.0586706j
2017-03-28 00:01:23.250000 PDT,-0.086717-0.0588387j
2017-03-28 00:01:23.260000 PDT,-0.0869648-0.0590068j
2017-03-28 00:01:23.270000 PDT,-0.0872127-0.059175j
2017-03-28 00:01:23.280000 PDT,-0.0874607-0.0593433j
2017-03-28 00:01:23.290000 PDT,-0.0877087-0.0595116j
2017-03-28 00:01:23.300000 PDT,-0.0879568-0.0596799j
2017-03-28 00:01:23.310000 PDT,-0.088205-0.0598483j
2017-03-28 00:01:23.320000 PDT,-0.0884533-0.0600167j
2017-03-28 00:01:23.330000 PDT,-0.0887016-0.0601852j
2017-03-28 00:01:23.340000 PDT,-0.0889499-0.0603537j
2017-03-28 00:01:23.350000 PDT,-0.0891984-0.0605223j
2017-03-28 00:01:23.360000 PDT,-0.0894469-0.0606909j
2017-03-28 00:01:23.370000 PDT,-0.0896954-0.0608595j
