# file...... ../data_vfd_out_rec_curr_A.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,current_out_A
2017-03-28 00:00:25.890000 PDT,+0.238095+93.8974d
2017-03-28 00:00:25.900000 PDT,+0.238095-83.4239d
2017-03-28 00:00:25.910000 PDT,+0.238095+99.4779d
2017-03-28 00:00:25.920000 PDT,+0.238095-77.3971d
2017-03-28 00:00:25.930000 PDT,+0.238095+105.951d
2017-03-28 00:00:25.940000 PDT,+0.238095-70.4777d
2017-03-28 00:00:25.950000 PDT,+0.238095+113.317d
2017-03-28 00:00:25.960000 PDT,+0.238095-62.6657d
2017-03-28 00:00:25.970000 PDT,+0.238095+121.575d
2017-03-28 00:00:25.980000 PDT,+0.238095-53.9612d
2017-03-28 00:00:25.990000 PDT,+0.238095+130.726d
2017-03-28 00:00:26.000000 PDT,+0.238095-44.3642d
2017-03-28 00:00:26.010000 PDT,+0.238095+140.769d
2017-03-28 00:00:26.020000 PDT,+0.238095-33.8746d
2017-03-28 00:00:26.030000 PDT,+0.238095+151.705d
2017-03-28 00:00:26.040000 PDT,+0.238095-22.4924d
2017-03-28 00:00:26.050000 PDT,+0.238095+163.533d
2017-03-28 00:00:26.060000 PDT,+0.238095-10.2178d
2017-03-28 00:00:26.070000 PDT,+0.238095+176.254d
2017-03-28 00:00:26.080000 PDT,+0.238095+2.94946d
2017-03-28 00:00:26.090000 PDT,+0.238095-170.132d
2017-03-28 00:00:26.100000 PDT,+0.238095+17.0092d
2017-03-28 00:00:26.110000 PDT,+0.238095-155.626d
2017-03-28 00:00:26.120000 PDT,+0.238095+31.9615d
2017-03-28 00:00:26.130000 PDT,+0.238095-140.228d
2017-03-28 00:00:26.140000 PDT,+0.238095+47.8023d
2017-03-28 00:00:26.150000 PDT,+0.238095-123.941d
2017-03-28 00:00:26.160000 PDT,+0.238095+64.5397d
2017-03-28 00:00:26.170000 PDT,+0.238095-106.757d
2017-03-28 00:00:26.180000 PDT,+0.238095+82.1697d
2017-03-28 00:00:26.190000 PDT,+0.238095-88.6806d
2017-03-28 00:00:26.200000 PDT,+0.238095+100.692d
2017-03-28 00:00:26.210000 PDT,+0.238095-69.7119d
2017-03-28 00:00:26.220000 PDT,+0.238095+120.107d
2017-03-28 00:00:26.230000 PDT,+0.238095-49.8506d
2017-03-28 00:00:26.240000 PDT,+0.238095+140.415d
2017-03-28 00:00:26.250000 PDT,+0.238095-29.0967d
2017-03-28 00:00:26.260000 PDT,+0.238095+161.615d
2017-03-28 00:00:26.270000 PDT,+0.238095-7.45027d
2017-03-28 00:00:26.280000 PDT,+0.238095-176.292d
2017-03-28 00:00:26.290000 PDT,+0.238095+15.0887d
2017-03-28 00:00:26.300000 PDT,+0.238095-153.307d
2017-03-28 00:00:26.310000 PDT,+0.238095+38.5202d
2017-03-28 00:00:26.320000 PDT,+0.238095-129.429d
2017-03-28 00:00:26.330000 PDT,+0.238095+62.8442d
2017-03-28 00:00:26.340000 PDT,+0.238095-104.659d
2017-03-28 00:00:26.350000 PDT,+0.238095+88.0608d
2017-03-28 00:00:26.360000 PDT,+0.238095-78.9962d
2017-03-28 00:00:26.370000 PDT,+0.238095+114.17d
2017-03-28 00:00:26.380000 PDT,+0.238095-52.4407d
2017-03-28 00:00:26.390000 PDT,+0.238095+141.168d
2017-03-28 00:00:26.400000 PDT,+0.238095-24.9967d
2017-03-28 00:00:26.410000 PDT,+0.238095+169.062d
2017-03-28 00:00:26.420000 PDT,+0.238095+3.34376d
2017-03-28 00:00:26.430000 PDT,+0.238095-162.151d
2017-03-28 00:00:26.440000 PDT,+0.238095+32.5768d
2017-03-28 00:00:26.450000 PDT,+0.238095-132.472d
2017-03-28 00:00:26.460000 PDT,+0.238095+62.7024d
2017-03-28 00:00:26.470000 PDT,+0.238095-101.9d
2017-03-28 00:00:26.480000 PDT,+0.238095+93.7206d
2017-03-28 00:00:26.490000 PDT,+0.238095-70.4357d
2017-03-28 00:00:26.500000 PDT,+0.238095+125.631d
2017-03-28 00:00:26.510000 PDT,+0.238095-38.0787d
2017-03-28 00:00:26.520000 PDT,+0.238095+158.434d
2017-03-28 00:00:26.530000 PDT,+0.238095-4.82919d
2017-03-28 00:00:26.540000 PDT,+0.238095-167.87d
2017-03-28 00:00:26.550000 PDT,+0.238095+29.3129d
2017-03-28 00:00:26.560000 PDT,+0.238095-133.281d
2017-03-28 00:00:26.570000 PDT,+0.238095+64.3475d
2017-03-28 00:00:26.580000 PDT,+0.238095-97.8005d
2017-03-28 00:00:26.590000 PDT,+0.238095+100.275d
2017-03-28 00:00:26.600000 PDT,+0.238095-61.4271d
2017-03-28 00:00:26.610000 PDT,+0.238095+137.094d
2017-03-28 00:00:26.620000 PDT,+0.238095-24.1611d
2017-03-28 00:00:26.630000 PDT,+0.238095+174.807d
2017-03-28 00:00:26.640000 PDT,+0.238095+13.9935d
2017-03-28 00:00:26.650000 PDT,+0.238095-146.592d
2017-03-28 00:00:26.660000 PDT,+0.238095+53.0446d
2017-03-28 00:00:26.670000 PDT,+0.238095-107.095d
2017-03-28 00:00:26.680000 PDT,+0.238095+92.9882d
2017-03-28 00:00:26.690000 PDT,+0.238095-66.7053d
2017-03-28 00:00:26.700000 PDT,+0.238095+133.824d
2017-03-28 00:00:26.710000 PDT,+0.238095-25.4229d
2017-03-28 00:00:26.720000 PDT,+0.238095+175.553d
2017-03-28 00:00:26.730000 PDT,+0.238095+16.7521d
2017-03-28 00:00:26.740000 PDT,+0.238095-141.826d
2017-03-28 00:00:26.750000 PDT,+0.238095+59.8196d
2017-03-28 00:00:26.760000 PDT,+0.238095-98.3119d
2017-03-28 00:00:26.770000 PDT,+0.238095+103.78d
2017-03-28 00:00:26.780000 PDT,+0.238095-53.9056d
2017-03-28 00:00:26.790000 PDT,+0.238095+148.632d
2017-03-28 00:00:26.800000 PDT,+0.238095-8.60668d
2017-03-28 00:00:26.810000 PDT,+0.238095-165.623d
2017-03-28 00:00:26.820000 PDT,+0.238095+37.5847d
2017-03-28 00:00:26.830000 PDT,+0.238095-118.985d
2017-03-28 00:00:26.840000 PDT,+0.238095+84.6687d
2017-03-28 00:00:26.850000 PDT,+0.238095-71.4546d
2017-03-28 00:00:26.860000 PDT,+0.238095+132.645d
2017-03-28 00:00:26.870000 PDT,+0.238095-23.0318d
2017-03-28 00:00:26.880000 PDT,+0.238095-178.486d
2017-03-28 00:00:26.890000 PDT,+0.238095+26.2798d
2017-03-28 00:00:26.900000 PDT,+0.238095-128.728d
2017-03-28 00:00:26.910000 PDT,+0.238095+76.4877d
2017-03-28 00:00:26.920000 PDT,+0.238095-78.0736d
2017-03-28 00:00:26.930000 PDT,+0.238095+127.588d
2017-03-28 00:00:26.940000 PDT,+0.238095-26.5269d
2017-03-28 00:00:26.950000 PDT,+0.238095+179.581d
2017-03-28 00:00:26.960000 PDT,+0.238095+25.9123d
2017-03-28 00:00:26.970000 PDT,+0.238095-127.533d
2017-03-28 00:00:26.980000 PDT,+0.238095+79.2441d
2017-03-28 00:00:26.990000 PDT,+0.238095-73.7553d
2017-03-28 00:00:27.000000 PDT,+0.238095+133.468d
2017-03-28 00:00:27.010000 PDT,+0.238095-19.0847d
2017-03-28 00:00:27.020000 PDT,+0.238095-171.415d
2017-03-28 00:00:27.030000 PDT,+0.238095+36.4785d
2017-03-28 00:00:27.040000 PDT,+0.238095-115.405d
2017-03-28 00:00:27.050000 PDT,+0.238095+92.9342d
2017-03-28 00:00:27.060000 PDT,+0.238095-58.5032d
2017-03-28 00:00:27.070000 PDT,+0.238095+150.282d
2017-03-28 00:00:27.080000 PDT,+0.238095-0.708702d
2017-03-28 00:00:27.090000 PDT,+0.238095-151.477d
2017-03-28 00:00:27.100000 PDT,+0.238095+57.9784d
2017-03-28 00:00:27.110000 PDT,+0.238095-92.3434d
2017-03-28 00:00:27.120000 PDT,+0.238095+117.558d
2017-03-28 00:00:27.130000 PDT,+0.238095-32.3175d
2017-03-28 00:00:27.140000 PDT,+0.238095+178.027d
2017-03-28 00:00:27.150000 PDT,+0.238095+28.5974d
2017-03-28 00:00:27.160000 PDT,+0.238095-120.609d
2017-03-28 00:00:27.170000 PDT,+0.238095+90.4084d
2017-03-28 00:00:27.180000 PDT,+0.238095-58.3514d
2017-03-28 00:00:27.190000 PDT,+0.238095+153.112d
2017-03-28 00:00:27.200000 PDT,+0.238095+4.79836d
2017-03-28 00:00:27.210000 PDT,+0.238095-143.292d
2017-03-28 00:00:27.220000 PDT,+0.238095+68.8407d
2017-03-28 00:00:27.230000 PDT,+0.238095-78.8034d
2017-03-28 00:00:27.240000 PDT,+0.238095+133.776d
2017-03-28 00:00:27.250000 PDT,+0.238095-13.4222d
2017-03-28 00:00:27.260000 PDT,+0.238095-160.397d
2017-03-28 00:00:27.270000 PDT,+0.238095+52.8515d
2017-03-28 00:00:27.280000 PDT,+0.238095-93.677d
2017-03-28 00:00:27.290000 PDT,+0.238095+120.018d
2017-03-28 00:00:27.300000 PDT,+0.238095-26.0644d
2017-03-28 00:00:27.310000 PDT,+0.238095-171.923d
2017-03-28 00:00:27.320000 PDT,+0.238095+42.4406d
2017-03-28 00:00:27.330000 PDT,+0.238095-102.972d
2017-03-28 00:00:27.340000 PDT,+0.238095+111.838d
2017-03-28 00:00:27.350000 PDT,+0.238095-33.1282d
2017-03-28 00:00:27.360000 PDT,+0.238095-177.872d
2017-03-28 00:00:27.370000 PDT,+0.238095+37.6082d
2017-03-28 00:00:27.380000 PDT,+0.238095-106.689d
2017-03-28 00:00:27.390000 PDT,+0.238095+109.234d
2017-03-28 00:00:27.400000 PDT,+0.238095-34.617d
2017-03-28 00:00:27.410000 PDT,+0.238095-178.245d
2017-03-28 00:00:27.420000 PDT,+0.238095+38.3508d
2017-03-28 00:00:27.430000 PDT,+0.238095-104.831d
2017-03-28 00:00:27.440000 PDT,+0.238095+112.211d
2017-03-28 00:00:27.450000 PDT,+0.238095-30.524d
2017-03-28 00:00:27.460000 PDT,+0.238095-173.036d
2017-03-28 00:00:27.470000 PDT,+0.238095+44.6752d
2017-03-28 00:00:27.480000 PDT,+0.238095-97.3905d
2017-03-28 00:00:27.490000 PDT,+0.238095+120.767d
2017-03-28 00:00:27.500000 PDT,+0.238095-20.8525d
2017-03-28 00:00:27.510000 PDT,+0.238095-162.249d
2017-03-28 00:00:27.520000 PDT,+0.238095+56.578d
2017-03-28 00:00:27.530000 PDT,+0.238095-84.372d
2017-03-28 00:00:27.540000 PDT,+0.238095+134.901d
2017-03-28 00:00:27.550000 PDT,+0.238095-5.60265d
2017-03-28 00:00:27.560000 PDT,+0.238095-145.883d
2017-03-28 00:00:27.570000 PDT,+0.238095+74.0593d
2017-03-28 00:00:27.580000 PDT,+0.238095-65.7751d
2017-03-28 00:00:27.590000 PDT,+0.238095+154.614d
2017-03-28 00:00:27.600000 PDT,+0.238095+15.2256d
2017-03-28 00:00:27.610000 PDT,+0.238095-123.939d
2017-03-28 00:00:27.620000 PDT,+0.238095+97.1189d
2017-03-28 00:00:27.630000 PDT,+0.238095-41.5998d
2017-03-28 00:00:27.640000 PDT,+0.238095+179.901d
2017-03-28 00:00:27.650000 PDT,+0.238095+41.629d
2017-03-28 00:00:27.660000 PDT,+0.238095-96.4202d
2017-03-28 00:00:27.670000 PDT,+0.238095+125.754d
2017-03-28 00:00:27.680000 PDT,+0.238095-11.8493d
2017-03-28 00:00:27.690000 PDT,+0.238095-149.229d
2017-03-28 00:00:27.700000 PDT,+0.238095+73.6141d
2017-03-28 00:00:27.710000 PDT,+0.238095-63.3194d
2017-03-28 00:00:27.720000 PDT,+0.238095+159.97d
2017-03-28 00:00:27.730000 PDT,+0.238095+23.4828d
2017-03-28 00:00:27.740000 PDT,+0.238095-112.781d
2017-03-28 00:00:27.750000 PDT,+0.238095+111.178d
2017-03-28 00:00:27.760000 PDT,+0.238095-24.6402d
2017-03-28 00:00:27.770000 PDT,+0.238095-160.235d
2017-03-28 00:00:27.780000 PDT,+0.238095+64.3934d
2017-03-28 00:00:27.790000 PDT,+0.238095-70.7551d
2017-03-28 00:00:27.800000 PDT,+0.238095+154.32d
2017-03-28 00:00:27.810000 PDT,+0.238095+19.6174d
2017-03-28 00:00:27.820000 PDT,+0.238095-114.862d
2017-03-28 00:00:27.830000 PDT,+0.238095+110.882d
2017-03-28 00:00:27.840000 PDT,+0.238095-23.1504d
2017-03-28 00:00:27.850000 PDT,+0.238095-156.96d
2017-03-28 00:00:27.860000 PDT,+0.238095+69.4534d
2017-03-28 00:00:27.870000 PDT,+0.238095-63.91d
2017-03-28 00:00:27.880000 PDT,+0.238095+162.95d
2017-03-28 00:00:27.890000 PDT,+0.238095+30.0295d
2017-03-28 00:00:27.900000 PDT,+0.238095-102.664d
2017-03-28 00:00:27.910000 PDT,+0.238095+124.865d
2017-03-28 00:00:27.920000 PDT,+0.238095-7.383d
2017-03-28 00:00:27.930000 PDT,+0.238095-139.408d
2017-03-28 00:00:27.940000 PDT,+0.238095+88.791d
2017-03-28 00:00:27.950000 PDT,+0.238095-42.7873d
2017-03-28 00:00:27.960000 PDT,+0.238095-174.142d
2017-03-28 00:00:27.970000 PDT,+0.238095+54.7255d
2017-03-28 00:00:27.980000 PDT,+0.238095-76.1833d
2017-03-28 00:00:27.990000 PDT,+0.238095+153.131d
2017-03-28 00:00:28.000000 PDT,+0.238095+22.6683d
2017-03-28 00:00:28.010000 PDT,+0.238095-107.571d
2017-03-28 00:00:28.020000 PDT,+0.238095+122.412d
2017-03-28 00:00:28.030000 PDT,+0.238095-7.38072d
2017-03-28 00:00:28.040000 PDT,+0.238095-136.951d
2017-03-28 00:00:28.050000 PDT,+0.238095+93.7023d
2017-03-28 00:00:28.060000 PDT,+0.238095-35.4215d
2017-03-28 00:00:28.070000 PDT,+0.238095-164.322d
2017-03-28 00:00:28.080000 PDT,+0.238095+67.0003d
2017-03-28 00:00:28.090000 PDT,+0.238095-61.4541d
2017-03-28 00:00:28.100000 PDT,+0.238095+170.315d
2017-03-28 00:00:28.110000 PDT,+0.238095+42.3066d
2017-03-28 00:00:28.120000 PDT,+0.238095-85.4784d
2017-03-28 00:00:28.130000 PDT,+0.238095+146.96d
2017-03-28 00:00:28.140000 PDT,+0.238095+19.6181d
2017-03-28 00:00:28.150000 PDT,+0.238095-107.498d
2017-03-28 00:00:28.160000 PDT,+0.238095+125.61d
2017-03-28 00:00:28.170000 PDT,+0.238095-1.05923d
2017-03-28 00:00:28.180000 PDT,+0.238095-127.505d
2017-03-28 00:00:28.190000 PDT,+0.238095+106.272d
2017-03-28 00:00:28.200000 PDT,+0.238095-19.7283d
2017-03-28 00:00:29 PDT,+0.238095-145.728d
2017-03-28 00:00:30 PDT,+0.238095-145.728d
2017-03-28 00:00:31 PDT,+0.238095-105.728d
2017-03-28 00:00:32 PDT,+0.238095-25.7276d
2017-03-28 00:00:33 PDT,+0.238095+94.2724d
2017-03-28 00:00:34 PDT,+0.238095-145.728d
2017-03-28 00:00:35 PDT,+0.238095-25.7276d
2017-03-28 00:00:36 PDT,+0.238095+54.2724d
2017-03-28 00:00:37 PDT,+0.238095+94.2724d
2017-03-28 00:00:38 PDT,+0.238095+94.2724d
2017-03-28 00:00:39 PDT,+0.238095+94.2724d
2017-03-28 00:00:40 PDT,+0.238095+94.2724d
2017-03-28 00:00:41 PDT,+0.238095+94.2724d
2017-03-28 00:00:42 PDT,+0.238095+94.2724d
2017-03-28 00:00:43 PDT,+0.238095+94.2724d
2017-03-28 00:00:44 PDT,+0.238095+94.2724d
2017-03-28 00:00:45 PDT,+0.238095+94.2724d
2017-03-28 00:00:46 PDT,+0.238095+94.2724d
2017-03-28 00:00:47 PDT,+0.238095+94.2724d
2017-03-28 00:00:48 PDT,+0.238095+94.2724d
2017-03-28 00:00:49 PDT,+0.238095+94.2724d
2017-03-28 00:00:50 PDT,+0.238095+94.2724d
2017-03-28 00:00:51 PDT,+0.238095+94.2724d
2017-03-28 00:00:52 PDT,+0.238095+94.2724d
2017-03-28 00:00:53 PDT,+0.238095+94.2724d
2017-03-28 00:00:54 PDT,+0.238095+94.2724d
2017-03-28 00:00:55 PDT,+0.238095+94.2724d
2017-03-28 00:00:56 PDT,+0.238095+94.2724d
2017-03-28 00:00:57 PDT,+0.238095+94.2724d
2017-03-28 00:00:58 PDT,+0.238095+94.2724d
2017-03-28 00:00:59 PDT,+0.238095+94.2724d
2017-03-28 00:01:00 PDT,+0.238095+94.2724d
2017-03-28 00:01:01 PDT,+0.238095+94.2724d
2017-03-28 00:01:02 PDT,+0.238095+94.2724d
2017-03-28 00:01:03 PDT,+0.238095+94.2724d
2017-03-28 00:01:04 PDT,+0.238095+94.2724d
2017-03-28 00:01:05 PDT,+0.238095+94.2724d
2017-03-28 00:01:06.000000 PDT,+0.238095+94.2724d
2017-03-28 00:01:06.010000 PDT,+0+0j
2017-03-28 00:01:07 PDT,+0+0j
2017-03-28 00:01:08 PDT,+0+0j
2017-03-28 00:01:09 PDT,+0+0j
2017-03-28 00:01:10 PDT,+0+0j
2017-03-28 00:01:11 PDT,+0+0j
2017-03-28 00:01:12 PDT,+0+0j
2017-03-28 00:01:13 PDT,+0+0j
2017-03-28 00:01:14 PDT,+0+0j
2017-03-28 00:01:15 PDT,+0+0j
2017-03-28 00:01:16 PDT,+0+0j
2017-03-28 00:01:17 PDT,+0+0j
2017-03-28 00:01:18 PDT,+0+0j
2017-03-28 00:01:19 PDT,+0+0j
2017-03-28 00:01:20 PDT,+0.238095-25.8419d
2017-03-28 00:01:21 PDT,+0.238095-25.8419d
2017-03-28 00:01:22.000000 PDT,+0.238095+94.1581d
2017-03-28 00:01:22.010000 PDT,+0.238095+94.1581d
2017-03-28 00:01:22.020000 PDT,+0.238095-69.493d
2017-03-28 00:01:22.030000 PDT,+0.238095+126.805d
2017-03-28 00:01:22.040000 PDT,+0.238095-36.949d
2017-03-28 00:01:22.050000 PDT,+0.238095+159.246d
2017-03-28 00:01:22.060000 PDT,+0.238095-4.6099d
2017-03-28 00:01:22.070000 PDT,+0.238095-168.517d
2017-03-28 00:01:22.080000 PDT,+0.238095+27.5242d
2017-03-28 00:01:22.090000 PDT,+0.238095-136.486d
2017-03-28 00:01:22.100000 PDT,+0.238095+59.4532d
2017-03-28 00:01:22.110000 PDT,+0.238095-104.659d
2017-03-28 00:01:22.120000 PDT,+0.238095+91.1773d
2017-03-28 00:01:22.130000 PDT,+0.238095-73.0376d
2017-03-28 00:01:22.140000 PDT,+0.238095+122.692d
2017-03-28 00:01:22.150000 PDT,+0.238095-41.6249d
2017-03-28 00:01:22.160000 PDT,+0.238095+154.006d
2017-03-28 00:01:22.170000 PDT,+0.238095-10.4133d
2017-03-28 00:01:22.180000 PDT,+0.238095-174.884d
2017-03-28 00:01:22.190000 PDT,+0.238095+20.5932d
2017-03-28 00:01:22.200000 PDT,+0.238095-143.98d
2017-03-28 00:01:22.210000 PDT,+0.238095+51.3948d
2017-03-28 00:01:22.220000 PDT,+0.238095-113.281d
2017-03-28 00:01:22.230000 PDT,+0.238095+81.9913d
2017-03-28 00:01:22.240000 PDT,+0.238095-82.7872d
2017-03-28 00:01:22.250000 PDT,+0.238095+112.383d
2017-03-28 00:01:22.260000 PDT,+0.238095-52.4982d
2017-03-28 00:01:22.270000 PDT,+0.238095+142.569d
2017-03-28 00:01:22.280000 PDT,+0.238095-22.4141d
2017-03-28 00:01:22.290000 PDT,+0.238095+172.551d
2017-03-28 00:01:22.300000 PDT,+0.238095+7.46495d
2017-03-28 00:01:22.310000 PDT,+0.238095-157.672d
2017-03-28 00:01:22.320000 PDT,+0.238095+37.139d
2017-03-28 00:01:22.330000 PDT,+0.238095-128.101d
2017-03-28 00:01:22.340000 PDT,+0.238095+66.6081d
2017-03-28 00:01:22.350000 PDT,+0.238095-98.7343d
2017-03-28 00:01:22.360000 PDT,+0.238095+95.8721d
2017-03-28 00:01:22.370000 PDT,+0.238095-69.5727d
2017-03-28 00:01:22.380000 PDT,+0.238095+124.931d
2017-03-28 00:01:22.390000 PDT,+0.238095-40.6201d
2017-03-28 00:01:22.400000 PDT,+0.238095+153.781d
2017-03-28 00:01:22.410000 PDT,+0.238095-11.8685d
2017-03-28 00:01:22.420000 PDT,+0.238095-177.57d
2017-03-28 00:01:22.430000 PDT,+0.238095+16.6781d
2017-03-28 00:01:22.440000 PDT,+0.238095-149.126d
2017-03-28 00:01:22.450000 PDT,+0.238095+45.0196d
2017-03-28 00:01:22.460000 PDT,+0.238095-120.886d
2017-03-28 00:01:22.470000 PDT,+0.238095+73.1562d
2017-03-28 00:01:22.480000 PDT,+0.238095-92.8524d
2017-03-28 00:01:22.490000 PDT,+0.238095+101.088d
2017-03-28 00:01:22.500000 PDT,+0.238095-65.0233d
2017-03-28 00:01:22.510000 PDT,+0.238095+128.814d
2017-03-28 00:01:22.520000 PDT,+0.238095-37.3993d
2017-03-28 00:01:22.530000 PDT,+0.238095+156.336d
2017-03-28 00:01:22.540000 PDT,+0.238095-9.98021d
2017-03-28 00:01:22.550000 PDT,+0.238095-176.348d
2017-03-28 00:01:22.560000 PDT,+0.238095+17.2339d
2017-03-28 00:01:22.570000 PDT,+0.238095-149.236d
2017-03-28 00:01:22.580000 PDT,+0.238095+44.2429d
2017-03-28 00:01:22.590000 PDT,+0.238095-122.329d
2017-03-28 00:01:22.600000 PDT,+0.238095+71.047d
2017-03-28 00:01:22.610000 PDT,+0.238095-95.6278d
2017-03-28 00:01:22.620000 PDT,+0.238095+97.6461d
2017-03-28 00:01:22.630000 PDT,+0.238095-69.1313d
2017-03-28 00:01:22.640000 PDT,+0.238095+124.036d
2017-03-28 00:01:22.650000 PDT,+0.238095-42.8437d
2017-03-28 00:01:22.660000 PDT,+0.238095+150.225d
2017-03-28 00:01:22.670000 PDT,+0.238095-16.7571d
2017-03-28 00:01:22.680000 PDT,+0.238095+176.209d
2017-03-28 00:01:22.690000 PDT,+0.238095+9.12445d
2017-03-28 00:01:22.700000 PDT,+0.238095-158.012d
2017-03-28 00:01:22.710000 PDT,+0.238095+34.801d
2017-03-28 00:01:22.720000 PDT,+0.238095-132.438d
2017-03-28 00:01:22.730000 PDT,+0.238095+60.2726d
2017-03-28 00:01:22.740000 PDT,+0.238095-107.069d
2017-03-28 00:01:22.750000 PDT,+0.238095+85.5392d
2017-03-28 00:01:22.760000 PDT,+0.238095-81.9044d
2017-03-28 00:01:22.770000 PDT,+0.238095+110.601d
2017-03-28 00:01:22.780000 PDT,+0.238095-56.9454d
2017-03-28 00:01:22.790000 PDT,+0.238095+135.457d
2017-03-28 00:01:22.800000 PDT,+0.238095-32.1913d
2017-03-28 00:01:22.810000 PDT,+0.238095+160.109d
2017-03-28 00:01:22.820000 PDT,+0.238095-7.64222d
2017-03-28 00:01:22.830000 PDT,+0.238095-175.445d
2017-03-28 00:01:22.840000 PDT,+0.238095+16.7018d
2017-03-28 00:01:22.850000 PDT,+0.238095-151.203d
2017-03-28 00:01:22.860000 PDT,+0.238095+40.8409d
2017-03-28 00:01:22.870000 PDT,+0.238095-127.166d
2017-03-28 00:01:22.880000 PDT,+0.238095+64.775d
2017-03-28 00:01:22.890000 PDT,+0.238095-103.339d
2017-03-28 00:01:22.900000 PDT,+0.238095+88.5d
2017-03-28 00:01:22.910000 PDT,+0.238095-79.7123d
2017-03-28 00:01:22.920000 PDT,+0.238095+112.024d
2017-03-28 00:01:22.930000 PDT,+0.238095-56.2907d
2017-03-28 00:01:22.940000 PDT,+0.238095+135.343d
2017-03-28 00:01:22.950000 PDT,+0.238095-33.0741d
2017-03-28 00:01:22.960000 PDT,+0.238095+158.457d
2017-03-28 00:01:22.970000 PDT,+0.238095-10.0626d
2017-03-28 00:01:22.980000 PDT,+0.238095-178.634d
2017-03-28 00:01:22.990000 PDT,+0.238095+12.744d
2017-03-28 00:01:23.000000 PDT,+0.238095-155.93d
2017-03-28 00:01:23.010000 PDT,+0.238095+35.3456d
2017-03-28 00:01:23.020000 PDT,+0.238095-133.227d
2017-03-28 00:01:23.030000 PDT,+0.238095+58.3527d
2017-03-28 00:01:23.040000 PDT,+0.238095-109.915d
2017-03-28 00:01:23.050000 PDT,+0.238095+81.9689d
2017-03-28 00:01:23.060000 PDT,+0.238095-85.9946d
2017-03-28 00:01:23.070000 PDT,+0.238095+106.194d
2017-03-28 00:01:23.080000 PDT,+0.238095-61.4649d
2017-03-28 00:01:23.090000 PDT,+0.238095+131.028d
2017-03-28 00:01:23.100000 PDT,+0.238095-36.326d
2017-03-28 00:01:23.110000 PDT,+0.238095+156.472d
2017-03-28 00:01:23.120000 PDT,+0.238095-10.5781d
2017-03-28 00:01:23.130000 PDT,+0.238095-177.476d
2017-03-28 00:01:23.140000 PDT,+0.238095+15.7748d
2017-03-28 00:01:23.150000 PDT,+0.238095-150.818d
2017-03-28 00:01:23.160000 PDT,+0.238095+42.7409d
2017-03-28 00:01:23.170000 PDT,+0.238095-123.548d
2017-03-28 00:01:23.180000 PDT,+0.238095+70.3159d
2017-03-28 00:01:23.190000 PDT,+0.238095-95.6681d
2017-03-28 00:01:23.200000 PDT,+0.238095+98.5001d
2017-03-28 00:01:23.210000 PDT,+0.238095-67.1794d
2017-03-28 00:01:23.220000 PDT,+0.238095+127.293d
2017-03-28 00:01:23.230000 PDT,+0.238095-38.0817d
2017-03-28 00:01:23.240000 PDT,+0.238095+156.696d
2017-03-28 00:01:23.250000 PDT,+0.238095-8.3749d
2017-03-28 00:01:23.260000 PDT,+0.238095-173.293d
2017-03-28 00:01:23.270000 PDT,+0.238095+21.941d
2017-03-28 00:01:23.280000 PDT,+0.238095-142.673d
2017-03-28 00:01:23.290000 PDT,+0.238095+52.8659d
2017-03-28 00:01:23.300000 PDT,+0.238095-111.443d
2017-03-28 00:01:23.310000 PDT,+0.238095+84.3999d
2017-03-28 00:01:23.320000 PDT,+0.238095-79.6047d
2017-03-28 00:01:23.330000 PDT,+0.238095+116.543d
2017-03-28 00:01:23.340000 PDT,+0.238095-47.1572d
2017-03-28 00:01:23.350000 PDT,+0.238095+149.295d
2017-03-28 00:01:23.360000 PDT,+0.238095-14.1005d
2017-03-28 00:01:23.370000 PDT,+0.238095-177.344d
2017-03-28 00:01:23.380000 PDT,+0.238095+19.5652d
2017-03-28 00:01:23.390000 PDT,+0.238095-143.377d
2017-03-28 00:01:23.400000 PDT,+0.238095+53.8361d
2017-03-28 00:01:23.410000 PDT,+0.238095-108.798d
2017-03-28 00:01:23.420000 PDT,+0.238095+88.7199d
2017-03-28 00:01:23.430000 PDT,+0.238095-73.6098d
2017-03-28 00:01:23.440000 PDT,+0.238095+124.213d
2017-03-28 00:01:23.450000 PDT,+0.238095-37.8124d
2017-03-28 00:01:23.460000 PDT,+0.238095+160.315d
2017-03-28 00:01:23.470000 PDT,+0.238095-1.40591d
2017-03-28 00:01:23.480000 PDT,+0.238095-162.974d
2017-03-28 00:01:23.490000 PDT,+0.238095+35.6096d
2017-03-28 00:01:23.500000 PDT,+0.238095-125.654d
2017-03-28 00:01:23.510000 PDT,+0.238095+73.2342d
2017-03-28 00:01:23.520000 PDT,+0.238095-87.7251d
2017-03-28 00:01:23.530000 PDT,+0.238095+111.468d
2017-03-28 00:01:23.540000 PDT,+0.238095-49.1869d
2017-03-28 00:01:23.550000 PDT,+0.238095+150.311d
2017-03-28 00:01:23.560000 PDT,+0.238095-10.0396d
2017-03-28 00:01:23.570000 PDT,+0.238095-170.238d
2017-03-28 00:01:23.580000 PDT,+0.238095+29.7167d
2017-03-28 00:01:23.590000 PDT,+0.238095-130.177d
2017-03-28 00:01:23.600000 PDT,+0.238095+70.0821d
