# file...... ../data_vfd_out_rec_curr_C.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,current_out_C
2017-03-28 00:00:26.090000 PDT,+0.238095-50.1322d
2017-03-28 00:00:26.100000 PDT,+0.238095+137.009d
2017-03-28 00:00:26.110000 PDT,+0.238095-35.6262d
2017-03-28 00:00:26.120000 PDT,+0.238095+151.962d
2017-03-28 00:00:26.130000 PDT,+0.238095-20.2276d
2017-03-28 00:00:26.140000 PDT,+0.238095+167.802d
2017-03-28 00:00:26.150000 PDT,+0.238095-3.94056d
2017-03-28 00:00:26.160000 PDT,+0.238095-175.46d
2017-03-28 00:00:26.170000 PDT,+0.238095+13.2431d
2017-03-28 00:00:26.180000 PDT,+0.238095-157.83d
2017-03-28 00:00:26.190000 PDT,+0.238095+31.3194d
2017-03-28 00:00:26.200000 PDT,+0.238095-139.308d
2017-03-28 00:00:26.210000 PDT,+0.238095+50.2881d
2017-03-28 00:00:26.220000 PDT,+0.238095-119.893d
2017-03-28 00:00:26.230000 PDT,+0.238095+70.1494d
2017-03-28 00:00:26.240000 PDT,+0.238095-99.5852d
2017-03-28 00:00:26.250000 PDT,+0.238095+90.9033d
2017-03-28 00:00:26.260000 PDT,+0.238095-78.385d
2017-03-28 00:00:26.270000 PDT,+0.238095+112.55d
2017-03-28 00:00:26.280000 PDT,+0.238095-56.2924d
2017-03-28 00:00:26.290000 PDT,+0.238095+135.089d
2017-03-28 00:00:26.300000 PDT,+0.238095-33.3071d
2017-03-28 00:00:26.310000 PDT,+0.238095+158.52d
2017-03-28 00:00:26.320000 PDT,+0.238095-9.42935d
2017-03-28 00:00:26.330000 PDT,+0.238095-177.156d
2017-03-28 00:00:26.340000 PDT,+0.238095+15.341d
2017-03-28 00:00:26.350000 PDT,+0.238095-151.939d
2017-03-28 00:00:26.360000 PDT,+0.238095+41.0038d
2017-03-28 00:00:26.370000 PDT,+0.238095-125.83d
2017-03-28 00:00:26.380000 PDT,+0.238095+67.5593d
2017-03-28 00:00:26.390000 PDT,+0.238095-98.8323d
2017-03-28 00:00:26.400000 PDT,+0.238095+95.0033d
2017-03-28 00:00:26.410000 PDT,+0.238095-70.9381d
2017-03-28 00:00:26.420000 PDT,+0.238095+123.344d
2017-03-28 00:00:26.430000 PDT,+0.238095-42.1513d
2017-03-28 00:00:26.440000 PDT,+0.238095+152.577d
2017-03-28 00:00:26.450000 PDT,+0.238095-12.472d
2017-03-28 00:00:26.460000 PDT,+0.238095-177.298d
2017-03-28 00:00:26.470000 PDT,+0.238095+18.0999d
2017-03-28 00:00:26.480000 PDT,+0.238095-146.279d
2017-03-28 00:00:26.490000 PDT,+0.238095+49.5643d
2017-03-28 00:00:26.500000 PDT,+0.238095-114.369d
2017-03-28 00:00:26.510000 PDT,+0.238095+81.9213d
2017-03-28 00:00:26.520000 PDT,+0.238095-81.5655d
2017-03-28 00:00:26.530000 PDT,+0.238095+115.171d
2017-03-28 00:00:26.540000 PDT,+0.238095-47.8697d
2017-03-28 00:00:26.550000 PDT,+0.238095+149.313d
2017-03-28 00:00:26.560000 PDT,+0.238095-13.2814d
2017-03-28 00:00:26.570000 PDT,+0.238095-175.653d
2017-03-28 00:00:26.580000 PDT,+0.238095+22.1995d
2017-03-28 00:00:26.590000 PDT,+0.238095-139.725d
2017-03-28 00:00:26.600000 PDT,+0.238095+58.5729d
2017-03-28 00:00:26.610000 PDT,+0.238095-102.906d
2017-03-28 00:00:26.620000 PDT,+0.238095+95.8389d
2017-03-28 00:00:26.630000 PDT,+0.238095-65.1934d
2017-03-28 00:00:26.640000 PDT,+0.238095+133.994d
2017-03-28 00:00:26.650000 PDT,+0.238095-26.5925d
2017-03-28 00:00:26.660000 PDT,+0.238095+173.045d
2017-03-28 00:00:26.670000 PDT,+0.238095+12.9048d
2017-03-28 00:00:26.680000 PDT,+0.238095-147.012d
2017-03-28 00:00:26.690000 PDT,+0.238095+53.2947d
2017-03-28 00:00:26.700000 PDT,+0.238095-106.176d
2017-03-28 00:00:26.710000 PDT,+0.238095+94.5771d
2017-03-28 00:00:26.720000 PDT,+0.238095-64.4469d
2017-03-28 00:00:26.730000 PDT,+0.238095+136.752d
2017-03-28 00:00:26.740000 PDT,+0.238095-21.8257d
2017-03-28 00:00:26.750000 PDT,+0.238095+179.82d
2017-03-28 00:00:26.760000 PDT,+0.238095+21.6881d
2017-03-28 00:00:26.770000 PDT,+0.238095-136.22d
2017-03-28 00:00:26.780000 PDT,+0.238095+66.0944d
2017-03-28 00:00:26.790000 PDT,+0.238095-91.3677d
2017-03-28 00:00:26.800000 PDT,+0.238095+111.393d
2017-03-28 00:00:26.810000 PDT,+0.238095-45.6225d
2017-03-28 00:00:26.820000 PDT,+0.238095+157.585d
2017-03-28 00:00:26.830000 PDT,+0.238095+1.01516d
2017-03-28 00:00:26.840000 PDT,+0.238095-155.331d
2017-03-28 00:00:26.850000 PDT,+0.238095+48.5454d
2017-03-28 00:00:26.860000 PDT,+0.238095-107.355d
2017-03-28 00:00:26.870000 PDT,+0.238095+96.9682d
2017-03-28 00:00:26.880000 PDT,+0.238095-58.4857d
2017-03-28 00:00:26.890000 PDT,+0.238095+146.28d
2017-03-28 00:00:26.900000 PDT,+0.238095-8.72778d
2017-03-28 00:00:26.910000 PDT,+0.238095-163.512d
2017-03-28 00:00:26.920000 PDT,+0.238095+41.9264d
2017-03-28 00:00:26.930000 PDT,+0.238095-112.412d
2017-03-28 00:00:26.940000 PDT,+0.238095+93.4731d
2017-03-28 00:00:26.950000 PDT,+0.238095-60.4189d
2017-03-28 00:00:26.960000 PDT,+0.238095+145.912d
2017-03-28 00:00:26.970000 PDT,+0.238095-7.53334d
2017-03-28 00:00:26.980000 PDT,+0.238095-160.756d
2017-03-28 00:00:26.990000 PDT,+0.238095+46.2447d
2017-03-28 00:00:27.000000 PDT,+0.238095-106.532d
2017-03-28 00:00:27.010000 PDT,+0.238095+100.915d
2017-03-28 00:00:27.020000 PDT,+0.238095-51.4146d
2017-03-28 00:00:27.030000 PDT,+0.238095+156.479d
2017-03-28 00:00:27.040000 PDT,+0.238095+4.59479d
2017-03-28 00:00:27.050000 PDT,+0.238095-147.066d
2017-03-28 00:00:27.060000 PDT,+0.238095+61.4968d
2017-03-28 00:00:27.070000 PDT,+0.238095-89.7175d
2017-03-28 00:00:27.080000 PDT,+0.238095+119.291d
2017-03-28 00:00:27.090000 PDT,+0.238095-31.4767d
2017-03-28 00:00:27.100000 PDT,+0.238095+177.978d
2017-03-28 00:00:27.110000 PDT,+0.238095+27.6566d
2017-03-28 00:00:27.120000 PDT,+0.238095-122.442d
2017-03-28 00:00:27.130000 PDT,+0.238095+87.6825d
2017-03-28 00:00:27.140000 PDT,+0.238095-61.9734d
2017-03-28 00:00:27.150000 PDT,+0.238095+148.597d
2017-03-28 00:00:27.160000 PDT,+0.238095-0.608704d
2017-03-28 00:00:27.170000 PDT,+0.238095-149.592d
2017-03-28 00:00:27.180000 PDT,+0.238095+61.6486d
2017-03-28 00:00:27.190000 PDT,+0.238095-86.8881d
2017-03-28 00:00:27.200000 PDT,+0.238095+124.798d
2017-03-28 00:00:27.210000 PDT,+0.238095-23.292d
2017-03-28 00:00:27.220000 PDT,+0.238095-171.159d
2017-03-28 00:00:27.230000 PDT,+0.238095+41.1966d
2017-03-28 00:00:27.240000 PDT,+0.238095-106.224d
2017-03-28 00:00:27.250000 PDT,+0.238095+106.578d
2017-03-28 00:00:27.260000 PDT,+0.238095-40.397d
2017-03-28 00:00:27.270000 PDT,+0.238095+172.851d
2017-03-28 00:00:27.280000 PDT,+0.238095+26.323d
2017-03-28 00:00:27.290000 PDT,+0.238095-119.982d
2017-03-28 00:00:27.300000 PDT,+0.238095+93.9356d
2017-03-28 00:00:27.310000 PDT,+0.238095-51.9235d
2017-03-28 00:00:27.320000 PDT,+0.238095+162.441d
2017-03-28 00:00:27.330000 PDT,+0.238095+17.0279d
2017-03-28 00:00:27.340000 PDT,+0.238095-128.162d
2017-03-28 00:00:27.350000 PDT,+0.238095+86.8718d
2017-03-28 00:00:27.360000 PDT,+0.238095-57.8716d
2017-03-28 00:00:27.370000 PDT,+0.238095+157.608d
2017-03-28 00:00:27.380000 PDT,+0.238095+13.3112d
2017-03-28 00:00:27.390000 PDT,+0.238095-130.766d
2017-03-28 00:00:27.400000 PDT,+0.238095+85.383d
2017-03-28 00:00:27.410000 PDT,+0.238095-58.2447d
2017-03-28 00:00:27.420000 PDT,+0.238095+158.351d
2017-03-28 00:00:27.430000 PDT,+0.238095+15.1694d
2017-03-28 00:00:27.440000 PDT,+0.238095-127.789d
2017-03-28 00:00:27.450000 PDT,+0.238095+89.476d
2017-03-28 00:00:27.460000 PDT,+0.238095-53.036d
2017-03-28 00:00:27.470000 PDT,+0.238095+164.675d
2017-03-28 00:00:27.480000 PDT,+0.238095+22.6095d
2017-03-28 00:00:27.490000 PDT,+0.238095-119.233d
2017-03-28 00:00:27.500000 PDT,+0.238095+99.1475d
2017-03-28 00:00:27.510000 PDT,+0.238095-42.2488d
2017-03-28 00:00:27.520000 PDT,+0.238095+176.578d
2017-03-28 00:00:27.530000 PDT,+0.238095+35.628d
2017-03-28 00:00:27.540000 PDT,+0.238095-105.099d
2017-03-28 00:00:27.550000 PDT,+0.238095+114.397d
2017-03-28 00:00:27.560000 PDT,+0.238095-25.8833d
2017-03-28 00:00:27.570000 PDT,+0.238095-165.941d
2017-03-28 00:00:27.580000 PDT,+0.238095+54.2249d
2017-03-28 00:00:27.590000 PDT,+0.238095-85.3863d
2017-03-28 00:00:27.600000 PDT,+0.238095+135.226d
2017-03-28 00:00:27.610000 PDT,+0.238095-3.9393d
2017-03-28 00:00:27.620000 PDT,+0.238095-142.881d
2017-03-28 00:00:27.630000 PDT,+0.238095+78.4002d
2017-03-28 00:00:27.640000 PDT,+0.238095-60.0986d
2017-03-28 00:00:27.650000 PDT,+0.238095+161.629d
2017-03-28 00:00:27.660000 PDT,+0.238095+23.5798d
2017-03-28 00:00:27.670000 PDT,+0.238095-114.246d
2017-03-28 00:00:27.680000 PDT,+0.238095+108.151d
2017-03-28 00:00:27.690000 PDT,+0.238095-29.2292d
2017-03-28 00:00:27.700000 PDT,+0.238095-166.386d
2017-03-28 00:00:27.710000 PDT,+0.238095+56.6806d
2017-03-28 00:00:27.720000 PDT,+0.238095-80.0299d
2017-03-28 00:00:27.730000 PDT,+0.238095+143.483d
2017-03-28 00:00:27.740000 PDT,+0.238095+7.21869d
2017-03-28 00:00:27.750000 PDT,+0.238095-128.822d
2017-03-28 00:00:27.760000 PDT,+0.238095+95.3598d
2017-03-28 00:00:27.770000 PDT,+0.238095-40.235d
2017-03-28 00:00:27.780000 PDT,+0.238095-175.607d
2017-03-28 00:00:27.790000 PDT,+0.238095+49.2449d
2017-03-28 00:00:27.800000 PDT,+0.238095-85.6804d
2017-03-28 00:00:27.810000 PDT,+0.238095+139.617d
2017-03-28 00:00:27.820000 PDT,+0.238095+5.13833d
2017-03-28 00:00:27.830000 PDT,+0.238095-129.118d
2017-03-28 00:00:27.840000 PDT,+0.238095+96.8496d
2017-03-28 00:00:27.850000 PDT,+0.238095-36.9601d
2017-03-28 00:00:27.860000 PDT,+0.238095-170.547d
2017-03-28 00:00:27.870000 PDT,+0.238095+56.09d
2017-03-28 00:00:27.880000 PDT,+0.238095-77.0502d
2017-03-28 00:00:27.890000 PDT,+0.238095+150.03d
2017-03-28 00:00:27.900000 PDT,+0.238095+17.3355d
2017-03-28 00:00:27.910000 PDT,+0.238095-115.135d
2017-03-28 00:00:27.920000 PDT,+0.238095+112.617d
2017-03-28 00:00:27.930000 PDT,+0.238095-19.4076d
2017-03-28 00:00:27.940000 PDT,+0.238095-151.209d
2017-03-28 00:00:27.950000 PDT,+0.238095+77.2127d
2017-03-28 00:00:27.960000 PDT,+0.238095-54.1424d
2017-03-28 00:00:27.970000 PDT,+0.238095+174.726d
2017-03-28 00:00:27.980000 PDT,+0.238095+43.8167d
2017-03-28 00:00:27.990000 PDT,+0.238095-86.8691d
2017-03-28 00:00:28.000000 PDT,+0.238095+142.668d
2017-03-28 00:00:28.010000 PDT,+0.238095+12.4288d
2017-03-28 00:00:28.020000 PDT,+0.238095-117.588d
2017-03-28 00:00:28.030000 PDT,+0.238095+112.619d
2017-03-28 00:00:28.040000 PDT,+0.238095-16.9508d
2017-03-28 00:00:28.050000 PDT,+0.238095-146.298d
2017-03-28 00:00:28.060000 PDT,+0.238095+84.5785d
2017-03-28 00:00:28.070000 PDT,+0.238095-44.3222d
2017-03-28 00:00:28.080000 PDT,+0.238095-173d
2017-03-28 00:00:28.090000 PDT,+0.238095+58.5459d
2017-03-28 00:00:28.100000 PDT,+0.238095-69.6853d
2017-03-28 00:00:28.110000 PDT,+0.238095+162.307d
2017-03-28 00:00:28.120000 PDT,+0.238095+34.5216d
2017-03-28 00:00:28.130000 PDT,+0.238095-93.0402d
2017-03-28 00:00:28.140000 PDT,+0.238095+139.618d
2017-03-28 00:00:28.150000 PDT,+0.238095+12.5025d
2017-03-28 00:00:28.160000 PDT,+0.238095-114.39d
2017-03-28 00:00:28.170000 PDT,+0.238095+118.941d
2017-03-28 00:00:28.180000 PDT,+0.238095-7.50538d
2017-03-28 00:00:28.190000 PDT,+0.238095-133.728d
2017-03-28 00:00:28.200000 PDT,+0.238095+100.272d
2017-03-28 00:00:29 PDT,+0.238095-25.7276d
2017-03-28 00:00:30 PDT,+0.238095-25.7276d
2017-03-28 00:00:31 PDT,+0.238095+14.2724d
2017-03-28 00:00:32 PDT,+0.238095+94.2724d
2017-03-28 00:00:33 PDT,+0.238095-145.728d
2017-03-28 00:00:34 PDT,+0.238095-25.7276d
2017-03-28 00:00:35 PDT,+0.238095+94.2724d
2017-03-28 00:00:36 PDT,+0.238095+174.272d
2017-03-28 00:00:37 PDT,+0.238095-145.728d
2017-03-28 00:00:38 PDT,+0.238095-145.728d
2017-03-28 00:00:39 PDT,+0.238095-145.728d
2017-03-28 00:00:40 PDT,+0.238095-145.728d
2017-03-28 00:00:41 PDT,+0.238095-145.728d
2017-03-28 00:00:42 PDT,+0.238095-145.728d
2017-03-28 00:00:43 PDT,+0.238095-145.728d
2017-03-28 00:00:44 PDT,+0.238095-145.728d
2017-03-28 00:00:45 PDT,+0.238095-145.728d
2017-03-28 00:00:46 PDT,+0.238095-145.728d
2017-03-28 00:00:47 PDT,+0.238095-145.728d
2017-03-28 00:00:48 PDT,+0.238095-145.728d
2017-03-28 00:00:49 PDT,+0.238095-145.728d
2017-03-28 00:00:50 PDT,+0.238095-145.728d
2017-03-28 00:00:51 PDT,+0.238095-145.728d
2017-03-28 00:00:52 PDT,+0.238095-145.728d
2017-03-28 00:00:53 PDT,+0.238095-145.728d
2017-03-28 00:00:54 PDT,+0.238095-145.728d
2017-03-28 00:00:55 PDT,+0.238095-145.728d
2017-03-28 00:00:56 PDT,+0.238095-145.728d
2017-03-28 00:00:57 PDT,+0.238095-145.728d
2017-03-28 00:00:58 PDT,+0.238095-145.728d
2017-03-28 00:00:59 PDT,+0.238095-145.728d
2017-03-28 00:01:00 PDT,+0.238095-145.728d
2017-03-28 00:01:01 PDT,+0.238095-145.728d
2017-03-28 00:01:02 PDT,+0.238095-145.728d
2017-03-28 00:01:03 PDT,+0.238095-145.728d
2017-03-28 00:01:04 PDT,+0.238095-145.728d
2017-03-28 00:01:05 PDT,+0.238095-145.728d
2017-03-28 00:01:06.000000 PDT,+0.238095-145.728d
2017-03-28 00:01:06.010000 PDT,+0+0j
2017-03-28 00:01:07 PDT,+0+0j
2017-03-28 00:01:08 PDT,+0+0j
2017-03-28 00:01:09 PDT,+0+0j
2017-03-28 00:01:10 PDT,+0+0j
2017-03-28 00:01:11 PDT,+0+0j
2017-03-28 00:01:12 PDT,+0+0j
2017-03-28 00:01:13 PDT,+0+0j
2017-03-28 00:01:14 PDT,+0+0j
2017-03-28 00:01:15 PDT,+0+0j
2017-03-28 00:01:16 PDT,+0+0j
2017-03-28 00:01:17 PDT,+0+0j
2017-03-28 00:01:18 PDT,+0+0j
2017-03-28 00:01:19 PDT,+0+0j
2017-03-28 00:01:20 PDT,+0.238095-25.8419d
2017-03-28 00:01:21 PDT,+0.238095+94.1581d
2017-03-28 00:01:22.000000 PDT,+0.238095-145.842d
2017-03-28 00:01:22.010000 PDT,+0.238095-145.842d
2017-03-28 00:01:22.020000 PDT,+0.238095+50.507d
2017-03-28 00:01:22.030000 PDT,+0.238095-113.195d
2017-03-28 00:01:22.040000 PDT,+0.238095+83.051d
2017-03-28 00:01:22.050000 PDT,+0.238095-80.7538d
2017-03-28 00:01:22.060000 PDT,+0.238095+115.39d
2017-03-28 00:01:22.070000 PDT,+0.238095-48.5172d
2017-03-28 00:01:22.080000 PDT,+0.238095+147.524d
2017-03-28 00:01:22.090000 PDT,+0.238095-16.4857d
2017-03-28 00:01:22.100000 PDT,+0.238095+179.453d
2017-03-28 00:01:22.110000 PDT,+0.238095+15.3409d
2017-03-28 00:01:22.120000 PDT,+0.238095-148.823d
2017-03-28 00:01:22.130000 PDT,+0.238095+46.9624d
2017-03-28 00:01:22.140000 PDT,+0.238095-117.308d
2017-03-28 00:01:22.150000 PDT,+0.238095+78.3751d
2017-03-28 00:01:22.160000 PDT,+0.238095-85.9935d
2017-03-28 00:01:22.170000 PDT,+0.238095+109.587d
2017-03-28 00:01:22.180000 PDT,+0.238095-54.8844d
2017-03-28 00:01:22.190000 PDT,+0.238095+140.593d
2017-03-28 00:01:22.200000 PDT,+0.238095-23.9804d
2017-03-28 00:01:22.210000 PDT,+0.238095+171.395d
2017-03-28 00:01:22.220000 PDT,+0.238095+6.71869d
2017-03-28 00:01:22.230000 PDT,+0.238095-158.009d
2017-03-28 00:01:22.240000 PDT,+0.238095+37.2128d
2017-03-28 00:01:22.250000 PDT,+0.238095-127.617d
2017-03-28 00:01:22.260000 PDT,+0.238095+67.5018d
2017-03-28 00:01:22.270000 PDT,+0.238095-97.4305d
2017-03-28 00:01:22.280000 PDT,+0.238095+97.5859d
2017-03-28 00:01:22.290000 PDT,+0.238095-67.449d
2017-03-28 00:01:22.300000 PDT,+0.238095+127.465d
2017-03-28 00:01:22.310000 PDT,+0.238095-37.6724d
2017-03-28 00:01:22.320000 PDT,+0.238095+157.139d
2017-03-28 00:01:22.330000 PDT,+0.238095-8.10083d
2017-03-28 00:01:22.340000 PDT,+0.238095-173.392d
2017-03-28 00:01:22.350000 PDT,+0.238095+21.2657d
2017-03-28 00:01:22.360000 PDT,+0.238095-144.128d
2017-03-28 00:01:22.370000 PDT,+0.238095+50.4273d
2017-03-28 00:01:22.380000 PDT,+0.238095-115.069d
2017-03-28 00:01:22.390000 PDT,+0.238095+79.3799d
2017-03-28 00:01:22.400000 PDT,+0.238095-86.2187d
2017-03-28 00:01:22.410000 PDT,+0.238095+108.131d
2017-03-28 00:01:22.420000 PDT,+0.238095-57.5696d
2017-03-28 00:01:22.430000 PDT,+0.238095+136.678d
2017-03-28 00:01:22.440000 PDT,+0.238095-29.1255d
2017-03-28 00:01:22.450000 PDT,+0.238095+165.02d
2017-03-28 00:01:22.460000 PDT,+0.238095-0.886475d
2017-03-28 00:01:22.470000 PDT,+0.238095-166.844d
2017-03-28 00:01:22.480000 PDT,+0.238095+27.1476d
2017-03-28 00:01:22.490000 PDT,+0.238095-138.912d
2017-03-28 00:01:22.500000 PDT,+0.238095+54.9767d
2017-03-28 00:01:22.510000 PDT,+0.238095-111.186d
2017-03-28 00:01:22.520000 PDT,+0.238095+82.6007d
2017-03-28 00:01:22.530000 PDT,+0.238095-83.6641d
2017-03-28 00:01:22.540000 PDT,+0.238095+110.02d
2017-03-28 00:01:22.550000 PDT,+0.238095-56.3475d
2017-03-28 00:01:22.560000 PDT,+0.238095+137.234d
2017-03-28 00:01:22.570000 PDT,+0.238095-29.236d
2017-03-28 00:01:22.580000 PDT,+0.238095+164.243d
2017-03-28 00:01:22.590000 PDT,+0.238095-2.32941d
2017-03-28 00:01:22.600000 PDT,+0.238095-168.953d
2017-03-28 00:01:22.610000 PDT,+0.238095+24.3722d
2017-03-28 00:01:22.620000 PDT,+0.238095-142.354d
2017-03-28 00:01:22.630000 PDT,+0.238095+50.8687d
2017-03-28 00:01:22.640000 PDT,+0.238095-115.964d
2017-03-28 00:01:22.650000 PDT,+0.238095+77.1563d
2017-03-28 00:01:22.660000 PDT,+0.238095-89.7748d
2017-03-28 00:01:22.670000 PDT,+0.238095+103.243d
2017-03-28 00:01:22.680000 PDT,+0.238095-63.7907d
2017-03-28 00:01:22.690000 PDT,+0.238095+129.124d
2017-03-28 00:01:22.700000 PDT,+0.238095-38.0116d
2017-03-28 00:01:22.710000 PDT,+0.238095+154.801d
2017-03-28 00:01:22.720000 PDT,+0.238095-12.4376d
2017-03-28 00:01:22.730000 PDT,+0.238095-179.727d
2017-03-28 00:01:22.740000 PDT,+0.238095+12.9315d
2017-03-28 00:01:22.750000 PDT,+0.238095-154.461d
2017-03-28 00:01:22.760000 PDT,+0.238095+38.0956d
2017-03-28 00:01:22.770000 PDT,+0.238095-129.399d
2017-03-28 00:01:22.780000 PDT,+0.238095+63.0546d
2017-03-28 00:01:22.790000 PDT,+0.238095-104.543d
2017-03-28 00:01:22.800000 PDT,+0.238095+87.8087d
2017-03-28 00:01:22.810000 PDT,+0.238095-79.8911d
2017-03-28 00:01:22.820000 PDT,+0.238095+112.358d
2017-03-28 00:01:22.830000 PDT,+0.238095-55.4446d
2017-03-28 00:01:22.840000 PDT,+0.238095+136.702d
2017-03-28 00:01:22.850000 PDT,+0.238095-31.203d
2017-03-28 00:01:22.860000 PDT,+0.238095+160.841d
2017-03-28 00:01:22.870000 PDT,+0.238095-7.16642d
2017-03-28 00:01:22.880000 PDT,+0.238095-175.225d
2017-03-28 00:01:22.890000 PDT,+0.238095+16.6611d
2017-03-28 00:01:22.900000 PDT,+0.238095-151.5d
2017-03-28 00:01:22.910000 PDT,+0.238095+40.2877d
2017-03-28 00:01:22.920000 PDT,+0.238095-127.976d
2017-03-28 00:01:22.930000 PDT,+0.238095+63.7093d
2017-03-28 00:01:22.940000 PDT,+0.238095-104.657d
2017-03-28 00:01:22.950000 PDT,+0.238095+86.9259d
2017-03-28 00:01:22.960000 PDT,+0.238095-81.5427d
2017-03-28 00:01:22.970000 PDT,+0.238095+109.937d
2017-03-28 00:01:22.980000 PDT,+0.238095-58.6337d
2017-03-28 00:01:22.990000 PDT,+0.238095+132.744d
2017-03-28 00:01:23.000000 PDT,+0.238095-35.9296d
2017-03-28 00:01:23.010000 PDT,+0.238095+155.346d
2017-03-28 00:01:23.020000 PDT,+0.238095-13.227d
2017-03-28 00:01:23.030000 PDT,+0.238095+178.353d
2017-03-28 00:01:23.040000 PDT,+0.238095+10.0846d
2017-03-28 00:01:23.050000 PDT,+0.238095-158.031d
2017-03-28 00:01:23.060000 PDT,+0.238095+34.0054d
2017-03-28 00:01:23.070000 PDT,+0.238095-133.806d
2017-03-28 00:01:23.080000 PDT,+0.238095+58.5351d
2017-03-28 00:01:23.090000 PDT,+0.238095-108.972d
2017-03-28 00:01:23.100000 PDT,+0.238095+83.674d
2017-03-28 00:01:23.110000 PDT,+0.238095-83.5282d
2017-03-28 00:01:23.120000 PDT,+0.238095+109.422d
2017-03-28 00:01:23.130000 PDT,+0.238095-57.4758d
2017-03-28 00:01:23.140000 PDT,+0.238095+135.775d
2017-03-28 00:01:23.150000 PDT,+0.238095-30.8183d
2017-03-28 00:01:23.160000 PDT,+0.238095+162.741d
2017-03-28 00:01:23.170000 PDT,+0.238095-3.54773d
2017-03-28 00:01:23.180000 PDT,+0.238095-169.684d
2017-03-28 00:01:23.190000 PDT,+0.238095+24.3319d
2017-03-28 00:01:23.200000 PDT,+0.238095-141.5d
2017-03-28 00:01:23.210000 PDT,+0.238095+52.8206d
2017-03-28 00:01:23.220000 PDT,+0.238095-112.707d
2017-03-28 00:01:23.230000 PDT,+0.238095+81.9183d
2017-03-28 00:01:23.240000 PDT,+0.238095-83.3044d
2017-03-28 00:01:23.250000 PDT,+0.238095+111.625d
2017-03-28 00:01:23.260000 PDT,+0.238095-53.2931d
2017-03-28 00:01:23.270000 PDT,+0.238095+141.941d
2017-03-28 00:01:23.280000 PDT,+0.238095-22.6727d
2017-03-28 00:01:23.290000 PDT,+0.238095+172.866d
2017-03-28 00:01:23.300000 PDT,+0.238095+8.55674d
2017-03-28 00:01:23.310000 PDT,+0.238095-155.6d
2017-03-28 00:01:23.320000 PDT,+0.238095+40.3953d
2017-03-28 00:01:23.330000 PDT,+0.238095-123.457d
2017-03-28 00:01:23.340000 PDT,+0.238095+72.8428d
2017-03-28 00:01:23.350000 PDT,+0.238095-90.705d
2017-03-28 00:01:23.360000 PDT,+0.238095+105.899d
2017-03-28 00:01:23.370000 PDT,+0.238095-57.3438d
2017-03-28 00:01:23.380000 PDT,+0.238095+139.565d
2017-03-28 00:01:23.390000 PDT,+0.238095-23.3775d
2017-03-28 00:01:23.400000 PDT,+0.238095+173.836d
2017-03-28 00:01:23.410000 PDT,+0.238095+11.2018d
2017-03-28 00:01:23.420000 PDT,+0.238095-151.28d
2017-03-28 00:01:23.430000 PDT,+0.238095+46.3902d
2017-03-28 00:01:23.440000 PDT,+0.238095-115.787d
2017-03-28 00:01:23.450000 PDT,+0.238095+82.1876d
2017-03-28 00:01:23.460000 PDT,+0.238095-79.6853d
2017-03-28 00:01:23.470000 PDT,+0.238095+118.594d
2017-03-28 00:01:23.480000 PDT,+0.238095-42.9743d
2017-03-28 00:01:23.490000 PDT,+0.238095+155.61d
2017-03-28 00:01:23.500000 PDT,+0.238095-5.6542d
2017-03-28 00:01:23.510000 PDT,+0.238095-166.766d
2017-03-28 00:01:23.520000 PDT,+0.238095+32.2749d
2017-03-28 00:01:23.530000 PDT,+0.238095-128.532d
2017-03-28 00:01:23.540000 PDT,+0.238095+70.8131d
2017-03-28 00:01:23.550000 PDT,+0.238095-89.6894d
2017-03-28 00:01:23.560000 PDT,+0.238095+109.96d
2017-03-28 00:01:23.570000 PDT,+0.238095-50.2376d
2017-03-28 00:01:23.580000 PDT,+0.238095+149.717d
2017-03-28 00:01:23.590000 PDT,+0.238095-10.1767d
2017-03-28 00:01:23.600000 PDT,+0.238095-169.918d
2017-03-28 00:01:23.610000 PDT,+0.238095+30.4932d
2017-03-28 00:01:23.620000 PDT,+0.238095-128.943d
2017-03-28 00:01:23.630000 PDT,+0.238095+71.7722d
2017-03-28 00:01:23.640000 PDT,+0.238095-87.3637d
2017-03-28 00:01:23.650000 PDT,+0.238095+113.656d
2017-03-28 00:01:23.660000 PDT,+0.238095-45.1712d
2017-03-28 00:01:23.670000 PDT,+0.238095+156.154d
2017-03-28 00:01:23.680000 PDT,+0.238095-2.36954d
2017-03-28 00:01:23.690000 PDT,+0.238095-160.74d
2017-03-28 00:01:23.700000 PDT,+0.238095+41.0411d
2017-03-28 00:01:23.710000 PDT,+0.238095-117.025d
2017-03-28 00:01:23.720000 PDT,+0.238095+85.0609d
2017-03-28 00:01:23.730000 PDT,+0.238095-72.7008d
2017-03-28 00:01:23.740000 PDT,+0.238095+129.69d
2017-03-28 00:01:23.750000 PDT,+0.238095-27.7675d
2017-03-28 00:01:23.760000 PDT,+0.238095+174.928d
2017-03-28 00:01:23.770000 PDT,+0.238095+17.7749d
2017-03-28 00:01:23.780000 PDT,+0.238095-139.225d
2017-03-28 00:01:23.790000 PDT,+0.238095+63.9264d
2017-03-28 00:01:23.800000 PDT,+0.238095-92.7695d
2017-03-28 00:01:23.810000 PDT,+0.238095+110.687d
