# file...... ../data_vfd_in_rec_curr_A.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,current_in_A
2017-03-28 00:00:25.820000 PDT,+0.0700132-0.0339096j
2017-03-28 00:00:25.830000 PDT,+0.070388-0.0340911j
2017-03-28 00:00:25.840000 PDT,+0.0707632-0.0342728j
2017-03-28 00:00:25.850000 PDT,+0.0711388-0.0344547j
2017-03-28 00:00:25.860000 PDT,+0.0715149-0.0346369j
2017-03-28 00:00:25.870000 PDT,+0.0718914-0.0348193j
2017-03-28 00:00:25.880000 PDT,+0.0722684-0.0350018j
2017-03-28 00:00:25.890000 PDT,+0.0726457-0.0351846j
2017-03-28 00:00:25.900000 PDT,+0.0730235-0.0353676j
2017-03-28 00:00:25.910000 PDT,+0.0734018-0.0355508j
2017-03-28 00:00:25.920000 PDT,+0.0737805-0.0357342j
2017-03-28 00:00:25.930000 PDT,+0.0741595-0.0359178j
2017-03-28 00:00:25.940000 PDT,+0.074539-0.0361016j
2017-03-28 00:00:25.950000 PDT,+0.0749189-0.0362856j
2017-03-28 00:00:25.960000 PDT,+0.0752993-0.0364698j
2017-03-28 00:00:25.970000 PDT,+0.07568-0.0366542j
2017-03-28 00:00:25.980000 PDT,+0.0760611-0.0368388j
2017-03-28 00:00:25.990000 PDT,+0.0764426-0.0370236j
2017-03-28 00:00:26.000000 PDT,+0.0768246-0.0372086j
2017-03-28 00:00:26.010000 PDT,+0.0772069-0.0373938j
2017-03-28 00:00:26.020000 PDT,+0.0775896-0.0375791j
2017-03-28 00:00:26.030000 PDT,+0.0779727-0.0377647j
2017-03-28 00:00:26.040000 PDT,+0.0783561-0.0379504j
2017-03-28 00:00:26.050000 PDT,+0.0787399-0.0381363j
2017-03-28 00:00:26.060000 PDT,+0.0791242-0.0383224j
2017-03-28 00:00:26.070000 PDT,+0.0795087-0.0385086j
2017-03-28 00:00:26.080000 PDT,+0.0798937-0.0386951j
2017-03-28 00:00:26.090000 PDT,+0.080279-0.0388817j
2017-03-28 00:00:26.100000 PDT,+0.0806646-0.0390685j
2017-03-28 00:00:26.110000 PDT,+0.0810506-0.0392554j
2017-03-28 00:00:26.120000 PDT,+0.0814369-0.0394426j
2017-03-28 00:00:26.130000 PDT,+0.0818236-0.0396298j
2017-03-28 00:00:26.140000 PDT,+0.0822106-0.0398173j
2017-03-28 00:00:26.150000 PDT,+0.082598-0.0400049j
2017-03-28 00:00:26.160000 PDT,+0.0829856-0.0401927j
2017-03-28 00:00:26.170000 PDT,+0.0833736-0.0403806j
2017-03-28 00:00:26.180000 PDT,+0.0837619-0.0405687j
2017-03-28 00:00:26.190000 PDT,+0.0841505-0.0407569j
2017-03-28 00:00:26.200000 PDT,+0.0845395-0.0409452j
2017-03-28 00:00:26.210000 PDT,+0.0849287-0.0411338j
2017-03-28 00:00:26.220000 PDT,+0.0853182-0.0413224j
2017-03-28 00:00:26.230000 PDT,+0.085708-0.0415112j
2017-03-28 00:00:26.240000 PDT,+0.0860981-0.0417002j
2017-03-28 00:00:26.250000 PDT,+0.0864885-0.0418893j
2017-03-28 00:00:26.260000 PDT,+0.0868791-0.0420785j
2017-03-28 00:00:26.270000 PDT,+0.0872701-0.0422678j
2017-03-28 00:00:26.280000 PDT,+0.0876613-0.0424573j
2017-03-28 00:00:26.290000 PDT,+0.0880527-0.0426469j
2017-03-28 00:00:26.300000 PDT,+0.0884444-0.0428366j
2017-03-28 00:00:26.310000 PDT,+0.0888364-0.0430265j
2017-03-28 00:00:26.320000 PDT,+0.0892286-0.0432164j
2017-03-28 00:00:26.330000 PDT,+0.0896211-0.0434065j
2017-03-28 00:00:26.340000 PDT,+0.0900137-0.0435967j
2017-03-28 00:00:26.350000 PDT,+0.0904067-0.043787j
2017-03-28 00:00:26.360000 PDT,+0.0907998-0.0439774j
2017-03-28 00:00:26.370000 PDT,+0.0911932-0.0441679j
2017-03-28 00:00:26.380000 PDT,+0.0915867-0.0443586j
2017-03-28 00:00:26.390000 PDT,+0.0919805-0.0445493j
2017-03-28 00:00:26.400000 PDT,+0.0923745-0.0447401j
2017-03-28 00:00:26.410000 PDT,+0.0927687-0.044931j
2017-03-28 00:00:26.420000 PDT,+0.0931631-0.0451221j
2017-03-28 00:00:26.430000 PDT,+0.0935577-0.0453132j
2017-03-28 00:00:26.440000 PDT,+0.0939524-0.0455044j
2017-03-28 00:00:26.450000 PDT,+0.0943474-0.0456957j
2017-03-28 00:00:26.460000 PDT,+0.0947425-0.045887j
2017-03-28 00:00:26.470000 PDT,+0.0951377-0.0460785j
2017-03-28 00:00:26.480000 PDT,+0.0955332-0.04627j
2017-03-28 00:00:26.490000 PDT,+0.0959288-0.0464616j
2017-03-28 00:00:26.500000 PDT,+0.0963245-0.0466533j
2017-03-28 00:00:26.510000 PDT,+0.0967204-0.0468451j
2017-03-28 00:00:26.520000 PDT,+0.0971165-0.0470369j
2017-03-28 00:00:26.530000 PDT,+0.0975126-0.0472288j
2017-03-28 00:00:26.540000 PDT,+0.097909-0.0474207j
2017-03-28 00:00:26.550000 PDT,+0.0983054-0.0476127j
2017-03-28 00:00:26.560000 PDT,+0.0987019-0.0478048j
2017-03-28 00:00:26.570000 PDT,+0.0990986-0.0479969j
2017-03-28 00:00:26.580000 PDT,+0.0994954-0.0481891j
2017-03-28 00:00:26.590000 PDT,+0.0998923-0.0483813j
2017-03-28 00:00:26.600000 PDT,+0.100289-0.0485736j
2017-03-28 00:00:26.610000 PDT,+0.100686-0.0487659j
2017-03-28 00:00:26.620000 PDT,+0.101084-0.0489583j
2017-03-28 00:00:26.630000 PDT,+0.101481-0.0491507j
2017-03-28 00:00:26.640000 PDT,+0.101878-0.0493432j
2017-03-28 00:00:26.650000 PDT,+0.102276-0.0495357j
2017-03-28 00:00:26.660000 PDT,+0.102673-0.0497282j
2017-03-28 00:00:26.670000 PDT,+0.103071-0.0499208j
2017-03-28 00:00:26.680000 PDT,+0.103468-0.0501134j
2017-03-28 00:00:26.690000 PDT,+0.103866-0.050306j
2017-03-28 00:00:26.700000 PDT,+0.104264-0.0504986j
2017-03-28 00:00:26.710000 PDT,+0.104662-0.0506913j
2017-03-28 00:00:26.720000 PDT,+0.105059-0.050884j
2017-03-28 00:00:26.730000 PDT,+0.105457-0.0510767j
2017-03-28 00:00:26.740000 PDT,+0.105855-0.0512694j
2017-03-28 00:00:26.750000 PDT,+0.106253-0.0514622j
2017-03-28 00:00:26.760000 PDT,+0.106651-0.0516549j
2017-03-28 00:00:26.770000 PDT,+0.107049-0.0518477j
2017-03-28 00:00:26.780000 PDT,+0.107447-0.0520404j
2017-03-28 00:00:26.790000 PDT,+0.107845-0.0522332j
2017-03-28 00:00:26.800000 PDT,+0.108243-0.052426j
2017-03-28 00:00:26.810000 PDT,+0.108641-0.0526188j
2017-03-28 00:00:26.820000 PDT,+0.109039-0.0528116j
2017-03-28 00:00:26.830000 PDT,+0.109437-0.0530043j
2017-03-28 00:00:26.840000 PDT,+0.109835-0.0531971j
2017-03-28 00:00:26.850000 PDT,+0.110233-0.0533899j
2017-03-28 00:00:26.860000 PDT,+0.110631-0.0535826j
2017-03-28 00:00:26.870000 PDT,+0.111029-0.0537754j
2017-03-28 00:00:26.880000 PDT,+0.111427-0.0539681j
2017-03-28 00:00:26.890000 PDT,+0.111825-0.0541608j
2017-03-28 00:00:26.900000 PDT,+0.112223-0.0543535j
2017-03-28 00:00:26.910000 PDT,+0.11262-0.0545462j
2017-03-28 00:00:26.920000 PDT,+0.113018-0.0547389j
2017-03-28 00:00:26.930000 PDT,+0.113416-0.0549315j
2017-03-28 00:00:26.940000 PDT,+0.113814-0.0551242j
2017-03-28 00:00:26.950000 PDT,+0.114211-0.0553167j
2017-03-28 00:00:26.960000 PDT,+0.114609-0.0555093j
2017-03-28 00:00:26.970000 PDT,+0.115006-0.0557019j
2017-03-28 00:00:26.980000 PDT,+0.115404-0.0558944j
2017-03-28 00:00:26.990000 PDT,+0.115801-0.0560868j
2017-03-28 00:00:27.000000 PDT,+0.116199-0.0562793j
2017-03-28 00:00:27.010000 PDT,+0.116596-0.0564717j
2017-03-28 00:00:27.020000 PDT,+0.116993-0.0566641j
2017-03-28 00:00:27.030000 PDT,+0.11739-0.0568564j
2017-03-28 00:00:27.040000 PDT,+0.117787-0.0570487j
2017-03-28 00:00:27.050000 PDT,+0.118184-0.0572409j
2017-03-28 00:00:27.060000 PDT,+0.118581-0.0574331j
2017-03-28 00:00:27.070000 PDT,+0.118978-0.0576253j
2017-03-28 00:00:27.080000 PDT,+0.119374-0.0578174j
2017-03-28 00:00:27.090000 PDT,+0.119771-0.0580095j
2017-03-28 00:00:27.100000 PDT,+0.120167-0.0582015j
2017-03-28 00:00:27.110000 PDT,+0.120563-0.0583934j
2017-03-28 00:00:27.120000 PDT,+0.12096-0.0585854j
2017-03-28 00:00:27.130000 PDT,+0.121356-0.0587772j
2017-03-28 00:00:27.140000 PDT,+0.121752-0.058969j
2017-03-28 00:00:27.150000 PDT,+0.122148-0.0591608j
2017-03-28 00:00:27.160000 PDT,+0.122543-0.0593525j
2017-03-28 00:00:27.170000 PDT,+0.122939-0.0595441j
2017-03-28 00:00:27.180000 PDT,+0.123335-0.0597357j
2017-03-28 00:00:27.190000 PDT,+0.12373-0.0599272j
2017-03-28 00:00:27.200000 PDT,+0.124125-0.0601186j
2017-03-28 00:00:27.210000 PDT,+0.12452-0.06031j
2017-03-28 00:00:27.220000 PDT,+0.124915-0.0605013j
2017-03-28 00:00:27.230000 PDT,+0.12531-0.0606926j
2017-03-28 00:00:27.240000 PDT,+0.125705-0.0608838j
2017-03-28 00:00:27.250000 PDT,+0.1261-0.0610749j
2017-03-28 00:00:27.260000 PDT,+0.126494-0.061266j
2017-03-28 00:00:27.270000 PDT,+0.126888-0.061457j
2017-03-28 00:00:27.280000 PDT,+0.127283-0.0616479j
2017-03-28 00:00:27.290000 PDT,+0.127677-0.0618388j
2017-03-28 00:00:27.300000 PDT,+0.128071-0.0620295j
2017-03-28 00:00:27.310000 PDT,+0.128464-0.0622202j
2017-03-28 00:00:27.320000 PDT,+0.128858-0.0624109j
2017-03-28 00:00:27.330000 PDT,+0.129251-0.0626014j
2017-03-28 00:00:27.340000 PDT,+0.129645-0.0627919j
2017-03-28 00:00:27.350000 PDT,+0.130038-0.0629823j
2017-03-28 00:00:27.360000 PDT,+0.130431-0.0631726j
2017-03-28 00:00:27.370000 PDT,+0.130823-0.0633629j
2017-03-28 00:00:27.380000 PDT,+0.131216-0.0635531j
2017-03-28 00:00:27.390000 PDT,+0.131609-0.0637432j
2017-03-28 00:00:27.400000 PDT,+0.132001-0.0639332j
2017-03-28 00:00:27.410000 PDT,+0.132393-0.0641231j
2017-03-28 00:00:27.420000 PDT,+0.132785-0.064313j
2017-03-28 00:00:27.430000 PDT,+0.133177-0.0645028j
2017-03-28 00:00:27.440000 PDT,+0.133569-0.0646925j
2017-03-28 00:00:27.450000 PDT,+0.13396-0.0648821j
2017-03-28 00:00:27.460000 PDT,+0.134351-0.0650716j
2017-03-28 00:00:27.470000 PDT,+0.134742-0.0652611j
2017-03-28 00:00:27.480000 PDT,+0.135133-0.0654505j
2017-03-28 00:00:27.490000 PDT,+0.135524-0.0656398j
2017-03-28 00:00:27.500000 PDT,+0.135915-0.065829j
2017-03-28 00:00:27.510000 PDT,+0.136305-0.0660181j
2017-03-28 00:00:27.520000 PDT,+0.136696-0.0662071j
2017-03-28 00:00:27.530000 PDT,+0.137086-0.0663961j
2017-03-28 00:00:27.540000 PDT,+0.137476-0.066585j
2017-03-28 00:00:27.550000 PDT,+0.137865-0.0667738j
2017-03-28 00:00:27.560000 PDT,+0.138255-0.0669625j
2017-03-28 00:00:27.570000 PDT,+0.138645-0.0671511j
2017-03-28 00:00:27.580000 PDT,+0.139034-0.0673396j
2017-03-28 00:00:27.590000 PDT,+0.139423-0.0675281j
2017-03-28 00:00:27.600000 PDT,+0.139812-0.0677164j
2017-03-28 00:00:27.610000 PDT,+0.1402-0.0679047j
2017-03-28 00:00:27.620000 PDT,+0.140589-0.0680929j
2017-03-28 00:00:27.630000 PDT,+0.140977-0.068281j
2017-03-28 00:00:27.640000 PDT,+0.141366-0.068469j
2017-03-28 00:00:27.650000 PDT,+0.141754-0.068657j
2017-03-28 00:00:27.660000 PDT,+0.142141-0.0688448j
2017-03-28 00:00:27.670000 PDT,+0.142529-0.0690326j
2017-03-28 00:00:27.680000 PDT,+0.142917-0.0692203j
2017-03-28 00:00:27.690000 PDT,+0.143304-0.0694079j
2017-03-28 00:00:27.700000 PDT,+0.143691-0.0695954j
2017-03-28 00:00:27.710000 PDT,+0.144078-0.0697828j
2017-03-28 00:00:27.720000 PDT,+0.144465-0.0699702j
2017-03-28 00:00:27.730000 PDT,+0.144851-0.0701575j
2017-03-28 00:00:27.740000 PDT,+0.145238-0.0703446j
2017-03-28 00:00:27.750000 PDT,+0.145624-0.0705317j
2017-03-28 00:00:27.760000 PDT,+0.14601-0.0707188j
2017-03-28 00:00:27.770000 PDT,+0.146396-0.0709057j
2017-03-28 00:00:27.780000 PDT,+0.146782-0.0710925j
2017-03-28 00:00:27.790000 PDT,+0.147168-0.0712793j
2017-03-28 00:00:27.800000 PDT,+0.147553-0.071466j
2017-03-28 00:00:27.810000 PDT,+0.147938-0.0716526j
2017-03-28 00:00:27.820000 PDT,+0.148323-0.0718391j
2017-03-28 00:00:27.830000 PDT,+0.148708-0.0720256j
2017-03-28 00:00:27.840000 PDT,+0.149093-0.0722119j
2017-03-28 00:00:27.850000 PDT,+0.149478-0.0723982j
2017-03-28 00:00:27.860000 PDT,+0.149862-0.0725844j
2017-03-28 00:00:27.870000 PDT,+0.150246-0.0727705j
2017-03-28 00:00:27.880000 PDT,+0.15063-0.0729566j
2017-03-28 00:00:27.890000 PDT,+0.151014-0.0731426j
2017-03-28 00:00:27.900000 PDT,+0.151398-0.0733284j
2017-03-28 00:00:27.910000 PDT,+0.151782-0.0735143j
2017-03-28 00:00:27.920000 PDT,+0.152165-0.0737j
2017-03-28 00:00:27.930000 PDT,+0.152549-0.0738857j
2017-03-28 00:00:27.940000 PDT,+0.152932-0.0740713j
2017-03-28 00:00:27.950000 PDT,+0.153315-0.0742568j
2017-03-28 00:00:27.960000 PDT,+0.153698-0.0744422j
2017-03-28 00:00:27.970000 PDT,+0.15408-0.0746276j
2017-03-28 00:00:27.980000 PDT,+0.154463-0.0748129j
2017-03-28 00:00:27.990000 PDT,+0.154845-0.0749981j
2017-03-28 00:00:28.000000 PDT,+0.155228-0.0751833j
2017-03-28 00:00:28.010000 PDT,+0.15561-0.0753684j
2017-03-28 00:00:28.020000 PDT,+0.155992-0.0755534j
2017-03-28 00:00:28.030000 PDT,+0.156374-0.0757383j
2017-03-28 00:00:28.040000 PDT,+0.156755-0.0759232j
2017-03-28 00:00:28.050000 PDT,+0.157137-0.076108j
2017-03-28 00:00:28.060000 PDT,+0.157518-0.0762928j
2017-03-28 00:00:28.070000 PDT,+0.157899-0.0764774j
2017-03-28 00:00:28.080000 PDT,+0.158281-0.076662j
2017-03-28 00:00:28.090000 PDT,+0.158662-0.0768466j
2017-03-28 00:00:28.100000 PDT,+0.159043-0.0770311j
2017-03-28 00:00:28.110000 PDT,+0.159423-0.0772155j
2017-03-28 00:00:28.120000 PDT,+0.159804-0.0773999j
2017-03-28 00:00:28.130000 PDT,+0.160184-0.0775842j
2017-03-28 00:00:28.140000 PDT,+0.160565-0.0777684j
2017-03-28 00:00:28.150000 PDT,+0.160945-0.0779526j
2017-03-28 00:00:28.160000 PDT,+0.161325-0.0781367j
2017-03-28 00:00:28.170000 PDT,+0.161705-0.0783208j
2017-03-28 00:00:28.180000 PDT,+0.162085-0.0785048j
2017-03-28 00:00:28.190000 PDT,+0.162465-0.0786888j
2017-03-28 00:00:28.200000 PDT,+0.162869-0.0788844j
2017-03-28 00:00:29 PDT,+0.162869-0.0788844j
2017-03-28 00:00:30 PDT,+0.159895-0.0774442j
2017-03-28 00:00:31 PDT,+0.230154-0.111474j
2017-03-28 00:00:32 PDT,+0.301272-0.145921j
2017-03-28 00:00:33 PDT,+0.372162-0.180261j
2017-03-28 00:00:34 PDT,+0.372166-0.180266j
2017-03-28 00:00:35 PDT,+0.372273-0.180318j
2017-03-28 00:00:36 PDT,+0.274349-0.132887j
2017-03-28 00:00:37 PDT,+0.179048-0.0867232j
2017-03-28 00:00:38 PDT,+0.0685707-0.0332119j
2017-03-28 00:00:39 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:40 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:41 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:42 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:43 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:44 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:45 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:46 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:47 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:48 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:49 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:50 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:51 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:52 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:53 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:54 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:55 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:56 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:57 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:58 PDT,+0.0685697-0.0332104j
2017-03-28 00:00:59 PDT,+0.0685697-0.0332104j
2017-03-28 00:01:00 PDT,+0.0685697-0.0332104j
2017-03-28 00:01:01 PDT,+0.0685697-0.0332104j
2017-03-28 00:01:02 PDT,+0.0685697-0.0332104j
2017-03-28 00:01:03 PDT,+0.0685697-0.0332104j
2017-03-28 00:01:04 PDT,+0.0685697-0.0332104j
2017-03-28 00:01:05 PDT,+0.0685697-0.0332104j
2017-03-28 00:01:06.000000 PDT,+0.0685697-0.0332104j
2017-03-28 00:01:06.010000 PDT,+0+0j
2017-03-28 00:01:07 PDT,+0+0j
2017-03-28 00:01:08 PDT,+0+0j
2017-03-28 00:01:09 PDT,+0+0j
2017-03-28 00:01:10 PDT,+0+0j
2017-03-28 00:01:11 PDT,+0+0j
2017-03-28 00:01:12 PDT,+0+0j
2017-03-28 00:01:13 PDT,+0+0j
2017-03-28 00:01:14 PDT,+0+0j
2017-03-28 00:01:15 PDT,+0+0j
2017-03-28 00:01:16 PDT,+0+0j
2017-03-28 00:01:17 PDT,+0+0j
2017-03-28 00:01:18 PDT,+0+0j
2017-03-28 00:01:19 PDT,+0+0j
2017-03-28 00:01:20 PDT,+0-0j
2017-03-28 00:01:21 PDT,+0.047589-0.0230484j
2017-03-28 00:01:22.000000 PDT,+0.0969323-0.0469474j
2017-03-28 00:01:22.010000 PDT,+0.0969366-0.0469497j
2017-03-28 00:01:22.020000 PDT,+0.0968457-0.0469057j
2017-03-28 00:01:22.030000 PDT,+0.0967548-0.0468617j
2017-03-28 00:01:22.040000 PDT,+0.0966639-0.0468177j
2017-03-28 00:01:22.050000 PDT,+0.096573-0.0467737j
2017-03-28 00:01:22.060000 PDT,+0.0964821-0.0467296j
2017-03-28 00:01:22.070000 PDT,+0.0963913-0.0466856j
2017-03-28 00:01:22.080000 PDT,+0.0963004-0.0466416j
2017-03-28 00:01:22.090000 PDT,+0.0962096-0.0465976j
2017-03-28 00:01:22.100000 PDT,+0.0961188-0.0465536j
2017-03-28 00:01:22.110000 PDT,+0.0960279-0.0465097j
2017-03-28 00:01:22.120000 PDT,+0.0959371-0.0464657j
2017-03-28 00:01:22.130000 PDT,+0.0958463-0.0464217j
2017-03-28 00:01:22.140000 PDT,+0.0957555-0.0463777j
2017-03-28 00:01:22.150000 PDT,+0.0956647-0.0463337j
2017-03-28 00:01:22.160000 PDT,+0.0955739-0.0462898j
2017-03-28 00:01:22.170000 PDT,+0.0954832-0.0462458j
2017-03-28 00:01:22.180000 PDT,+0.0953924-0.0462018j
2017-03-28 00:01:22.190000 PDT,+0.0953017-0.0461579j
2017-03-28 00:01:22.200000 PDT,+0.0952109-0.0461139j
2017-03-28 00:01:22.210000 PDT,+0.0951202-0.04607j
2017-03-28 00:01:22.220000 PDT,+0.0950294-0.046026j
2017-03-28 00:01:22.230000 PDT,+0.0949387-0.0459821j
2017-03-28 00:01:22.240000 PDT,+0.094848-0.0459382j
2017-03-28 00:01:22.250000 PDT,+0.0947573-0.0458942j
2017-03-28 00:01:22.260000 PDT,+0.0946666-0.0458503j
2017-03-28 00:01:22.270000 PDT,+0.0945759-0.0458064j
2017-03-28 00:01:22.280000 PDT,+0.0944853-0.0457625j
2017-03-28 00:01:22.290000 PDT,+0.0943946-0.0457185j
2017-03-28 00:01:22.300000 PDT,+0.0943039-0.0456746j
2017-03-28 00:01:22.310000 PDT,+0.0942133-0.0456307j
2017-03-28 00:01:22.320000 PDT,+0.0941227-0.0455868j
2017-03-28 00:01:22.330000 PDT,+0.094032-0.0455429j
2017-03-28 00:01:22.340000 PDT,+0.0939414-0.0454991j
2017-03-28 00:01:22.350000 PDT,+0.0938508-0.0454552j
2017-03-28 00:01:22.360000 PDT,+0.0937602-0.0454113j
2017-03-28 00:01:22.370000 PDT,+0.0936696-0.0453674j
2017-03-28 00:01:22.380000 PDT,+0.0935791-0.0453235j
2017-03-28 00:01:22.390000 PDT,+0.0934885-0.0452797j
2017-03-28 00:01:22.400000 PDT,+0.0933979-0.0452358j
2017-03-28 00:01:22.410000 PDT,+0.0933074-0.045192j
2017-03-28 00:01:22.420000 PDT,+0.0932169-0.0451481j
2017-03-28 00:01:22.430000 PDT,+0.0931263-0.0451043j
2017-03-28 00:01:22.440000 PDT,+0.0930358-0.0450604j
2017-03-28 00:01:22.450000 PDT,+0.0929453-0.0450166j
2017-03-28 00:01:22.460000 PDT,+0.0928548-0.0449728j
2017-03-28 00:01:22.470000 PDT,+0.0927644-0.0449289j
2017-03-28 00:01:22.480000 PDT,+0.0926739-0.0448851j
2017-03-28 00:01:22.490000 PDT,+0.0925834-0.0448413j
2017-03-28 00:01:22.500000 PDT,+0.092493-0.0447975j
2017-03-28 00:01:22.510000 PDT,+0.0924025-0.0447537j
2017-03-28 00:01:22.520000 PDT,+0.0923121-0.0447099j
2017-03-28 00:01:22.530000 PDT,+0.0922217-0.0446661j
2017-03-28 00:01:22.540000 PDT,+0.0921313-0.0446223j
2017-03-28 00:01:22.550000 PDT,+0.0920409-0.0445785j
2017-03-28 00:01:22.560000 PDT,+0.0919505-0.0445348j
2017-03-28 00:01:22.570000 PDT,+0.0918601-0.044491j
2017-03-28 00:01:22.580000 PDT,+0.0917698-0.0444472j
2017-03-28 00:01:22.590000 PDT,+0.0916794-0.0444035j
2017-03-28 00:01:22.600000 PDT,+0.0915891-0.0443597j
2017-03-28 00:01:22.610000 PDT,+0.0914988-0.044316j
2017-03-28 00:01:22.620000 PDT,+0.0914085-0.0442722j
2017-03-28 00:01:22.630000 PDT,+0.0913181-0.0442285j
2017-03-28 00:01:22.640000 PDT,+0.0912279-0.0441847j
2017-03-28 00:01:22.650000 PDT,+0.0911376-0.044141j
2017-03-28 00:01:22.660000 PDT,+0.0910473-0.0440973j
2017-03-28 00:01:22.670000 PDT,+0.0909571-0.0440536j
2017-03-28 00:01:22.680000 PDT,+0.0908668-0.0440099j
2017-03-28 00:01:22.690000 PDT,+0.0907766-0.0439662j
2017-03-28 00:01:22.700000 PDT,+0.0906864-0.0439225j
2017-03-28 00:01:22.710000 PDT,+0.0905962-0.0438788j
2017-03-28 00:01:22.720000 PDT,+0.090506-0.0438351j
2017-03-28 00:01:22.730000 PDT,+0.0904158-0.0437914j
2017-03-28 00:01:22.740000 PDT,+0.0903256-0.0437477j
2017-03-28 00:01:22.750000 PDT,+0.0902355-0.0437041j
2017-03-28 00:01:22.760000 PDT,+0.0901453-0.0436604j
2017-03-28 00:01:22.770000 PDT,+0.0900552-0.0436168j
2017-03-28 00:01:22.780000 PDT,+0.0899651-0.0435731j
2017-03-28 00:01:22.790000 PDT,+0.0898749-0.0435295j
2017-03-28 00:01:22.800000 PDT,+0.0897849-0.0434858j
2017-03-28 00:01:22.810000 PDT,+0.0896948-0.0434422j
2017-03-28 00:01:22.820000 PDT,+0.0896047-0.0433986j
2017-03-28 00:01:22.830000 PDT,+0.0895146-0.043355j
2017-03-28 00:01:22.840000 PDT,+0.0894246-0.0433113j
2017-03-28 00:01:22.850000 PDT,+0.0893346-0.0432677j
2017-03-28 00:01:22.860000 PDT,+0.0892446-0.0432241j
2017-03-28 00:01:22.870000 PDT,+0.0891545-0.0431806j
2017-03-28 00:01:22.880000 PDT,+0.0890646-0.043137j
2017-03-28 00:01:22.890000 PDT,+0.0889746-0.0430934j
2017-03-28 00:01:22.900000 PDT,+0.0888846-0.0430498j
2017-03-28 00:01:22.910000 PDT,+0.0887947-0.0430062j
2017-03-28 00:01:22.920000 PDT,+0.0887047-0.0429627j
2017-03-28 00:01:22.930000 PDT,+0.0886148-0.0429191j
2017-03-28 00:01:22.940000 PDT,+0.0885249-0.0428756j
2017-03-28 00:01:22.950000 PDT,+0.088435-0.042832j
2017-03-28 00:01:22.960000 PDT,+0.0883451-0.0427885j
2017-03-28 00:01:22.970000 PDT,+0.0882553-0.042745j
2017-03-28 00:01:22.980000 PDT,+0.0881654-0.0427015j
2017-03-28 00:01:22.990000 PDT,+0.0880756-0.0426579j
2017-03-28 00:01:23.000000 PDT,+0.0879857-0.0426144j
2017-03-28 00:01:23.010000 PDT,+0.0878744-0.0425605j
2017-03-28 00:01:23.020000 PDT,+0.0881415-0.0426899j
2017-03-28 00:01:23.030000 PDT,+0.0884087-0.0428193j
2017-03-28 00:01:23.040000 PDT,+0.088676-0.0429488j
2017-03-28 00:01:23.050000 PDT,+0.0889435-0.0430783j
2017-03-28 00:01:23.060000 PDT,+0.0892111-0.0432079j
2017-03-28 00:01:23.070000 PDT,+0.0894788-0.0433376j
2017-03-28 00:01:23.080000 PDT,+0.0897466-0.0434673j
2017-03-28 00:01:23.090000 PDT,+0.0900145-0.0435971j
2017-03-28 00:01:23.100000 PDT,+0.0902825-0.0437269j
2017-03-28 00:01:23.110000 PDT,+0.0905506-0.0438567j
2017-03-28 00:01:23.120000 PDT,+0.0908189-0.0439867j
2017-03-28 00:01:23.130000 PDT,+0.0910872-0.0441166j
2017-03-28 00:01:23.140000 PDT,+0.0913557-0.0442466j
2017-03-28 00:01:23.150000 PDT,+0.0916242-0.0443767j
2017-03-28 00:01:23.160000 PDT,+0.0918928-0.0445068j
2017-03-28 00:01:23.170000 PDT,+0.0921616-0.044637j
2017-03-28 00:01:23.180000 PDT,+0.0924304-0.0447672j
2017-03-28 00:01:23.190000 PDT,+0.0926993-0.0448974j
2017-03-28 00:01:23.200000 PDT,+0.0929683-0.0450277j
2017-03-28 00:01:23.210000 PDT,+0.0932375-0.0451581j
2017-03-28 00:01:23.220000 PDT,+0.0935066-0.0452885j
2017-03-28 00:01:23.230000 PDT,+0.0937759-0.0454189j
2017-03-28 00:01:23.240000 PDT,+0.0940453-0.0455494j
2017-03-28 00:01:23.250000 PDT,+0.0943147-0.0456799j
2017-03-28 00:01:23.260000 PDT,+0.0945843-0.0458104j
2017-03-28 00:01:23.270000 PDT,+0.0948539-0.045941j
2017-03-28 00:01:23.280000 PDT,+0.0951236-0.0460716j
2017-03-28 00:01:23.290000 PDT,+0.0953934-0.0462023j
