# file...... ../data_vfd_out_rec_pow_B.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,power_out_B
2017-03-28 00:00:26.340000 PDT,+349.994+169.51j
2017-03-28 00:00:26.350000 PDT,+351.604+170.29j
2017-03-28 00:00:26.360000 PDT,+353.215+171.07j
2017-03-28 00:00:26.370000 PDT,+354.825+171.85j
2017-03-28 00:00:26.380000 PDT,+356.435+172.629j
2017-03-28 00:00:26.390000 PDT,+358.046+173.409j
2017-03-28 00:00:26.400000 PDT,+359.656+174.189j
2017-03-28 00:00:26.410000 PDT,+361.266+174.969j
2017-03-28 00:00:26.420000 PDT,+362.877+175.749j
2017-03-28 00:00:26.430000 PDT,+364.487+176.529j
2017-03-28 00:00:26.440000 PDT,+366.097+177.309j
2017-03-28 00:00:26.450000 PDT,+367.708+178.089j
2017-03-28 00:00:26.460000 PDT,+369.318+178.869j
2017-03-28 00:00:26.470000 PDT,+370.928+179.649j
2017-03-28 00:00:26.480000 PDT,+372.539+180.429j
2017-03-28 00:00:26.490000 PDT,+374.149+181.209j
2017-03-28 00:00:26.500000 PDT,+375.759+181.989j
2017-03-28 00:00:26.510000 PDT,+377.37+182.769j
2017-03-28 00:00:26.520000 PDT,+378.98+183.548j
2017-03-28 00:00:26.530000 PDT,+380.591+184.328j
2017-03-28 00:00:26.540000 PDT,+382.201+185.108j
2017-03-28 00:00:26.550000 PDT,+383.811+185.888j
2017-03-28 00:00:26.560000 PDT,+385.422+186.668j
2017-03-28 00:00:26.570000 PDT,+387.032+187.448j
2017-03-28 00:00:26.580000 PDT,+388.642+188.228j
2017-03-28 00:00:26.590000 PDT,+390.253+189.008j
2017-03-28 00:00:26.600000 PDT,+391.863+189.788j
2017-03-28 00:00:26.610000 PDT,+393.473+190.568j
2017-03-28 00:00:26.620000 PDT,+395.084+191.348j
2017-03-28 00:00:26.630000 PDT,+396.694+192.128j
2017-03-28 00:00:26.640000 PDT,+398.304+192.908j
2017-03-28 00:00:26.650000 PDT,+399.915+193.688j
2017-03-28 00:00:26.660000 PDT,+401.525+194.467j
2017-03-28 00:00:26.670000 PDT,+403.135+195.247j
2017-03-28 00:00:26.680000 PDT,+404.746+196.027j
2017-03-28 00:00:26.690000 PDT,+406.356+196.807j
2017-03-28 00:00:26.700000 PDT,+407.966+197.587j
2017-03-28 00:00:26.710000 PDT,+409.577+198.367j
2017-03-28 00:00:26.720000 PDT,+411.187+199.147j
2017-03-28 00:00:26.730000 PDT,+412.798+199.927j
2017-03-28 00:00:26.740000 PDT,+414.408+200.707j
2017-03-28 00:00:26.750000 PDT,+416.018+201.487j
2017-03-28 00:00:26.760000 PDT,+417.629+202.267j
2017-03-28 00:00:26.770000 PDT,+419.239+203.047j
2017-03-28 00:00:26.780000 PDT,+420.849+203.827j
2017-03-28 00:00:26.790000 PDT,+422.46+204.607j
2017-03-28 00:00:26.800000 PDT,+424.07+205.386j
2017-03-28 00:00:26.810000 PDT,+425.68+206.166j
2017-03-28 00:00:26.820000 PDT,+427.291+206.946j
2017-03-28 00:00:26.830000 PDT,+428.901+207.726j
2017-03-28 00:00:26.840000 PDT,+430.511+208.506j
2017-03-28 00:00:26.850000 PDT,+432.122+209.286j
2017-03-28 00:00:26.860000 PDT,+433.732+210.066j
2017-03-28 00:00:26.870000 PDT,+435.342+210.846j
2017-03-28 00:00:26.880000 PDT,+436.953+211.626j
2017-03-28 00:00:26.890000 PDT,+438.563+212.406j
2017-03-28 00:00:26.900000 PDT,+440.173+213.186j
2017-03-28 00:00:26.910000 PDT,+441.784+213.966j
2017-03-28 00:00:26.920000 PDT,+443.394+214.746j
2017-03-28 00:00:26.930000 PDT,+445.005+215.526j
2017-03-28 00:00:26.940000 PDT,+446.615+216.305j
2017-03-28 00:00:26.950000 PDT,+448.225+217.085j
2017-03-28 00:00:26.960000 PDT,+449.836+217.865j
2017-03-28 00:00:26.970000 PDT,+451.446+218.645j
2017-03-28 00:00:26.980000 PDT,+453.056+219.425j
2017-03-28 00:00:26.990000 PDT,+454.667+220.205j
2017-03-28 00:00:27.000000 PDT,+456.277+220.985j
2017-03-28 00:00:27.010000 PDT,+457.887+221.765j
2017-03-28 00:00:27.020000 PDT,+459.498+222.545j
2017-03-28 00:00:27.030000 PDT,+461.108+223.325j
2017-03-28 00:00:27.040000 PDT,+462.718+224.105j
2017-03-28 00:00:27.050000 PDT,+464.329+224.885j
2017-03-28 00:00:27.060000 PDT,+465.939+225.665j
2017-03-28 00:00:27.070000 PDT,+467.549+226.445j
2017-03-28 00:00:27.080000 PDT,+469.16+227.224j
2017-03-28 00:00:27.090000 PDT,+470.77+228.004j
2017-03-28 00:00:27.100000 PDT,+472.38+228.784j
2017-03-28 00:00:27.110000 PDT,+473.991+229.564j
2017-03-28 00:00:27.120000 PDT,+475.601+230.344j
2017-03-28 00:00:27.130000 PDT,+477.212+231.124j
2017-03-28 00:00:27.140000 PDT,+478.822+231.904j
2017-03-28 00:00:27.150000 PDT,+480.432+232.684j
2017-03-28 00:00:27.160000 PDT,+482.043+233.464j
2017-03-28 00:00:27.170000 PDT,+483.653+234.244j
2017-03-28 00:00:27.180000 PDT,+485.263+235.024j
2017-03-28 00:00:27.190000 PDT,+486.874+235.804j
2017-03-28 00:00:27.200000 PDT,+488.484+236.584j
2017-03-28 00:00:27.210000 PDT,+490.094+237.364j
2017-03-28 00:00:27.220000 PDT,+491.705+238.143j
2017-03-28 00:00:27.230000 PDT,+493.315+238.923j
2017-03-28 00:00:27.240000 PDT,+494.925+239.703j
2017-03-28 00:00:27.250000 PDT,+496.536+240.483j
2017-03-28 00:00:27.260000 PDT,+498.146+241.263j
2017-03-28 00:00:27.270000 PDT,+499.756+242.043j
2017-03-28 00:00:27.280000 PDT,+501.367+242.823j
2017-03-28 00:00:27.290000 PDT,+502.977+243.603j
2017-03-28 00:00:27.300000 PDT,+504.588+244.383j
2017-03-28 00:00:27.310000 PDT,+506.198+245.163j
2017-03-28 00:00:27.320000 PDT,+507.808+245.943j
2017-03-28 00:00:27.330000 PDT,+509.419+246.723j
2017-03-28 00:00:27.340000 PDT,+511.029+247.503j
2017-03-28 00:00:27.350000 PDT,+512.639+248.283j
2017-03-28 00:00:27.360000 PDT,+514.25+249.062j
2017-03-28 00:00:27.370000 PDT,+515.86+249.842j
2017-03-28 00:00:27.380000 PDT,+517.47+250.622j
2017-03-28 00:00:27.390000 PDT,+519.081+251.402j
2017-03-28 00:00:27.400000 PDT,+520.691+252.182j
2017-03-28 00:00:27.410000 PDT,+522.301+252.962j
2017-03-28 00:00:27.420000 PDT,+523.912+253.742j
2017-03-28 00:00:27.430000 PDT,+525.522+254.522j
2017-03-28 00:00:27.440000 PDT,+527.132+255.302j
2017-03-28 00:00:27.450000 PDT,+528.743+256.082j
2017-03-28 00:00:27.460000 PDT,+530.353+256.862j
2017-03-28 00:00:27.470000 PDT,+531.963+257.642j
2017-03-28 00:00:27.480000 PDT,+533.574+258.422j
2017-03-28 00:00:27.490000 PDT,+535.184+259.202j
2017-03-28 00:00:27.500000 PDT,+536.795+259.981j
2017-03-28 00:00:27.510000 PDT,+538.405+260.761j
2017-03-28 00:00:27.520000 PDT,+540.015+261.541j
2017-03-28 00:00:27.530000 PDT,+541.626+262.321j
2017-03-28 00:00:27.540000 PDT,+543.236+263.101j
2017-03-28 00:00:27.550000 PDT,+544.846+263.881j
2017-03-28 00:00:27.560000 PDT,+546.457+264.661j
2017-03-28 00:00:27.570000 PDT,+548.067+265.441j
2017-03-28 00:00:27.580000 PDT,+549.677+266.221j
2017-03-28 00:00:27.590000 PDT,+551.288+267.001j
2017-03-28 00:00:27.600000 PDT,+552.898+267.781j
2017-03-28 00:00:27.610000 PDT,+554.508+268.561j
2017-03-28 00:00:27.620000 PDT,+556.119+269.341j
2017-03-28 00:00:27.630000 PDT,+557.729+270.121j
2017-03-28 00:00:27.640000 PDT,+559.339+270.9j
2017-03-28 00:00:27.650000 PDT,+560.95+271.68j
2017-03-28 00:00:27.660000 PDT,+562.56+272.46j
2017-03-28 00:00:27.670000 PDT,+564.17+273.24j
2017-03-28 00:00:27.680000 PDT,+565.781+274.02j
2017-03-28 00:00:27.690000 PDT,+567.391+274.8j
2017-03-28 00:00:27.700000 PDT,+569.002+275.58j
2017-03-28 00:00:27.710000 PDT,+570.612+276.36j
2017-03-28 00:00:27.720000 PDT,+572.222+277.14j
2017-03-28 00:00:27.730000 PDT,+573.833+277.92j
2017-03-28 00:00:27.740000 PDT,+575.443+278.7j
2017-03-28 00:00:27.750000 PDT,+577.053+279.48j
2017-03-28 00:00:27.760000 PDT,+578.664+280.26j
2017-03-28 00:00:27.770000 PDT,+580.274+281.04j
2017-03-28 00:00:27.780000 PDT,+581.884+281.819j
2017-03-28 00:00:27.790000 PDT,+583.495+282.599j
2017-03-28 00:00:27.800000 PDT,+585.105+283.379j
2017-03-28 00:00:27.810000 PDT,+586.715+284.159j
2017-03-28 00:00:27.820000 PDT,+588.326+284.939j
2017-03-28 00:00:27.830000 PDT,+589.936+285.719j
2017-03-28 00:00:27.840000 PDT,+591.546+286.499j
2017-03-28 00:00:27.850000 PDT,+593.157+287.279j
2017-03-28 00:00:27.860000 PDT,+594.767+288.059j
2017-03-28 00:00:27.870000 PDT,+596.377+288.839j
2017-03-28 00:00:27.880000 PDT,+597.988+289.619j
2017-03-28 00:00:27.890000 PDT,+599.598+290.399j
2017-03-28 00:00:27.900000 PDT,+601.209+291.179j
2017-03-28 00:00:27.910000 PDT,+602.819+291.959j
2017-03-28 00:00:27.920000 PDT,+604.429+292.738j
2017-03-28 00:00:27.930000 PDT,+606.04+293.518j
2017-03-28 00:00:27.940000 PDT,+607.65+294.298j
2017-03-28 00:00:27.950000 PDT,+609.26+295.078j
2017-03-28 00:00:27.960000 PDT,+610.871+295.858j
2017-03-28 00:00:27.970000 PDT,+612.481+296.638j
2017-03-28 00:00:27.980000 PDT,+614.091+297.418j
2017-03-28 00:00:27.990000 PDT,+615.702+298.198j
2017-03-28 00:00:28.000000 PDT,+617.312+298.978j
2017-03-28 00:00:28.010000 PDT,+618.922+299.758j
2017-03-28 00:00:28.020000 PDT,+620.533+300.538j
2017-03-28 00:00:28.030000 PDT,+622.143+301.318j
2017-03-28 00:00:28.040000 PDT,+623.753+302.098j
2017-03-28 00:00:28.050000 PDT,+625.364+302.878j
2017-03-28 00:00:28.060000 PDT,+626.974+303.657j
2017-03-28 00:00:28.070000 PDT,+628.584+304.437j
2017-03-28 00:00:28.080000 PDT,+630.195+305.217j
2017-03-28 00:00:28.090000 PDT,+631.805+305.997j
2017-03-28 00:00:28.100000 PDT,+633.416+306.777j
2017-03-28 00:00:28.110000 PDT,+635.026+307.557j
2017-03-28 00:00:28.120000 PDT,+636.636+308.337j
2017-03-28 00:00:28.130000 PDT,+638.247+309.117j
2017-03-28 00:00:28.140000 PDT,+639.857+309.897j
2017-03-28 00:00:28.150000 PDT,+641.467+310.677j
2017-03-28 00:00:28.160000 PDT,+643.078+311.457j
2017-03-28 00:00:28.170000 PDT,+644.688+312.237j
2017-03-28 00:00:28.180000 PDT,+646.298+313.017j
2017-03-28 00:00:28.190000 PDT,+647.909+313.797j
2017-03-28 00:00:28.200000 PDT,+649.519+314.576j
2017-03-28 00:00:29 PDT,+649.519+314.576j
2017-03-28 00:00:30 PDT,+649.519+314.576j
2017-03-28 00:00:31 PDT,+938.194+454.388j
2017-03-28 00:00:32 PDT,+1226.87+594.2j
2017-03-28 00:00:33 PDT,+1515.54+734.012j
2017-03-28 00:00:34 PDT,+1515.54+734.012j
2017-03-28 00:00:35 PDT,+1515.54+734.012j
2017-03-28 00:00:36 PDT,+1096.97+531.285j
2017-03-28 00:00:37 PDT,+678.387+328.558j
2017-03-28 00:00:38 PDT,+259.808+125.831j
2017-03-28 00:00:39 PDT,+259.808+125.831j
2017-03-28 00:00:40 PDT,+259.808+125.831j
2017-03-28 00:00:41 PDT,+259.808+125.831j
2017-03-28 00:00:42 PDT,+259.808+125.831j
2017-03-28 00:00:43 PDT,+259.808+125.831j
2017-03-28 00:00:44 PDT,+259.808+125.831j
2017-03-28 00:00:45 PDT,+259.808+125.831j
2017-03-28 00:00:46 PDT,+259.808+125.831j
2017-03-28 00:00:47 PDT,+259.808+125.831j
2017-03-28 00:00:48 PDT,+259.808+125.831j
2017-03-28 00:00:49 PDT,+259.808+125.831j
2017-03-28 00:00:50 PDT,+259.808+125.831j
2017-03-28 00:00:51 PDT,+259.808+125.831j
2017-03-28 00:00:52 PDT,+259.808+125.831j
2017-03-28 00:00:53 PDT,+259.808+125.831j
2017-03-28 00:00:54 PDT,+259.808+125.831j
2017-03-28 00:00:55 PDT,+259.808+125.831j
2017-03-28 00:00:56 PDT,+259.808+125.831j
2017-03-28 00:00:57 PDT,+259.808+125.831j
2017-03-28 00:00:58 PDT,+259.808+125.831j
2017-03-28 00:00:59 PDT,+259.808+125.831j
2017-03-28 00:01:00 PDT,+259.808+125.831j
2017-03-28 00:01:01 PDT,+259.808+125.831j
2017-03-28 00:01:02 PDT,+259.808+125.831j
2017-03-28 00:01:03 PDT,+259.808+125.831j
2017-03-28 00:01:04 PDT,+259.808+125.831j
2017-03-28 00:01:05 PDT,+259.808+125.831j
2017-03-28 00:01:06.000000 PDT,+259.808+125.831j
2017-03-28 00:01:06.010000 PDT,+0+0j
2017-03-28 00:01:07 PDT,+0+0j
2017-03-28 00:01:08 PDT,+0+0j
2017-03-28 00:01:09 PDT,+0+0j
2017-03-28 00:01:10 PDT,+0+0j
2017-03-28 00:01:11 PDT,+0+0j
2017-03-28 00:01:12 PDT,+0+0j
2017-03-28 00:01:13 PDT,+0+0j
2017-03-28 00:01:14 PDT,+0+0j
2017-03-28 00:01:15 PDT,+0+0j
2017-03-28 00:01:16 PDT,+0+0j
2017-03-28 00:01:17 PDT,+0+0j
2017-03-28 00:01:18 PDT,+0+0j
2017-03-28 00:01:19 PDT,+0+0j
2017-03-28 00:01:20 PDT,+0+0j
2017-03-28 00:01:21 PDT,+181.865+88.0814j
2017-03-28 00:01:22.000000 PDT,+378.164+183.153j
2017-03-28 00:01:22.010000 PDT,+378.164+183.153j
2017-03-28 00:01:22.020000 PDT,+377.795+182.974j
2017-03-28 00:01:22.030000 PDT,+377.425+182.795j
2017-03-28 00:01:22.040000 PDT,+377.055+182.616j
2017-03-28 00:01:22.050000 PDT,+376.685+182.437j
2017-03-28 00:01:22.060000 PDT,+376.315+182.258j
2017-03-28 00:01:22.070000 PDT,+375.945+182.079j
2017-03-28 00:01:22.080000 PDT,+375.575+181.899j
2017-03-28 00:01:22.090000 PDT,+375.206+181.72j
2017-03-28 00:01:22.100000 PDT,+374.836+181.541j
2017-03-28 00:01:22.110000 PDT,+374.466+181.362j
2017-03-28 00:01:22.120000 PDT,+374.096+181.183j
2017-03-28 00:01:22.130000 PDT,+373.726+181.004j
2017-03-28 00:01:22.140000 PDT,+373.356+180.825j
2017-03-28 00:01:22.150000 PDT,+372.986+180.646j
2017-03-28 00:01:22.160000 PDT,+372.616+180.466j
2017-03-28 00:01:22.170000 PDT,+372.247+180.287j
2017-03-28 00:01:22.180000 PDT,+371.877+180.108j
2017-03-28 00:01:22.190000 PDT,+371.507+179.929j
2017-03-28 00:01:22.200000 PDT,+371.137+179.75j
2017-03-28 00:01:22.210000 PDT,+370.767+179.571j
2017-03-28 00:01:22.220000 PDT,+370.397+179.392j
2017-03-28 00:01:22.230000 PDT,+370.027+179.212j
2017-03-28 00:01:22.240000 PDT,+369.658+179.033j
2017-03-28 00:01:22.250000 PDT,+369.288+178.854j
2017-03-28 00:01:22.260000 PDT,+368.918+178.675j
2017-03-28 00:01:22.270000 PDT,+368.548+178.496j
2017-03-28 00:01:22.280000 PDT,+368.178+178.317j
2017-03-28 00:01:22.290000 PDT,+367.808+178.138j
2017-03-28 00:01:22.300000 PDT,+367.438+177.959j
2017-03-28 00:01:22.310000 PDT,+367.068+177.779j
2017-03-28 00:01:22.320000 PDT,+366.699+177.6j
2017-03-28 00:01:22.330000 PDT,+366.329+177.421j
2017-03-28 00:01:22.340000 PDT,+365.959+177.242j
2017-03-28 00:01:22.350000 PDT,+365.589+177.063j
2017-03-28 00:01:22.360000 PDT,+365.219+176.884j
2017-03-28 00:01:22.370000 PDT,+364.849+176.705j
2017-03-28 00:01:22.380000 PDT,+364.479+176.525j
2017-03-28 00:01:22.390000 PDT,+364.11+176.346j
2017-03-28 00:01:22.400000 PDT,+363.74+176.167j
2017-03-28 00:01:22.410000 PDT,+363.37+175.988j
2017-03-28 00:01:22.420000 PDT,+363+175.809j
2017-03-28 00:01:22.430000 PDT,+362.63+175.63j
2017-03-28 00:01:22.440000 PDT,+362.26+175.451j
2017-03-28 00:01:22.450000 PDT,+361.89+175.272j
2017-03-28 00:01:22.460000 PDT,+361.521+175.092j
2017-03-28 00:01:22.470000 PDT,+361.151+174.913j
2017-03-28 00:01:22.480000 PDT,+360.781+174.734j
2017-03-28 00:01:22.490000 PDT,+360.411+174.555j
2017-03-28 00:01:22.500000 PDT,+360.041+174.376j
2017-03-28 00:01:22.510000 PDT,+359.671+174.197j
2017-03-28 00:01:22.520000 PDT,+359.301+174.018j
2017-03-28 00:01:22.530000 PDT,+358.931+173.838j
2017-03-28 00:01:22.540000 PDT,+358.562+173.659j
2017-03-28 00:01:22.550000 PDT,+358.192+173.48j
2017-03-28 00:01:22.560000 PDT,+357.822+173.301j
2017-03-28 00:01:22.570000 PDT,+357.452+173.122j
2017-03-28 00:01:22.580000 PDT,+357.082+172.943j
2017-03-28 00:01:22.590000 PDT,+356.712+172.764j
2017-03-28 00:01:22.600000 PDT,+356.342+172.584j
2017-03-28 00:01:22.610000 PDT,+355.973+172.405j
2017-03-28 00:01:22.620000 PDT,+355.603+172.226j
2017-03-28 00:01:22.630000 PDT,+355.233+172.047j
2017-03-28 00:01:22.640000 PDT,+354.863+171.868j
2017-03-28 00:01:22.650000 PDT,+354.493+171.689j
2017-03-28 00:01:22.660000 PDT,+354.123+171.51j
2017-03-28 00:01:22.670000 PDT,+353.753+171.331j
2017-03-28 00:01:22.680000 PDT,+353.383+171.151j
2017-03-28 00:01:22.690000 PDT,+353.014+170.972j
2017-03-28 00:01:22.700000 PDT,+352.644+170.793j
2017-03-28 00:01:22.710000 PDT,+352.274+170.614j
2017-03-28 00:01:22.720000 PDT,+351.904+170.435j
2017-03-28 00:01:22.730000 PDT,+351.534+170.256j
2017-03-28 00:01:22.740000 PDT,+351.164+170.077j
2017-03-28 00:01:22.750000 PDT,+350.794+169.897j
2017-03-28 00:01:22.760000 PDT,+350.425+169.718j
2017-03-28 00:01:22.770000 PDT,+350.055+169.539j
2017-03-28 00:01:22.780000 PDT,+349.685+169.36j
2017-03-28 00:01:22.790000 PDT,+349.315+169.181j
2017-03-28 00:01:22.800000 PDT,+348.945+169.002j
2017-03-28 00:01:22.810000 PDT,+348.575+168.823j
2017-03-28 00:01:22.820000 PDT,+348.205+168.644j
2017-03-28 00:01:22.830000 PDT,+347.835+168.464j
2017-03-28 00:01:22.840000 PDT,+347.466+168.285j
2017-03-28 00:01:22.850000 PDT,+347.096+168.106j
2017-03-28 00:01:22.860000 PDT,+346.726+167.927j
2017-03-28 00:01:22.870000 PDT,+346.356+167.748j
2017-03-28 00:01:22.880000 PDT,+345.986+167.569j
2017-03-28 00:01:22.890000 PDT,+345.616+167.39j
2017-03-28 00:01:22.900000 PDT,+345.246+167.21j
2017-03-28 00:01:22.910000 PDT,+344.877+167.031j
2017-03-28 00:01:22.920000 PDT,+344.507+166.852j
2017-03-28 00:01:22.930000 PDT,+344.137+166.673j
2017-03-28 00:01:22.940000 PDT,+343.767+166.494j
2017-03-28 00:01:22.950000 PDT,+343.397+166.315j
2017-03-28 00:01:22.960000 PDT,+343.027+166.136j
2017-03-28 00:01:22.970000 PDT,+342.657+165.957j
2017-03-28 00:01:22.980000 PDT,+342.288+165.777j
2017-03-28 00:01:22.990000 PDT,+341.918+165.598j
2017-03-28 00:01:23.000000 PDT,+341.548+165.419j
2017-03-28 00:01:23.010000 PDT,+341.178+165.24j
2017-03-28 00:01:23.020000 PDT,+342.277+165.772j
2017-03-28 00:01:23.030000 PDT,+343.376+166.304j
2017-03-28 00:01:23.040000 PDT,+344.475+166.837j
2017-03-28 00:01:23.050000 PDT,+345.573+167.369j
2017-03-28 00:01:23.060000 PDT,+346.672+167.901j
2017-03-28 00:01:23.070000 PDT,+347.771+168.433j
2017-03-28 00:01:23.080000 PDT,+348.87+168.966j
2017-03-28 00:01:23.090000 PDT,+349.969+169.498j
2017-03-28 00:01:23.100000 PDT,+351.068+170.03j
2017-03-28 00:01:23.110000 PDT,+352.167+170.562j
2017-03-28 00:01:23.120000 PDT,+353.266+171.094j
2017-03-28 00:01:23.130000 PDT,+354.365+171.627j
2017-03-28 00:01:23.140000 PDT,+355.463+172.159j
2017-03-28 00:01:23.150000 PDT,+356.562+172.691j
2017-03-28 00:01:23.160000 PDT,+357.661+173.223j
2017-03-28 00:01:23.170000 PDT,+358.76+173.755j
2017-03-28 00:01:23.180000 PDT,+359.859+174.288j
2017-03-28 00:01:23.190000 PDT,+360.958+174.82j
2017-03-28 00:01:23.200000 PDT,+362.057+175.352j
2017-03-28 00:01:23.210000 PDT,+363.156+175.884j
2017-03-28 00:01:23.220000 PDT,+364.254+176.416j
2017-03-28 00:01:23.230000 PDT,+365.353+176.949j
2017-03-28 00:01:23.240000 PDT,+366.452+177.481j
2017-03-28 00:01:23.250000 PDT,+367.551+178.013j
2017-03-28 00:01:23.260000 PDT,+368.65+178.545j
2017-03-28 00:01:23.270000 PDT,+369.749+179.078j
2017-03-28 00:01:23.280000 PDT,+370.848+179.61j
2017-03-28 00:01:23.290000 PDT,+371.947+180.142j
2017-03-28 00:01:23.300000 PDT,+373.046+180.674j
2017-03-28 00:01:23.310000 PDT,+374.144+181.206j
2017-03-28 00:01:23.320000 PDT,+375.243+181.739j
2017-03-28 00:01:23.330000 PDT,+376.342+182.271j
2017-03-28 00:01:23.340000 PDT,+377.441+182.803j
2017-03-28 00:01:23.350000 PDT,+378.54+183.335j
2017-03-28 00:01:23.360000 PDT,+379.639+183.867j
2017-03-28 00:01:23.370000 PDT,+380.738+184.4j
2017-03-28 00:01:23.380000 PDT,+381.837+184.932j
2017-03-28 00:01:23.390000 PDT,+382.935+185.464j
2017-03-28 00:01:23.400000 PDT,+384.034+185.996j
2017-03-28 00:01:23.410000 PDT,+385.133+186.529j
2017-03-28 00:01:23.420000 PDT,+386.232+187.061j
2017-03-28 00:01:23.430000 PDT,+387.331+187.593j
2017-03-28 00:01:23.440000 PDT,+388.43+188.125j
2017-03-28 00:01:23.450000 PDT,+389.529+188.657j
2017-03-28 00:01:23.460000 PDT,+390.628+189.19j
2017-03-28 00:01:23.470000 PDT,+391.727+189.722j
2017-03-28 00:01:23.480000 PDT,+392.825+190.254j
2017-03-28 00:01:23.490000 PDT,+393.924+190.786j
2017-03-28 00:01:23.500000 PDT,+395.023+191.318j
2017-03-28 00:01:23.510000 PDT,+396.122+191.851j
2017-03-28 00:01:23.520000 PDT,+397.221+192.383j
2017-03-28 00:01:23.530000 PDT,+398.32+192.915j
2017-03-28 00:01:23.540000 PDT,+399.419+193.447j
2017-03-28 00:01:23.550000 PDT,+400.518+193.98j
2017-03-28 00:01:23.560000 PDT,+401.616+194.512j
2017-03-28 00:01:23.570000 PDT,+402.715+195.044j
2017-03-28 00:01:23.580000 PDT,+403.814+195.576j
2017-03-28 00:01:23.590000 PDT,+404.913+196.108j
2017-03-28 00:01:23.600000 PDT,+406.012+196.641j
2017-03-28 00:01:23.610000 PDT,+407.111+197.173j
2017-03-28 00:01:23.620000 PDT,+408.21+197.705j
2017-03-28 00:01:23.630000 PDT,+409.309+198.237j
2017-03-28 00:01:23.640000 PDT,+410.408+198.769j
2017-03-28 00:01:23.650000 PDT,+411.506+199.302j
2017-03-28 00:01:23.660000 PDT,+412.605+199.834j
2017-03-28 00:01:23.670000 PDT,+413.704+200.366j
2017-03-28 00:01:23.680000 PDT,+414.803+200.898j
2017-03-28 00:01:23.690000 PDT,+415.902+201.431j
2017-03-28 00:01:23.700000 PDT,+417.001+201.963j
2017-03-28 00:01:23.710000 PDT,+418.1+202.495j
2017-03-28 00:01:23.720000 PDT,+419.199+203.027j
2017-03-28 00:01:23.730000 PDT,+420.297+203.559j
2017-03-28 00:01:23.740000 PDT,+421.396+204.092j
2017-03-28 00:01:23.750000 PDT,+422.495+204.624j
2017-03-28 00:01:23.760000 PDT,+423.594+205.156j
2017-03-28 00:01:23.770000 PDT,+424.693+205.688j
2017-03-28 00:01:23.780000 PDT,+425.792+206.22j
2017-03-28 00:01:23.790000 PDT,+426.891+206.753j
2017-03-28 00:01:23.800000 PDT,+427.99+207.285j
2017-03-28 00:01:23.810000 PDT,+429.089+207.817j
2017-03-28 00:01:23.820000 PDT,+430.187+208.349j
2017-03-28 00:01:23.830000 PDT,+431.286+208.881j
2017-03-28 00:01:23.840000 PDT,+432.385+209.414j
2017-03-28 00:01:23.850000 PDT,+433.484+209.946j
2017-03-28 00:01:23.860000 PDT,+434.583+210.478j
2017-03-28 00:01:23.870000 PDT,+435.682+211.01j
2017-03-28 00:01:23.880000 PDT,+436.781+211.543j
2017-03-28 00:01:23.890000 PDT,+437.88+212.075j
2017-03-28 00:01:23.900000 PDT,+438.978+212.607j
2017-03-28 00:01:23.910000 PDT,+440.077+213.139j
2017-03-28 00:01:23.920000 PDT,+441.176+213.671j
2017-03-28 00:01:23.930000 PDT,+442.275+214.204j
2017-03-28 00:01:23.940000 PDT,+443.374+214.736j
2017-03-28 00:01:23.950000 PDT,+444.473+215.268j
2017-03-28 00:01:23.960000 PDT,+445.572+215.8j
2017-03-28 00:01:23.970000 PDT,+446.671+216.332j
2017-03-28 00:01:23.980000 PDT,+447.77+216.865j
2017-03-28 00:01:23.990000 PDT,+448.868+217.397j
2017-03-28 00:01:24.000000 PDT,+449.967+217.929j
2017-03-28 00:01:24.010000 PDT,+451.066+218.461j
2017-03-28 00:01:24.020000 PDT,+452.165+218.994j
2017-03-28 00:01:24.030000 PDT,+453.264+219.526j
2017-03-28 00:01:24.040000 PDT,+454.363+220.058j
2017-03-28 00:01:24.050000 PDT,+455.462+220.59j
2017-03-28 00:01:24.060000 PDT,+456.561+221.122j
2017-03-28 00:01:24.070000 PDT,+457.659+221.655j
2017-03-28 00:01:24.080000 PDT,+458.758+222.187j
2017-03-28 00:01:24.090000 PDT,+459.857+222.719j
2017-03-28 00:01:24.100000 PDT,+460.956+223.251j
2017-03-28 00:01:24.110000 PDT,+462.055+223.783j
2017-03-28 00:01:24.120000 PDT,+463.154+224.316j
2017-03-28 00:01:24.130000 PDT,+464.253+224.848j
2017-03-28 00:01:24.140000 PDT,+465.352+225.38j
2017-03-28 00:01:24.150000 PDT,+466.451+225.912j
2017-03-28 00:01:24.160000 PDT,+467.549+226.445j
2017-03-28 00:01:24.170000 PDT,+468.648+226.977j
2017-03-28 00:01:24.180000 PDT,+469.747+227.509j
2017-03-28 00:01:24.190000 PDT,+470.846+228.041j
2017-03-28 00:01:24.200000 PDT,+471.945+228.573j
2017-03-28 00:01:24.210000 PDT,+473.044+229.106j
2017-03-28 00:01:24.220000 PDT,+474.143+229.638j
2017-03-28 00:01:24.230000 PDT,+475.242+230.17j
2017-03-28 00:01:24.240000 PDT,+476.34+230.702j
2017-03-28 00:01:24.250000 PDT,+477.439+231.234j
2017-03-28 00:01:24.260000 PDT,+478.538+231.767j
2017-03-28 00:01:24.270000 PDT,+479.637+232.299j
2017-03-28 00:01:24.280000 PDT,+480.736+232.831j
