# file...... ../data_vfd_in_rec_curr_C.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,current_in_C
2017-03-28 00:00:25.640000 PDT,-0.00510286+0.0701991j
2017-03-28 00:00:25.650000 PDT,-0.00513238+0.0706052j
2017-03-28 00:00:25.660000 PDT,-0.00516193+0.0710118j
2017-03-28 00:00:25.670000 PDT,-0.00519152+0.071419j
2017-03-28 00:00:25.680000 PDT,-0.00522115+0.0718266j
2017-03-28 00:00:25.690000 PDT,-0.00525082+0.0722348j
2017-03-28 00:00:25.700000 PDT,-0.00528053+0.0726435j
2017-03-28 00:00:25.710000 PDT,-0.00531027+0.0730527j
2017-03-28 00:00:25.720000 PDT,-0.00534005+0.0734625j
2017-03-28 00:00:25.730000 PDT,-0.00536987+0.0738727j
2017-03-28 00:00:25.740000 PDT,-0.00539972+0.0742835j
2017-03-28 00:00:25.750000 PDT,-0.00542962+0.0746948j
2017-03-28 00:00:25.760000 PDT,-0.00545954+0.0751065j
2017-03-28 00:00:25.770000 PDT,-0.00548951+0.0755188j
2017-03-28 00:00:25.780000 PDT,-0.00551951+0.0759316j
2017-03-28 00:00:25.790000 PDT,-0.00554955+0.0763449j
2017-03-28 00:00:25.800000 PDT,-0.00557963+0.0767587j
2017-03-28 00:00:25.810000 PDT,-0.00560974+0.077173j
2017-03-28 00:00:25.820000 PDT,-0.00563989+0.0775878j
2017-03-28 00:00:25.830000 PDT,-0.00567007+0.0780031j
2017-03-28 00:00:25.840000 PDT,-0.00570029+0.0784189j
2017-03-28 00:00:25.850000 PDT,-0.00573055+0.0788352j
2017-03-28 00:00:25.860000 PDT,-0.00576084+0.079252j
2017-03-28 00:00:25.870000 PDT,-0.00579117+0.0796692j
2017-03-28 00:00:25.880000 PDT,-0.00582153+0.080087j
2017-03-28 00:00:25.890000 PDT,-0.00585192+0.0805052j
2017-03-28 00:00:25.900000 PDT,-0.00588235+0.0809239j
2017-03-28 00:00:25.910000 PDT,-0.00591282+0.081343j
2017-03-28 00:00:25.920000 PDT,-0.00594332+0.0817627j
2017-03-28 00:00:25.930000 PDT,-0.00597385+0.0821827j
2017-03-28 00:00:25.940000 PDT,-0.00600442+0.0826033j
2017-03-28 00:00:25.950000 PDT,-0.00603501+0.0830243j
2017-03-28 00:00:25.960000 PDT,-0.00606565+0.0834458j
2017-03-28 00:00:25.970000 PDT,-0.00609631+0.0838677j
2017-03-28 00:00:25.980000 PDT,-0.00612701+0.0842901j
2017-03-28 00:00:25.990000 PDT,-0.00615774+0.0847129j
2017-03-28 00:00:26.000000 PDT,-0.0061885+0.0851361j
2017-03-28 00:00:26.010000 PDT,-0.00621929+0.0855598j
2017-03-28 00:00:26.020000 PDT,-0.00625011+0.0859839j
2017-03-28 00:00:26.030000 PDT,-0.00628097+0.0864084j
2017-03-28 00:00:26.040000 PDT,-0.00631185+0.0868334j
2017-03-28 00:00:26.050000 PDT,-0.00634277+0.0872587j
2017-03-28 00:00:26.060000 PDT,-0.00637371+0.0876845j
2017-03-28 00:00:26.070000 PDT,-0.00640469+0.0881107j
2017-03-28 00:00:26.080000 PDT,-0.00643569+0.0885373j
2017-03-28 00:00:26.090000 PDT,-0.00646672+0.0889642j
2017-03-28 00:00:26.100000 PDT,-0.00649778+0.0893916j
2017-03-28 00:00:26.110000 PDT,-0.00652887+0.0898194j
2017-03-28 00:00:26.120000 PDT,-0.00655999+0.0902475j
2017-03-28 00:00:26.130000 PDT,-0.00659113+0.090676j
2017-03-28 00:00:26.140000 PDT,-0.0066223+0.0911049j
2017-03-28 00:00:26.150000 PDT,-0.0066535+0.0915341j
2017-03-28 00:00:26.160000 PDT,-0.00668472+0.0919637j
2017-03-28 00:00:26.170000 PDT,-0.00671597+0.0923937j
2017-03-28 00:00:26.180000 PDT,-0.00674724+0.092824j
2017-03-28 00:00:26.190000 PDT,-0.00677854+0.0932547j
2017-03-28 00:00:26.200000 PDT,-0.00680987+0.0936857j
2017-03-28 00:00:26.210000 PDT,-0.00684121+0.094117j
2017-03-28 00:00:26.220000 PDT,-0.00687259+0.0945487j
2017-03-28 00:00:26.230000 PDT,-0.00690398+0.0949807j
2017-03-28 00:00:26.240000 PDT,-0.0069354+0.095413j
2017-03-28 00:00:26.250000 PDT,-0.00696684+0.0958456j
2017-03-28 00:00:26.260000 PDT,-0.0069983+0.0962785j
2017-03-28 00:00:26.270000 PDT,-0.00702979+0.0967117j
2017-03-28 00:00:26.280000 PDT,-0.0070613+0.0971453j
2017-03-28 00:00:26.290000 PDT,-0.00709282+0.0975791j
2017-03-28 00:00:26.300000 PDT,-0.00712437+0.0980132j
2017-03-28 00:00:26.310000 PDT,-0.00715594+0.0984475j
2017-03-28 00:00:26.320000 PDT,-0.00718753+0.0988822j
2017-03-28 00:00:26.330000 PDT,-0.00721914+0.0993171j
2017-03-28 00:00:26.340000 PDT,-0.00725076+0.0997523j
2017-03-28 00:00:26.350000 PDT,-0.00728241+0.100188j
2017-03-28 00:00:26.360000 PDT,-0.00731407+0.100623j
2017-03-28 00:00:26.370000 PDT,-0.00734575+0.101059j
2017-03-28 00:00:26.380000 PDT,-0.00737745+0.101495j
2017-03-28 00:00:26.390000 PDT,-0.00740916+0.101932j
2017-03-28 00:00:26.400000 PDT,-0.0074409+0.102368j
2017-03-28 00:00:26.410000 PDT,-0.00747264+0.102805j
2017-03-28 00:00:26.420000 PDT,-0.00750441+0.103242j
2017-03-28 00:00:26.430000 PDT,-0.00753618+0.10368j
2017-03-28 00:00:26.440000 PDT,-0.00756798+0.104117j
2017-03-28 00:00:26.450000 PDT,-0.00759978+0.104555j
2017-03-28 00:00:26.460000 PDT,-0.0076316+0.104993j
2017-03-28 00:00:26.470000 PDT,-0.00766344+0.105431j
2017-03-28 00:00:26.480000 PDT,-0.00769529+0.105869j
2017-03-28 00:00:26.490000 PDT,-0.00772715+0.106307j
2017-03-28 00:00:26.500000 PDT,-0.00775902+0.106746j
2017-03-28 00:00:26.510000 PDT,-0.0077909+0.107185j
2017-03-28 00:00:26.520000 PDT,-0.0078228+0.107623j
2017-03-28 00:00:26.530000 PDT,-0.00785471+0.108062j
2017-03-28 00:00:26.540000 PDT,-0.00788662+0.108502j
2017-03-28 00:00:26.550000 PDT,-0.00791855+0.108941j
2017-03-28 00:00:26.560000 PDT,-0.00795049+0.10938j
2017-03-28 00:00:26.570000 PDT,-0.00798243+0.10982j
2017-03-28 00:00:26.580000 PDT,-0.00801439+0.11026j
2017-03-28 00:00:26.590000 PDT,-0.00804635+0.1107j
2017-03-28 00:00:26.600000 PDT,-0.00807833+0.11114j
2017-03-28 00:00:26.610000 PDT,-0.00811031+0.11158j
2017-03-28 00:00:26.620000 PDT,-0.00814229+0.11202j
2017-03-28 00:00:26.630000 PDT,-0.00817429+0.11246j
2017-03-28 00:00:26.640000 PDT,-0.00820629+0.1129j
2017-03-28 00:00:26.650000 PDT,-0.00823829+0.113341j
2017-03-28 00:00:26.660000 PDT,-0.00827031+0.113781j
2017-03-28 00:00:26.670000 PDT,-0.00830233+0.114222j
2017-03-28 00:00:26.680000 PDT,-0.00833435+0.114662j
2017-03-28 00:00:26.690000 PDT,-0.00836638+0.115103j
2017-03-28 00:00:26.700000 PDT,-0.00839841+0.115544j
2017-03-28 00:00:26.710000 PDT,-0.00843044+0.115985j
2017-03-28 00:00:26.720000 PDT,-0.00846248+0.116426j
2017-03-28 00:00:26.730000 PDT,-0.00849452+0.116867j
2017-03-28 00:00:26.740000 PDT,-0.00852657+0.117308j
2017-03-28 00:00:26.750000 PDT,-0.00855862+0.117749j
2017-03-28 00:00:26.760000 PDT,-0.00859067+0.11819j
2017-03-28 00:00:26.770000 PDT,-0.00862272+0.118631j
2017-03-28 00:00:26.780000 PDT,-0.00865477+0.119072j
2017-03-28 00:00:26.790000 PDT,-0.00868682+0.119513j
2017-03-28 00:00:26.800000 PDT,-0.00871887+0.119954j
2017-03-28 00:00:26.810000 PDT,-0.00875093+0.120395j
2017-03-28 00:00:26.820000 PDT,-0.00878298+0.120836j
2017-03-28 00:00:26.830000 PDT,-0.00881504+0.121277j
2017-03-28 00:00:26.840000 PDT,-0.00884709+0.121718j
2017-03-28 00:00:26.850000 PDT,-0.00887914+0.122159j
2017-03-28 00:00:26.860000 PDT,-0.00891119+0.1226j
2017-03-28 00:00:26.870000 PDT,-0.00894324+0.123041j
2017-03-28 00:00:26.880000 PDT,-0.00897528+0.123482j
2017-03-28 00:00:26.890000 PDT,-0.00900733+0.123923j
2017-03-28 00:00:26.900000 PDT,-0.00903937+0.124364j
2017-03-28 00:00:26.910000 PDT,-0.0090714+0.124805j
2017-03-28 00:00:26.920000 PDT,-0.00910344+0.125246j
2017-03-28 00:00:26.930000 PDT,-0.00913547+0.125686j
2017-03-28 00:00:26.940000 PDT,-0.00916749+0.126127j
2017-03-28 00:00:26.950000 PDT,-0.00919952+0.126568j
2017-03-28 00:00:26.960000 PDT,-0.00923153+0.127008j
2017-03-28 00:00:26.970000 PDT,-0.00926355+0.127449j
2017-03-28 00:00:26.980000 PDT,-0.00929555+0.127889j
2017-03-28 00:00:26.990000 PDT,-0.00932756+0.12833j
2017-03-28 00:00:27.000000 PDT,-0.00935955+0.12877j
2017-03-28 00:00:27.010000 PDT,-0.00939154+0.12921j
2017-03-28 00:00:27.020000 PDT,-0.00942353+0.12965j
2017-03-28 00:00:27.030000 PDT,-0.00945551+0.13009j
2017-03-28 00:00:27.040000 PDT,-0.00948748+0.13053j
2017-03-28 00:00:27.050000 PDT,-0.00951944+0.13097j
2017-03-28 00:00:27.060000 PDT,-0.0095514+0.13141j
2017-03-28 00:00:27.070000 PDT,-0.00958335+0.13185j
2017-03-28 00:00:27.080000 PDT,-0.00961529+0.132289j
2017-03-28 00:00:27.090000 PDT,-0.00964722+0.132729j
2017-03-28 00:00:27.100000 PDT,-0.00967915+0.133168j
2017-03-28 00:00:27.110000 PDT,-0.00971106+0.133607j
2017-03-28 00:00:27.120000 PDT,-0.00974297+0.134046j
2017-03-28 00:00:27.130000 PDT,-0.00977487+0.134485j
2017-03-28 00:00:27.140000 PDT,-0.00980676+0.134924j
2017-03-28 00:00:27.150000 PDT,-0.00983864+0.135363j
2017-03-28 00:00:27.160000 PDT,-0.00987051+0.135801j
2017-03-28 00:00:27.170000 PDT,-0.00990237+0.13624j
2017-03-28 00:00:27.180000 PDT,-0.00993422+0.136678j
2017-03-28 00:00:27.190000 PDT,-0.00996606+0.137116j
2017-03-28 00:00:27.200000 PDT,-0.0099979+0.137554j
2017-03-28 00:00:27.210000 PDT,-0.0100297+0.137992j
2017-03-28 00:00:27.220000 PDT,-0.0100615+0.13843j
2017-03-28 00:00:27.230000 PDT,-0.0100933+0.138868j
2017-03-28 00:00:27.240000 PDT,-0.0101251+0.139305j
2017-03-28 00:00:27.250000 PDT,-0.0101569+0.139742j
2017-03-28 00:00:27.260000 PDT,-0.0101887+0.14018j
2017-03-28 00:00:27.270000 PDT,-0.0102204+0.140617j
2017-03-28 00:00:27.280000 PDT,-0.0102521+0.141053j
2017-03-28 00:00:27.290000 PDT,-0.0102839+0.14149j
2017-03-28 00:00:27.300000 PDT,-0.0103156+0.141927j
2017-03-28 00:00:27.310000 PDT,-0.0103473+0.142363j
2017-03-28 00:00:27.320000 PDT,-0.010379+0.142799j
2017-03-28 00:00:27.330000 PDT,-0.0104107+0.143235j
2017-03-28 00:00:27.340000 PDT,-0.0104423+0.143671j
2017-03-28 00:00:27.350000 PDT,-0.010474+0.144107j
2017-03-28 00:00:27.360000 PDT,-0.0105056+0.144542j
2017-03-28 00:00:27.370000 PDT,-0.0105373+0.144977j
2017-03-28 00:00:27.380000 PDT,-0.0105689+0.145412j
2017-03-28 00:00:27.390000 PDT,-0.0106005+0.145847j
2017-03-28 00:00:27.400000 PDT,-0.0106321+0.146282j
2017-03-28 00:00:27.410000 PDT,-0.0106637+0.146717j
2017-03-28 00:00:27.420000 PDT,-0.0106952+0.147151j
2017-03-28 00:00:27.430000 PDT,-0.0107268+0.147585j
2017-03-28 00:00:27.440000 PDT,-0.0107583+0.148019j
2017-03-28 00:00:27.450000 PDT,-0.0107899+0.148453j
2017-03-28 00:00:27.460000 PDT,-0.0108214+0.148887j
2017-03-28 00:00:27.470000 PDT,-0.0108529+0.14932j
2017-03-28 00:00:27.480000 PDT,-0.0108843+0.149754j
2017-03-28 00:00:27.490000 PDT,-0.0109158+0.150187j
2017-03-28 00:00:27.500000 PDT,-0.0109473+0.15062j
2017-03-28 00:00:27.510000 PDT,-0.0109787+0.151052j
2017-03-28 00:00:27.520000 PDT,-0.0110101+0.151485j
2017-03-28 00:00:27.530000 PDT,-0.0110416+0.151917j
2017-03-28 00:00:27.540000 PDT,-0.011073+0.152349j
2017-03-28 00:00:27.550000 PDT,-0.0111043+0.152781j
2017-03-28 00:00:27.560000 PDT,-0.0111357+0.153213j
2017-03-28 00:00:27.570000 PDT,-0.0111671+0.153645j
2017-03-28 00:00:27.580000 PDT,-0.0111984+0.154076j
2017-03-28 00:00:27.590000 PDT,-0.0112297+0.154507j
2017-03-28 00:00:27.600000 PDT,-0.0112611+0.154938j
2017-03-28 00:00:27.610000 PDT,-0.0112924+0.155369j
2017-03-28 00:00:27.620000 PDT,-0.0113237+0.155799j
2017-03-28 00:00:27.630000 PDT,-0.0113549+0.15623j
2017-03-28 00:00:27.640000 PDT,-0.0113862+0.15666j
2017-03-28 00:00:27.650000 PDT,-0.0114174+0.15709j
2017-03-28 00:00:27.660000 PDT,-0.0114487+0.15752j
2017-03-28 00:00:27.670000 PDT,-0.0114799+0.157949j
2017-03-28 00:00:27.680000 PDT,-0.0115111+0.158379j
2017-03-28 00:00:27.690000 PDT,-0.0115423+0.158808j
2017-03-28 00:00:27.700000 PDT,-0.0115734+0.159237j
2017-03-28 00:00:27.710000 PDT,-0.0116046+0.159666j
2017-03-28 00:00:27.720000 PDT,-0.0116357+0.160095j
2017-03-28 00:00:27.730000 PDT,-0.0116669+0.160523j
2017-03-28 00:00:27.740000 PDT,-0.011698+0.160951j
2017-03-28 00:00:27.750000 PDT,-0.0117291+0.161379j
2017-03-28 00:00:27.760000 PDT,-0.0117602+0.161807j
2017-03-28 00:00:27.770000 PDT,-0.0117913+0.162235j
2017-03-28 00:00:27.780000 PDT,-0.0118223+0.162662j
2017-03-28 00:00:27.790000 PDT,-0.0118534+0.16309j
2017-03-28 00:00:27.800000 PDT,-0.0118844+0.163517j
2017-03-28 00:00:27.810000 PDT,-0.0119154+0.163944j
2017-03-28 00:00:27.820000 PDT,-0.0119464+0.164371j
2017-03-28 00:00:27.830000 PDT,-0.0119774+0.164797j
2017-03-28 00:00:27.840000 PDT,-0.0120084+0.165224j
2017-03-28 00:00:27.850000 PDT,-0.0120394+0.16565j
2017-03-28 00:00:27.860000 PDT,-0.0120703+0.166076j
2017-03-28 00:00:27.870000 PDT,-0.0121013+0.166502j
2017-03-28 00:00:27.880000 PDT,-0.0121322+0.166927j
2017-03-28 00:00:27.890000 PDT,-0.0121631+0.167353j
2017-03-28 00:00:27.900000 PDT,-0.012194+0.167778j
2017-03-28 00:00:27.910000 PDT,-0.0122249+0.168203j
2017-03-28 00:00:27.920000 PDT,-0.0122558+0.168628j
2017-03-28 00:00:27.930000 PDT,-0.0122867+0.169053j
2017-03-28 00:00:27.940000 PDT,-0.0123175+0.169478j
2017-03-28 00:00:27.950000 PDT,-0.0123484+0.169902j
2017-03-28 00:00:27.960000 PDT,-0.0123792+0.170326j
2017-03-28 00:00:27.970000 PDT,-0.01241+0.17075j
2017-03-28 00:00:27.980000 PDT,-0.0124408+0.171174j
2017-03-28 00:00:27.990000 PDT,-0.0124716+0.171598j
2017-03-28 00:00:28.000000 PDT,-0.0125024+0.172022j
2017-03-28 00:00:28.010000 PDT,-0.0125331+0.172445j
2017-03-28 00:00:28.020000 PDT,-0.0125639+0.172869j
2017-03-28 00:00:28.030000 PDT,-0.0125946+0.173292j
2017-03-28 00:00:28.040000 PDT,-0.0126254+0.173715j
2017-03-28 00:00:28.050000 PDT,-0.0126561+0.174138j
2017-03-28 00:00:28.060000 PDT,-0.0126868+0.17456j
2017-03-28 00:00:28.070000 PDT,-0.0127175+0.174983j
2017-03-28 00:00:28.080000 PDT,-0.0127482+0.175405j
2017-03-28 00:00:28.090000 PDT,-0.0127789+0.175827j
2017-03-28 00:00:28.100000 PDT,-0.0128096+0.17625j
2017-03-28 00:00:28.110000 PDT,-0.0128402+0.176671j
2017-03-28 00:00:28.120000 PDT,-0.0128709+0.177093j
2017-03-28 00:00:28.130000 PDT,-0.0129015+0.177515j
2017-03-28 00:00:28.140000 PDT,-0.0129321+0.177937j
2017-03-28 00:00:28.150000 PDT,-0.0129627+0.178358j
2017-03-28 00:00:28.160000 PDT,-0.0129934+0.178779j
2017-03-28 00:00:28.170000 PDT,-0.013024+0.1792j
2017-03-28 00:00:28.180000 PDT,-0.0130545+0.179621j
2017-03-28 00:00:28.190000 PDT,-0.0130851+0.180042j
2017-03-28 00:00:28.200000 PDT,-0.0131176+0.18049j
2017-03-28 00:00:29 PDT,-0.0131176+0.18049j
2017-03-28 00:00:30 PDT,-0.0128781+0.177195j
2017-03-28 00:00:31 PDT,-0.018537+0.255055j
2017-03-28 00:00:32 PDT,-0.0242618+0.333867j
2017-03-28 00:00:33 PDT,-0.0299669+0.412429j
2017-03-28 00:00:34 PDT,-0.0299633+0.412433j
2017-03-28 00:00:35 PDT,-0.0299719+0.412552j
2017-03-28 00:00:36 PDT,-0.022088+0.304033j
2017-03-28 00:00:37 PDT,-0.0144178+0.19842j
2017-03-28 00:00:38 PDT,-0.00552259+0.0759894j
2017-03-28 00:00:39 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:40 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:41 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:42 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:43 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:44 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:45 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:46 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:47 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:48 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:49 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:50 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:51 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:52 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:53 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:54 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:55 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:56 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:57 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:58 PDT,-0.00552362+0.0759881j
2017-03-28 00:00:59 PDT,-0.00552362+0.0759881j
2017-03-28 00:01:00 PDT,-0.00552362+0.0759881j
2017-03-28 00:01:01 PDT,-0.00552362+0.0759881j
2017-03-28 00:01:02 PDT,-0.00552362+0.0759881j
2017-03-28 00:01:03 PDT,-0.00552362+0.0759881j
2017-03-28 00:01:04 PDT,-0.00552362+0.0759881j
2017-03-28 00:01:05 PDT,-0.00552362+0.0759881j
2017-03-28 00:01:06.000000 PDT,-0.00552362+0.0759881j
2017-03-28 00:01:06.010000 PDT,+0+0j
2017-03-28 00:01:07 PDT,+0+0j
2017-03-28 00:01:08 PDT,+0+0j
2017-03-28 00:01:09 PDT,+0+0j
2017-03-28 00:01:10 PDT,+0+0j
2017-03-28 00:01:11 PDT,+0+0j
2017-03-28 00:01:12 PDT,+0+0j
2017-03-28 00:01:13 PDT,+0+0j
2017-03-28 00:01:14 PDT,+0+0j
2017-03-28 00:01:15 PDT,+0+0j
2017-03-28 00:01:16 PDT,+0+0j
2017-03-28 00:01:17 PDT,+0+0j
2017-03-28 00:01:18 PDT,+0+0j
2017-03-28 00:01:19 PDT,+0+0j
2017-03-28 00:01:20 PDT,+0+0j
2017-03-28 00:01:21 PDT,-0.003834+0.0527375j
2017-03-28 00:01:22.000000 PDT,-0.00780832+0.107419j
2017-03-28 00:01:22.010000 PDT,-0.0078083+0.107424j
2017-03-28 00:01:22.020000 PDT,-0.00780098+0.107323j
2017-03-28 00:01:22.030000 PDT,-0.00779366+0.107223j
2017-03-28 00:01:22.040000 PDT,-0.00778634+0.107122j
2017-03-28 00:01:22.050000 PDT,-0.00777902+0.107021j
2017-03-28 00:01:22.060000 PDT,-0.00777171+0.10692j
2017-03-28 00:01:22.070000 PDT,-0.00776439+0.10682j
2017-03-28 00:01:22.080000 PDT,-0.00775707+0.106719j
2017-03-28 00:01:22.090000 PDT,-0.00774976+0.106618j
2017-03-28 00:01:22.100000 PDT,-0.00774244+0.106518j
2017-03-28 00:01:22.110000 PDT,-0.00773513+0.106417j
2017-03-28 00:01:22.120000 PDT,-0.00772781+0.106316j
2017-03-28 00:01:22.130000 PDT,-0.0077205+0.106216j
2017-03-28 00:01:22.140000 PDT,-0.00771319+0.106115j
2017-03-28 00:01:22.150000 PDT,-0.00770587+0.106015j
2017-03-28 00:01:22.160000 PDT,-0.00769856+0.105914j
2017-03-28 00:01:22.170000 PDT,-0.00769125+0.105813j
2017-03-28 00:01:22.180000 PDT,-0.00768394+0.105713j
2017-03-28 00:01:22.190000 PDT,-0.00767663+0.105612j
2017-03-28 00:01:22.200000 PDT,-0.00766932+0.105512j
2017-03-28 00:01:22.210000 PDT,-0.00766202+0.105411j
2017-03-28 00:01:22.220000 PDT,-0.00765471+0.105311j
2017-03-28 00:01:22.230000 PDT,-0.0076474+0.10521j
2017-03-28 00:01:22.240000 PDT,-0.0076401+0.10511j
2017-03-28 00:01:22.250000 PDT,-0.00763279+0.105009j
2017-03-28 00:01:22.260000 PDT,-0.00762549+0.104909j
2017-03-28 00:01:22.270000 PDT,-0.00761819+0.104808j
2017-03-28 00:01:22.280000 PDT,-0.00761088+0.104708j
2017-03-28 00:01:22.290000 PDT,-0.00760358+0.104607j
2017-03-28 00:01:22.300000 PDT,-0.00759628+0.104507j
2017-03-28 00:01:22.310000 PDT,-0.00758898+0.104406j
2017-03-28 00:01:22.320000 PDT,-0.00758168+0.104306j
2017-03-28 00:01:22.330000 PDT,-0.00757438+0.104205j
2017-03-28 00:01:22.340000 PDT,-0.00756708+0.104105j
2017-03-28 00:01:22.350000 PDT,-0.00755979+0.104004j
2017-03-28 00:01:22.360000 PDT,-0.00755249+0.103904j
2017-03-28 00:01:22.370000 PDT,-0.0075452+0.103804j
2017-03-28 00:01:22.380000 PDT,-0.0075379+0.103703j
2017-03-28 00:01:22.390000 PDT,-0.00753061+0.103603j
2017-03-28 00:01:22.400000 PDT,-0.00752331+0.103503j
2017-03-28 00:01:22.410000 PDT,-0.00751602+0.103402j
2017-03-28 00:01:22.420000 PDT,-0.00750873+0.103302j
2017-03-28 00:01:22.430000 PDT,-0.00750144+0.103202j
2017-03-28 00:01:22.440000 PDT,-0.00749415+0.103101j
2017-03-28 00:01:22.450000 PDT,-0.00748686+0.103001j
2017-03-28 00:01:22.460000 PDT,-0.00747957+0.102901j
2017-03-28 00:01:22.470000 PDT,-0.00747229+0.1028j
2017-03-28 00:01:22.480000 PDT,-0.007465+0.1027j
2017-03-28 00:01:22.490000 PDT,-0.00745771+0.1026j
2017-03-28 00:01:22.500000 PDT,-0.00745043+0.1025j
2017-03-28 00:01:22.510000 PDT,-0.00744315+0.102399j
2017-03-28 00:01:22.520000 PDT,-0.00743586+0.102299j
2017-03-28 00:01:22.530000 PDT,-0.00742858+0.102199j
2017-03-28 00:01:22.540000 PDT,-0.0074213+0.102099j
2017-03-28 00:01:22.550000 PDT,-0.00741402+0.101999j
2017-03-28 00:01:22.560000 PDT,-0.00740674+0.101899j
2017-03-28 00:01:22.570000 PDT,-0.00739946+0.101798j
2017-03-28 00:01:22.580000 PDT,-0.00739218+0.101698j
2017-03-28 00:01:22.590000 PDT,-0.00738491+0.101598j
2017-03-28 00:01:22.600000 PDT,-0.00737763+0.101498j
2017-03-28 00:01:22.610000 PDT,-0.00737036+0.101398j
2017-03-28 00:01:22.620000 PDT,-0.00736308+0.101298j
2017-03-28 00:01:22.630000 PDT,-0.00735581+0.101198j
2017-03-28 00:01:22.640000 PDT,-0.00734854+0.101098j
2017-03-28 00:01:22.650000 PDT,-0.00734127+0.100998j
2017-03-28 00:01:22.660000 PDT,-0.007334+0.100898j
2017-03-28 00:01:22.670000 PDT,-0.00732673+0.100798j
2017-03-28 00:01:22.680000 PDT,-0.00731946+0.100698j
2017-03-28 00:01:22.690000 PDT,-0.00731219+0.100598j
2017-03-28 00:01:22.700000 PDT,-0.00730493+0.100498j
2017-03-28 00:01:22.710000 PDT,-0.00729766+0.100398j
2017-03-28 00:01:22.720000 PDT,-0.0072904+0.100298j
2017-03-28 00:01:22.730000 PDT,-0.00728314+0.100198j
2017-03-28 00:01:22.740000 PDT,-0.00727587+0.100098j
2017-03-28 00:01:22.750000 PDT,-0.00726861+0.0999979j
2017-03-28 00:01:22.760000 PDT,-0.00726135+0.099898j
2017-03-28 00:01:22.770000 PDT,-0.00725409+0.0997982j
2017-03-28 00:01:22.780000 PDT,-0.00724683+0.0996983j
2017-03-28 00:01:22.790000 PDT,-0.00723958+0.0995984j
2017-03-28 00:01:22.800000 PDT,-0.00723232+0.0994986j
2017-03-28 00:01:22.810000 PDT,-0.00722507+0.0993988j
2017-03-28 00:01:22.820000 PDT,-0.00721781+0.0992989j
2017-03-28 00:01:22.830000 PDT,-0.00721056+0.0991991j
2017-03-28 00:01:22.840000 PDT,-0.00720331+0.0990994j
2017-03-28 00:01:22.850000 PDT,-0.00719606+0.0989996j
2017-03-28 00:01:22.860000 PDT,-0.00718881+0.0988998j
2017-03-28 00:01:22.870000 PDT,-0.00718156+0.0988001j
2017-03-28 00:01:22.880000 PDT,-0.00717431+0.0987004j
2017-03-28 00:01:22.890000 PDT,-0.00716706+0.0986007j
2017-03-28 00:01:22.900000 PDT,-0.00715982+0.098501j
2017-03-28 00:01:22.910000 PDT,-0.00715257+0.0984013j
2017-03-28 00:01:22.920000 PDT,-0.00714533+0.0983016j
2017-03-28 00:01:22.930000 PDT,-0.00713809+0.098202j
2017-03-28 00:01:22.940000 PDT,-0.00713085+0.0981023j
2017-03-28 00:01:22.950000 PDT,-0.00712361+0.0980027j
2017-03-28 00:01:22.960000 PDT,-0.00711637+0.0979031j
2017-03-28 00:01:22.970000 PDT,-0.00710913+0.0978035j
2017-03-28 00:01:22.980000 PDT,-0.00710189+0.0977039j
2017-03-28 00:01:22.990000 PDT,-0.00709466+0.0976044j
2017-03-28 00:01:23.000000 PDT,-0.00708742+0.0975048j
2017-03-28 00:01:23.010000 PDT,-0.00707845+0.0973814j
2017-03-28 00:01:23.020000 PDT,-0.00709997+0.0976774j
2017-03-28 00:01:23.030000 PDT,-0.00712149+0.0979735j
2017-03-28 00:01:23.040000 PDT,-0.00714302+0.0982698j
2017-03-28 00:01:23.050000 PDT,-0.00716456+0.0985662j
2017-03-28 00:01:23.060000 PDT,-0.00718612+0.0988627j
2017-03-28 00:01:23.070000 PDT,-0.00720768+0.0991594j
2017-03-28 00:01:23.080000 PDT,-0.00722924+0.0994562j
2017-03-28 00:01:23.090000 PDT,-0.00725082+0.0997531j
2017-03-28 00:01:23.100000 PDT,-0.00727241+0.10005j
2017-03-28 00:01:23.110000 PDT,-0.007294+0.100347j
2017-03-28 00:01:23.120000 PDT,-0.00731561+0.100644j
2017-03-28 00:01:23.130000 PDT,-0.00733722+0.100942j
