# file...... ../data_vfd_out_rec_curr_B.csv
# date...... Wed Apr 26 14:48:24 2017
# user...... gour967
# host...... (null)
# target.... vfd 20
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,current_out_B
2017-03-28 00:00:26.010000 PDT,+0.238095+20.7691d
2017-03-28 00:00:26.020000 PDT,+0.238095-153.875d
2017-03-28 00:00:26.030000 PDT,+0.238095+31.7049d
2017-03-28 00:00:26.040000 PDT,+0.238095-142.492d
2017-03-28 00:00:26.050000 PDT,+0.238095+43.5333d
2017-03-28 00:00:26.060000 PDT,+0.238095-130.218d
2017-03-28 00:00:26.070000 PDT,+0.238095+56.2543d
2017-03-28 00:00:26.080000 PDT,+0.238095-117.051d
2017-03-28 00:00:26.090000 PDT,+0.238095+69.8678d
2017-03-28 00:00:26.100000 PDT,+0.238095-102.991d
2017-03-28 00:00:26.110000 PDT,+0.238095+84.3738d
2017-03-28 00:00:26.120000 PDT,+0.238095-88.0385d
2017-03-28 00:00:26.130000 PDT,+0.238095+99.7724d
2017-03-28 00:00:26.140000 PDT,+0.238095-72.1977d
2017-03-28 00:00:26.150000 PDT,+0.238095+116.059d
2017-03-28 00:00:26.160000 PDT,+0.238095-55.4603d
2017-03-28 00:00:26.170000 PDT,+0.238095+133.243d
2017-03-28 00:00:26.180000 PDT,+0.238095-37.8303d
2017-03-28 00:00:26.190000 PDT,+0.238095+151.319d
2017-03-28 00:00:26.200000 PDT,+0.238095-19.3078d
2017-03-28 00:00:26.210000 PDT,+0.238095+170.288d
2017-03-28 00:00:26.220000 PDT,+0.238095+0.107221d
2017-03-28 00:00:26.230000 PDT,+0.238095-169.851d
2017-03-28 00:00:26.240000 PDT,+0.238095+20.4148d
2017-03-28 00:00:26.250000 PDT,+0.238095-149.097d
2017-03-28 00:00:26.260000 PDT,+0.238095+41.615d
2017-03-28 00:00:26.270000 PDT,+0.238095-127.45d
2017-03-28 00:00:26.280000 PDT,+0.238095+63.7076d
2017-03-28 00:00:26.290000 PDT,+0.238095-104.911d
2017-03-28 00:00:26.300000 PDT,+0.238095+86.6929d
2017-03-28 00:00:26.310000 PDT,+0.238095-81.4798d
2017-03-28 00:00:26.320000 PDT,+0.238095+110.571d
2017-03-28 00:00:26.330000 PDT,+0.238095-57.1558d
2017-03-28 00:00:26.340000 PDT,+0.238095+135.341d
2017-03-28 00:00:26.350000 PDT,+0.238095-31.9392d
2017-03-28 00:00:26.360000 PDT,+0.238095+161.004d
2017-03-28 00:00:26.370000 PDT,+0.238095-5.83002d
2017-03-28 00:00:26.380000 PDT,+0.238095-172.441d
2017-03-28 00:00:26.390000 PDT,+0.238095+21.1677d
2017-03-28 00:00:26.400000 PDT,+0.238095-144.997d
2017-03-28 00:00:26.410000 PDT,+0.238095+49.0619d
2017-03-28 00:00:26.420000 PDT,+0.238095-116.656d
2017-03-28 00:00:26.430000 PDT,+0.238095+77.8487d
2017-03-28 00:00:26.440000 PDT,+0.238095-87.4232d
2017-03-28 00:00:26.450000 PDT,+0.238095+107.528d
2017-03-28 00:00:26.460000 PDT,+0.238095-57.2976d
2017-03-28 00:00:26.470000 PDT,+0.238095+138.1d
2017-03-28 00:00:26.480000 PDT,+0.238095-26.2794d
2017-03-28 00:00:26.490000 PDT,+0.238095+169.564d
2017-03-28 00:00:26.500000 PDT,+0.238095+5.63125d
2017-03-28 00:00:26.510000 PDT,+0.238095-158.079d
2017-03-28 00:00:26.520000 PDT,+0.238095+38.4345d
2017-03-28 00:00:26.530000 PDT,+0.238095-124.829d
2017-03-28 00:00:26.540000 PDT,+0.238095+72.1303d
2017-03-28 00:00:26.550000 PDT,+0.238095-90.6871d
2017-03-28 00:00:26.560000 PDT,+0.238095+106.719d
2017-03-28 00:00:26.570000 PDT,+0.238095-55.6525d
2017-03-28 00:00:26.580000 PDT,+0.238095+142.199d
2017-03-28 00:00:26.590000 PDT,+0.238095-19.7254d
2017-03-28 00:00:26.600000 PDT,+0.238095+178.573d
2017-03-28 00:00:26.610000 PDT,+0.238095+17.0943d
2017-03-28 00:00:26.620000 PDT,+0.238095-144.161d
2017-03-28 00:00:26.630000 PDT,+0.238095+54.8066d
2017-03-28 00:00:26.640000 PDT,+0.238095-106.006d
2017-03-28 00:00:26.650000 PDT,+0.238095+93.4075d
2017-03-28 00:00:26.660000 PDT,+0.238095-66.9554d
2017-03-28 00:00:26.670000 PDT,+0.238095+132.905d
2017-03-28 00:00:26.680000 PDT,+0.238095-27.0118d
2017-03-28 00:00:26.690000 PDT,+0.238095+173.295d
2017-03-28 00:00:26.700000 PDT,+0.238095+13.8244d
2017-03-28 00:00:26.710000 PDT,+0.238095-145.423d
2017-03-28 00:00:26.720000 PDT,+0.238095+55.5531d
2017-03-28 00:00:26.730000 PDT,+0.238095-103.248d
2017-03-28 00:00:26.740000 PDT,+0.238095+98.1743d
2017-03-28 00:00:26.750000 PDT,+0.238095-60.1804d
2017-03-28 00:00:26.760000 PDT,+0.238095+141.688d
2017-03-28 00:00:26.770000 PDT,+0.238095-16.2203d
2017-03-28 00:00:26.780000 PDT,+0.238095-173.906d
2017-03-28 00:00:26.790000 PDT,+0.238095+28.6323d
2017-03-28 00:00:26.800000 PDT,+0.238095-128.607d
2017-03-28 00:00:26.810000 PDT,+0.238095+74.3775d
2017-03-28 00:00:26.820000 PDT,+0.238095-82.4153d
2017-03-28 00:00:26.830000 PDT,+0.238095+121.015d
2017-03-28 00:00:26.840000 PDT,+0.238095-35.3313d
2017-03-28 00:00:26.850000 PDT,+0.238095+168.545d
2017-03-28 00:00:26.860000 PDT,+0.238095+12.6452d
2017-03-28 00:00:26.870000 PDT,+0.238095-143.032d
2017-03-28 00:00:26.880000 PDT,+0.238095+61.5143d
2017-03-28 00:00:26.890000 PDT,+0.238095-93.7202d
2017-03-28 00:00:26.900000 PDT,+0.238095+111.272d
2017-03-28 00:00:26.910000 PDT,+0.238095-43.5123d
2017-03-28 00:00:26.920000 PDT,+0.238095+161.926d
2017-03-28 00:00:26.930000 PDT,+0.238095+7.58816d
2017-03-28 00:00:26.940000 PDT,+0.238095-146.527d
2017-03-28 00:00:26.950000 PDT,+0.238095+59.5811d
2017-03-28 00:00:26.960000 PDT,+0.238095-94.0877d
2017-03-28 00:00:26.970000 PDT,+0.238095+112.467d
2017-03-28 00:00:26.980000 PDT,+0.238095-40.7559d
2017-03-28 00:00:26.990000 PDT,+0.238095+166.245d
2017-03-28 00:00:27.000000 PDT,+0.238095+13.4685d
2017-03-28 00:00:27.010000 PDT,+0.238095-139.085d
2017-03-28 00:00:27.020000 PDT,+0.238095+68.5854d
2017-03-28 00:00:27.030000 PDT,+0.238095-83.5215d
2017-03-28 00:00:27.040000 PDT,+0.238095+124.595d
2017-03-28 00:00:27.050000 PDT,+0.238095-27.0658d
2017-03-28 00:00:27.060000 PDT,+0.238095-178.503d
2017-03-28 00:00:27.070000 PDT,+0.238095+30.2825d
2017-03-28 00:00:27.080000 PDT,+0.238095-120.709d
2017-03-28 00:00:27.090000 PDT,+0.238095+88.5233d
2017-03-28 00:00:27.100000 PDT,+0.238095-62.0216d
2017-03-28 00:00:27.110000 PDT,+0.238095+147.657d
2017-03-28 00:00:27.120000 PDT,+0.238095-2.44201d
2017-03-28 00:00:27.130000 PDT,+0.238095-152.317d
2017-03-28 00:00:27.140000 PDT,+0.238095+58.0266d
2017-03-28 00:00:27.150000 PDT,+0.238095-91.4026d
2017-03-28 00:00:27.160000 PDT,+0.238095+119.391d
2017-03-28 00:00:27.170000 PDT,+0.238095-29.5916d
2017-03-28 00:00:27.180000 PDT,+0.238095-178.351d
2017-03-28 00:00:27.190000 PDT,+0.238095+33.1119d
2017-03-28 00:00:27.200000 PDT,+0.238095-115.202d
2017-03-28 00:00:27.210000 PDT,+0.238095+96.708d
2017-03-28 00:00:27.220000 PDT,+0.238095-51.1593d
2017-03-28 00:00:27.230000 PDT,+0.238095+161.197d
2017-03-28 00:00:27.240000 PDT,+0.238095+13.7756d
2017-03-28 00:00:27.250000 PDT,+0.238095-133.422d
2017-03-28 00:00:27.260000 PDT,+0.238095+79.603d
2017-03-28 00:00:27.270000 PDT,+0.238095-67.1485d
2017-03-28 00:00:27.280000 PDT,+0.238095+146.323d
2017-03-28 00:00:27.290000 PDT,+0.238095+0.0177246d
2017-03-28 00:00:27.300000 PDT,+0.238095-146.064d
2017-03-28 00:00:27.310000 PDT,+0.238095+68.0765d
2017-03-28 00:00:27.320000 PDT,+0.238095-77.5594d
2017-03-28 00:00:27.330000 PDT,+0.238095+137.028d
2017-03-28 00:00:27.340000 PDT,+0.238095-8.16174d
2017-03-28 00:00:27.350000 PDT,+0.238095-153.128d
2017-03-28 00:00:27.360000 PDT,+0.238095+62.1284d
2017-03-28 00:00:27.370000 PDT,+0.238095-82.3918d
2017-03-28 00:00:27.380000 PDT,+0.238095+133.311d
2017-03-28 00:00:27.390000 PDT,+0.238095-10.7662d
2017-03-28 00:00:27.400000 PDT,+0.238095-154.617d
2017-03-28 00:00:27.410000 PDT,+0.238095+61.7553d
2017-03-28 00:00:27.420000 PDT,+0.238095-81.6492d
2017-03-28 00:00:27.430000 PDT,+0.238095+135.169d
2017-03-28 00:00:27.440000 PDT,+0.238095-7.78886d
2017-03-28 00:00:27.450000 PDT,+0.238095-150.524d
2017-03-28 00:00:27.460000 PDT,+0.238095+66.964d
2017-03-28 00:00:27.470000 PDT,+0.238095-75.3248d
2017-03-28 00:00:27.480000 PDT,+0.238095+142.609d
2017-03-28 00:00:27.490000 PDT,+0.238095+0.766918d
2017-03-28 00:00:27.500000 PDT,+0.238095-140.853d
2017-03-28 00:00:27.510000 PDT,+0.238095+77.7512d
2017-03-28 00:00:27.520000 PDT,+0.238095-63.422d
2017-03-28 00:00:27.530000 PDT,+0.238095+155.628d
2017-03-28 00:00:27.540000 PDT,+0.238095+14.9011d
2017-03-28 00:00:27.550000 PDT,+0.238095-125.603d
2017-03-28 00:00:27.560000 PDT,+0.238095+94.1167d
2017-03-28 00:00:27.570000 PDT,+0.238095-45.9407d
2017-03-28 00:00:27.580000 PDT,+0.238095+174.225d
2017-03-28 00:00:27.590000 PDT,+0.238095+34.6137d
2017-03-28 00:00:27.600000 PDT,+0.238095-104.774d
2017-03-28 00:00:27.610000 PDT,+0.238095+116.061d
2017-03-28 00:00:27.620000 PDT,+0.238095-22.8811d
2017-03-28 00:00:27.630000 PDT,+0.238095-161.6d
2017-03-28 00:00:27.640000 PDT,+0.238095+59.9014d
2017-03-28 00:00:27.650000 PDT,+0.238095-78.371d
2017-03-28 00:00:27.660000 PDT,+0.238095+143.58d
2017-03-28 00:00:27.670000 PDT,+0.238095+5.75367d
2017-03-28 00:00:27.680000 PDT,+0.238095-131.849d
2017-03-28 00:00:27.690000 PDT,+0.238095+90.7708d
2017-03-28 00:00:27.700000 PDT,+0.238095-46.3859d
2017-03-28 00:00:27.710000 PDT,+0.238095+176.681d
2017-03-28 00:00:27.720000 PDT,+0.238095+39.9701d
2017-03-28 00:00:27.730000 PDT,+0.238095-96.5172d
2017-03-28 00:00:27.740000 PDT,+0.238095+127.219d
2017-03-28 00:00:27.750000 PDT,+0.238095-8.82234d
2017-03-28 00:00:27.760000 PDT,+0.238095-144.64d
2017-03-28 00:00:27.770000 PDT,+0.238095+79.765d
2017-03-28 00:00:27.780000 PDT,+0.238095-55.6066d
2017-03-28 00:00:27.790000 PDT,+0.238095+169.245d
2017-03-28 00:00:27.800000 PDT,+0.238095+34.3196d
2017-03-28 00:00:27.810000 PDT,+0.238095-100.383d
2017-03-28 00:00:27.820000 PDT,+0.238095+125.138d
2017-03-28 00:00:27.830000 PDT,+0.238095-9.1176d
2017-03-28 00:00:27.840000 PDT,+0.238095-143.15d
2017-03-28 00:00:27.850000 PDT,+0.238095+83.0399d
2017-03-28 00:00:27.860000 PDT,+0.238095-50.5466d
2017-03-28 00:00:27.870000 PDT,+0.238095+176.09d
2017-03-28 00:00:27.880000 PDT,+0.238095+42.9498d
2017-03-28 00:00:27.890000 PDT,+0.238095-89.9705d
2017-03-28 00:00:27.900000 PDT,+0.238095+137.336d
2017-03-28 00:00:27.910000 PDT,+0.238095+4.8647d
2017-03-28 00:00:27.920000 PDT,+0.238095-127.383d
2017-03-28 00:00:27.930000 PDT,+0.238095+100.592d
2017-03-28 00:00:27.940000 PDT,+0.238095-31.209d
2017-03-28 00:00:27.950000 PDT,+0.238095-162.787d
2017-03-28 00:00:27.960000 PDT,+0.238095+65.8576d
2017-03-28 00:00:27.970000 PDT,+0.238095-65.2745d
2017-03-28 00:00:27.980000 PDT,+0.238095+163.817d
2017-03-28 00:00:27.990000 PDT,+0.238095+33.1309d
2017-03-28 00:00:28.000000 PDT,+0.238095-97.3317d
2017-03-28 00:00:28.010000 PDT,+0.238095+132.429d
2017-03-28 00:00:28.020000 PDT,+0.238095+2.41248d
2017-03-28 00:00:28.030000 PDT,+0.238095-127.381d
2017-03-28 00:00:28.040000 PDT,+0.238095+103.049d
2017-03-28 00:00:28.050000 PDT,+0.238095-26.2977d
2017-03-28 00:00:28.060000 PDT,+0.238095-155.421d
2017-03-28 00:00:28.070000 PDT,+0.238095+75.6778d
2017-03-28 00:00:28.080000 PDT,+0.238095-52.9997d
2017-03-28 00:00:28.090000 PDT,+0.238095+178.546d
2017-03-28 00:00:28.100000 PDT,+0.238095+50.3147d
2017-03-28 00:00:28.110000 PDT,+0.238095-77.6934d
2017-03-28 00:00:28.120000 PDT,+0.238095+154.522d
2017-03-28 00:00:28.130000 PDT,+0.238095+26.9598d
2017-03-28 00:00:28.140000 PDT,+0.238095-100.382d
2017-03-28 00:00:28.150000 PDT,+0.238095+132.502d
2017-03-28 00:00:28.160000 PDT,+0.238095+5.61006d
2017-03-28 00:00:28.170000 PDT,+0.238095-121.059d
2017-03-28 00:00:28.180000 PDT,+0.238095+112.495d
2017-03-28 00:00:28.190000 PDT,+0.238095-13.7284d
2017-03-28 00:00:28.200000 PDT,+0.238095-139.728d
2017-03-28 00:00:29 PDT,+0.238095+94.2724d
2017-03-28 00:00:30 PDT,+0.238095+94.2724d
2017-03-28 00:00:31 PDT,+0.238095+134.272d
2017-03-28 00:00:32 PDT,+0.238095-145.728d
2017-03-28 00:00:33 PDT,+0.238095-25.7276d
2017-03-28 00:00:34 PDT,+0.238095+94.2724d
2017-03-28 00:00:35 PDT,+0.238095-145.728d
2017-03-28 00:00:36 PDT,+0.238095-65.7276d
2017-03-28 00:00:37 PDT,+0.238095-25.7276d
2017-03-28 00:00:38 PDT,+0.238095-25.7276d
2017-03-28 00:00:39 PDT,+0.238095-25.7276d
2017-03-28 00:00:40 PDT,+0.238095-25.7276d
2017-03-28 00:00:41 PDT,+0.238095-25.7276d
2017-03-28 00:00:42 PDT,+0.238095-25.7276d
2017-03-28 00:00:43 PDT,+0.238095-25.7276d
2017-03-28 00:00:44 PDT,+0.238095-25.7276d
2017-03-28 00:00:45 PDT,+0.238095-25.7276d
2017-03-28 00:00:46 PDT,+0.238095-25.7276d
2017-03-28 00:00:47 PDT,+0.238095-25.7276d
2017-03-28 00:00:48 PDT,+0.238095-25.7276d
2017-03-28 00:00:49 PDT,+0.238095-25.7276d
2017-03-28 00:00:50 PDT,+0.238095-25.7276d
2017-03-28 00:00:51 PDT,+0.238095-25.7276d
2017-03-28 00:00:52 PDT,+0.238095-25.7276d
2017-03-28 00:00:53 PDT,+0.238095-25.7276d
2017-03-28 00:00:54 PDT,+0.238095-25.7276d
2017-03-28 00:00:55 PDT,+0.238095-25.7276d
2017-03-28 00:00:56 PDT,+0.238095-25.7276d
2017-03-28 00:00:57 PDT,+0.238095-25.7276d
2017-03-28 00:00:58 PDT,+0.238095-25.7276d
2017-03-28 00:00:59 PDT,+0.238095-25.7276d
2017-03-28 00:01:00 PDT,+0.238095-25.7276d
2017-03-28 00:01:01 PDT,+0.238095-25.7276d
2017-03-28 00:01:02 PDT,+0.238095-25.7276d
2017-03-28 00:01:03 PDT,+0.238095-25.7276d
2017-03-28 00:01:04 PDT,+0.238095-25.7276d
2017-03-28 00:01:05 PDT,+0.238095-25.7276d
2017-03-28 00:01:06.000000 PDT,+0.238095-25.7276d
2017-03-28 00:01:06.010000 PDT,+0+0j
2017-03-28 00:01:07 PDT,+0+0j
2017-03-28 00:01:08 PDT,+0+0j
2017-03-28 00:01:09 PDT,+0+0j
2017-03-28 00:01:10 PDT,+0+0j
2017-03-28 00:01:11 PDT,+0+0j
2017-03-28 00:01:12 PDT,+0+0j
2017-03-28 00:01:13 PDT,+0+0j
2017-03-28 00:01:14 PDT,+0+0j
2017-03-28 00:01:15 PDT,+0+0j
2017-03-28 00:01:16 PDT,+0+0j
2017-03-28 00:01:17 PDT,+0+0j
2017-03-28 00:01:18 PDT,+0+0j
2017-03-28 00:01:19 PDT,+0+0j
2017-03-28 00:01:20 PDT,+0.238095-25.8419d
2017-03-28 00:01:21 PDT,+0.238095-145.842d
2017-03-28 00:01:22.000000 PDT,+0.238095-25.8419d
2017-03-28 00:01:22.010000 PDT,+0.238095-25.8419d
2017-03-28 00:01:22.020000 PDT,+0.238095+170.507d
2017-03-28 00:01:22.030000 PDT,+0.238095+6.80463d
2017-03-28 00:01:22.040000 PDT,+0.238095-156.949d
2017-03-28 00:01:22.050000 PDT,+0.238095+39.2462d
2017-03-28 00:01:22.060000 PDT,+0.238095-124.61d
2017-03-28 00:01:22.070000 PDT,+0.238095+71.4828d
2017-03-28 00:01:22.080000 PDT,+0.238095-92.4758d
2017-03-28 00:01:22.090000 PDT,+0.238095+103.514d
2017-03-28 00:01:22.100000 PDT,+0.238095-60.5468d
2017-03-28 00:01:22.110000 PDT,+0.238095+135.341d
2017-03-28 00:01:22.120000 PDT,+0.238095-28.8227d
2017-03-28 00:01:22.130000 PDT,+0.238095+166.962d
2017-03-28 00:01:22.140000 PDT,+0.238095+2.69243d
2017-03-28 00:01:22.150000 PDT,+0.238095-161.625d
2017-03-28 00:01:22.160000 PDT,+0.238095+34.0065d
2017-03-28 00:01:22.170000 PDT,+0.238095-130.413d
2017-03-28 00:01:22.180000 PDT,+0.238095+65.1156d
2017-03-28 00:01:22.190000 PDT,+0.238095-99.4068d
2017-03-28 00:01:22.200000 PDT,+0.238095+96.0196d
2017-03-28 00:01:22.210000 PDT,+0.238095-68.6052d
2017-03-28 00:01:22.220000 PDT,+0.238095+126.719d
2017-03-28 00:01:22.230000 PDT,+0.238095-38.0087d
2017-03-28 00:01:22.240000 PDT,+0.238095+157.213d
2017-03-28 00:01:22.250000 PDT,+0.238095-7.61709d
2017-03-28 00:01:22.260000 PDT,+0.238095-172.498d
2017-03-28 00:01:22.270000 PDT,+0.238095+22.5695d
2017-03-28 00:01:22.280000 PDT,+0.238095-142.414d
2017-03-28 00:01:22.290000 PDT,+0.238095+52.551d
2017-03-28 00:01:22.300000 PDT,+0.238095-112.535d
2017-03-28 00:01:22.310000 PDT,+0.238095+82.3276d
2017-03-28 00:01:22.320000 PDT,+0.238095-82.861d
2017-03-28 00:01:22.330000 PDT,+0.238095+111.899d
2017-03-28 00:01:22.340000 PDT,+0.238095-53.3919d
2017-03-28 00:01:22.350000 PDT,+0.238095+141.266d
2017-03-28 00:01:22.360000 PDT,+0.238095-24.1279d
2017-03-28 00:01:22.370000 PDT,+0.238095+170.427d
2017-03-28 00:01:22.380000 PDT,+0.238095+4.93121d
2017-03-28 00:01:22.390000 PDT,+0.238095-160.62d
2017-03-28 00:01:22.400000 PDT,+0.238095+33.7813d
2017-03-28 00:01:22.410000 PDT,+0.238095-131.869d
2017-03-28 00:01:22.420000 PDT,+0.238095+62.4304d
2017-03-28 00:01:22.430000 PDT,+0.238095-103.322d
2017-03-28 00:01:22.440000 PDT,+0.238095+90.8745d
2017-03-28 00:01:22.450000 PDT,+0.238095-74.9804d
2017-03-28 00:01:22.460000 PDT,+0.238095+119.114d
2017-03-28 00:01:22.470000 PDT,+0.238095-46.8438d
2017-03-28 00:01:22.480000 PDT,+0.238095+147.148d
2017-03-28 00:01:22.490000 PDT,+0.238095-18.9122d
2017-03-28 00:01:22.500000 PDT,+0.238095+174.977d
2017-03-28 00:01:22.510000 PDT,+0.238095+8.81432d
2017-03-28 00:01:22.520000 PDT,+0.238095-157.399d
2017-03-28 00:01:22.530000 PDT,+0.238095+36.3359d
2017-03-28 00:01:22.540000 PDT,+0.238095-129.98d
2017-03-28 00:01:22.550000 PDT,+0.238095+63.6525d
2017-03-28 00:01:22.560000 PDT,+0.238095-102.766d
2017-03-28 00:01:22.570000 PDT,+0.238095+90.764d
2017-03-28 00:01:22.580000 PDT,+0.238095-75.7571d
2017-03-28 00:01:22.590000 PDT,+0.238095+117.671d
2017-03-28 00:01:22.600000 PDT,+0.238095-48.953d
2017-03-28 00:01:22.610000 PDT,+0.238095+144.372d
2017-03-28 00:01:22.620000 PDT,+0.238095-22.3539d
2017-03-28 00:01:22.630000 PDT,+0.238095+170.869d
2017-03-28 00:01:22.640000 PDT,+0.238095+4.03615d
2017-03-28 00:01:22.650000 PDT,+0.238095-162.844d
2017-03-28 00:01:22.660000 PDT,+0.238095+30.2252d
2017-03-28 00:01:22.670000 PDT,+0.238095-136.757d
2017-03-28 00:01:22.680000 PDT,+0.238095+56.2093d
2017-03-28 00:01:22.690000 PDT,+0.238095-110.876d
2017-03-28 00:01:22.700000 PDT,+0.238095+81.9884d
2017-03-28 00:01:22.710000 PDT,+0.238095-85.199d
2017-03-28 00:01:22.720000 PDT,+0.238095+107.562d
2017-03-28 00:01:22.730000 PDT,+0.238095-59.7274d
2017-03-28 00:01:22.740000 PDT,+0.238095+132.931d
2017-03-28 00:01:22.750000 PDT,+0.238095-34.4608d
2017-03-28 00:01:22.760000 PDT,+0.238095+158.096d
2017-03-28 00:01:22.770000 PDT,+0.238095-9.39927d
2017-03-28 00:01:22.780000 PDT,+0.238095-176.945d
2017-03-28 00:01:22.790000 PDT,+0.238095+15.4573d
2017-03-28 00:01:22.800000 PDT,+0.238095-152.191d
2017-03-28 00:01:22.810000 PDT,+0.238095+40.1089d
2017-03-28 00:01:22.820000 PDT,+0.238095-127.642d
2017-03-28 00:01:22.830000 PDT,+0.238095+64.5554d
2017-03-28 00:01:22.840000 PDT,+0.238095-103.298d
2017-03-28 00:01:22.850000 PDT,+0.238095+88.797d
2017-03-28 00:01:22.860000 PDT,+0.238095-79.1591d
2017-03-28 00:01:22.870000 PDT,+0.238095+112.834d
2017-03-28 00:01:22.880000 PDT,+0.238095-55.225d
2017-03-28 00:01:22.890000 PDT,+0.238095+136.661d
2017-03-28 00:01:22.900000 PDT,+0.238095-31.5d
2017-03-28 00:01:22.910000 PDT,+0.238095+160.288d
2017-03-28 00:01:22.920000 PDT,+0.238095-7.97588d
2017-03-28 00:01:22.930000 PDT,+0.238095-176.291d
2017-03-28 00:01:22.940000 PDT,+0.238095+15.3432d
2017-03-28 00:01:22.950000 PDT,+0.238095-153.074d
2017-03-28 00:01:22.960000 PDT,+0.238095+38.4573d
2017-03-28 00:01:22.970000 PDT,+0.238095-130.063d
2017-03-28 00:01:22.980000 PDT,+0.238095+61.3663d
2017-03-28 00:01:22.990000 PDT,+0.238095-107.256d
2017-03-28 00:01:23.000000 PDT,+0.238095+84.0704d
2017-03-28 00:01:23.010000 PDT,+0.238095-84.6544d
2017-03-28 00:01:23.020000 PDT,+0.238095+106.773d
2017-03-28 00:01:23.030000 PDT,+0.238095-61.6473d
2017-03-28 00:01:23.040000 PDT,+0.238095+130.085d
2017-03-28 00:01:23.050000 PDT,+0.238095-38.0311d
2017-03-28 00:01:23.060000 PDT,+0.238095+154.005d
2017-03-28 00:01:23.070000 PDT,+0.238095-13.8059d
2017-03-28 00:01:23.080000 PDT,+0.238095+178.535d
2017-03-28 00:01:23.090000 PDT,+0.238095+11.0284d
2017-03-28 00:01:23.100000 PDT,+0.238095-156.326d
2017-03-28 00:01:23.110000 PDT,+0.238095+36.4718d
2017-03-28 00:01:23.120000 PDT,+0.238095-130.578d
2017-03-28 00:01:23.130000 PDT,+0.238095+62.5242d
2017-03-28 00:01:23.140000 PDT,+0.238095-104.225d
2017-03-28 00:01:23.150000 PDT,+0.238095+89.1817d
2017-03-28 00:01:23.160000 PDT,+0.238095-77.2591d
2017-03-28 00:01:23.170000 PDT,+0.238095+116.452d
2017-03-28 00:01:23.180000 PDT,+0.238095-49.6841d
2017-03-28 00:01:23.190000 PDT,+0.238095+144.332d
2017-03-28 00:01:23.200000 PDT,+0.238095-21.4999d
2017-03-28 00:01:23.210000 PDT,+0.238095+172.821d
2017-03-28 00:01:23.220000 PDT,+0.238095+7.2933d
2017-03-28 00:01:23.230000 PDT,+0.238095-158.082d
2017-03-28 00:01:23.240000 PDT,+0.238095+36.6956d
2017-03-28 00:01:23.250000 PDT,+0.238095-128.375d
2017-03-28 00:01:23.260000 PDT,+0.238095+66.7069d
2017-03-28 00:01:23.270000 PDT,+0.238095-98.059d
2017-03-28 00:01:23.280000 PDT,+0.238095+97.3273d
2017-03-28 00:01:23.290000 PDT,+0.238095-67.1341d
2017-03-28 00:01:23.300000 PDT,+0.238095+128.557d
2017-03-28 00:01:23.310000 PDT,+0.238095-35.6001d
2017-03-28 00:01:23.320000 PDT,+0.238095+160.395d
2017-03-28 00:01:23.330000 PDT,+0.238095-3.45709d
2017-03-28 00:01:23.340000 PDT,+0.238095-167.157d
2017-03-28 00:01:23.350000 PDT,+0.238095+29.295d
2017-03-28 00:01:23.360000 PDT,+0.238095-134.101d
2017-03-28 00:01:23.370000 PDT,+0.238095+62.6562d
2017-03-28 00:01:23.380000 PDT,+0.238095-100.435d
2017-03-28 00:01:23.390000 PDT,+0.238095+96.6225d
2017-03-28 00:01:23.400000 PDT,+0.238095-66.1639d
2017-03-28 00:01:23.410000 PDT,+0.238095+131.202d
2017-03-28 00:01:23.420000 PDT,+0.238095-31.2801d
2017-03-28 00:01:23.430000 PDT,+0.238095+166.39d
2017-03-28 00:01:23.440000 PDT,+0.238095+4.21277d
2017-03-28 00:01:23.450000 PDT,+0.238095-157.812d
2017-03-28 00:01:23.460000 PDT,+0.238095+40.3147d
2017-03-28 00:01:23.470000 PDT,+0.238095-121.406d
2017-03-28 00:01:23.480000 PDT,+0.238095+77.0257d
2017-03-28 00:01:23.490000 PDT,+0.238095-84.3904d
2017-03-28 00:01:23.500000 PDT,+0.238095+114.346d
2017-03-28 00:01:23.510000 PDT,+0.238095-46.7658d
2017-03-28 00:01:23.520000 PDT,+0.238095+152.275d
2017-03-28 00:01:23.530000 PDT,+0.238095-8.53209d
2017-03-28 00:01:23.540000 PDT,+0.238095-169.187d
2017-03-28 00:01:23.550000 PDT,+0.238095+30.3106d
2017-03-28 00:01:23.560000 PDT,+0.238095-130.04d
2017-03-28 00:01:23.570000 PDT,+0.238095+69.7624d
2017-03-28 00:01:23.580000 PDT,+0.238095-90.2833d
2017-03-28 00:01:23.590000 PDT,+0.238095+109.823d
2017-03-28 00:01:23.600000 PDT,+0.238095-49.9179d
2017-03-28 00:01:23.610000 PDT,+0.238095+150.493d
2017-03-28 00:01:23.620000 PDT,+0.238095-8.94346d
2017-03-28 00:01:23.630000 PDT,+0.238095-168.228d
2017-03-28 00:01:23.640000 PDT,+0.238095+32.6363d
2017-03-28 00:01:23.650000 PDT,+0.238095-126.344d
2017-03-28 00:01:23.660000 PDT,+0.238095+74.8288d
2017-03-28 00:01:23.670000 PDT,+0.238095-83.8465d
2017-03-28 00:01:23.680000 PDT,+0.238095+117.63d
2017-03-28 00:01:23.690000 PDT,+0.238095-40.7403d
2017-03-28 00:01:23.700000 PDT,+0.238095+161.041d
2017-03-28 00:01:23.710000 PDT,+0.238095+2.97489d
2017-03-28 00:01:23.720000 PDT,+0.238095-154.939d
