# timestamp,measured_power_C
2009-01-01 00:00:08.141800 PST,+0.018429371+0.046073428j
2009-01-01 00:00:08.142000 PST,+0.018429376+0.046073441j
2009-01-01 00:00:08.142200 PST,+0.018429381+0.046073453j
2009-01-01 00:00:08.142400 PST,+0.018429386+0.046073466j
2009-01-01 00:00:08.142600 PST,+0.018429391+0.046073478j
2009-01-01 00:00:08.142800 PST,+0.018429396+0.046073491j
2009-01-01 00:00:08.143000 PST,+0.018429401+0.046073503j
2009-01-01 00:00:08.143200 PST,+0.018429405+0.046073515j
2009-01-01 00:00:08.143400 PST,+0.018429411+0.046073527j
2009-01-01 00:00:08.143600 PST,+0.018429415+0.046073539j
2009-01-01 00:00:08.143800 PST,+0.01842942+0.046073551j
2009-01-01 00:00:08.144000 PST,+0.018429425+0.046073563j
2009-01-01 00:00:08.144200 PST,+0.01842943+0.046073575j
2009-01-01 00:00:08.144400 PST,+0.018429435+0.046073587j
2009-01-01 00:00:08.144600 PST,+0.018429439+0.046073598j
2009-01-01 00:00:08.144800 PST,+0.018429444+0.046073611j
2009-01-01 00:00:08.145000 PST,+0.018429449+0.046073622j
2009-01-01 00:00:08.145200 PST,+0.018429453+0.046073633j
2009-01-01 00:00:08.145400 PST,+0.018429458+0.046073645j
2009-01-01 00:00:08.145600 PST,+0.018429462+0.046073656j
2009-01-01 00:00:08.145800 PST,+0.018429466+0.046073667j
2009-01-01 00:00:08.146000 PST,+0.018429471+0.046073678j
2009-01-01 00:00:08.146200 PST,+0.018429475+0.046073689j
2009-01-01 00:00:08.146400 PST,+0.018429479+0.0460737j
2009-01-01 00:00:08.146600 PST,+0.018429484+0.04607371j
2009-01-01 00:00:08.146800 PST,+0.018429489+0.046073721j
2009-01-01 00:00:08.147000 PST,+0.018429493+0.046073732j
2009-01-01 00:00:08.147200 PST,+0.018429497+0.046073742j
2009-01-01 00:00:08.147400 PST,+0.018429501+0.046073752j
2009-01-01 00:00:08.147600 PST,+0.018429505+0.046073763j
2009-01-01 00:00:08.147800 PST,+0.018429509+0.046073773j
2009-01-01 00:00:08.148000 PST,+0.018429513+0.046073783j
2009-01-01 00:00:08.148200 PST,+0.018429517+0.046073792j
2009-01-01 00:00:08.148400 PST,+0.018429521+0.046073802j
2009-01-01 00:00:08.148600 PST,+0.018429524+0.046073812j
2009-01-01 00:00:08.148800 PST,+0.018429528+0.046073821j
2009-01-01 00:00:08.149000 PST,+0.018429531+0.04607383j
2009-01-01 00:00:08.149200 PST,+0.018429536+0.046073839j
2009-01-01 00:00:08.149400 PST,+0.018429539+0.046073849j
2009-01-01 00:00:08.149600 PST,+0.018429542+0.046073857j
2009-01-01 00:00:08.149800 PST,+0.018429546+0.046073866j
2009-01-01 00:00:08.150000 PST,+0.018429549+0.046073874j
2009-01-01 00:00:08.150200 PST,+0.018429553+0.046073883j
2009-01-01 00:00:08.150400 PST,+0.018429556+0.046073891j
2009-01-01 00:00:08.150600 PST,+0.018429559+0.046073899j
2009-01-01 00:00:08.150800 PST,+0.018429562+0.046073907j
2009-01-01 00:00:08.151000 PST,+0.018429565+0.046073915j
2009-01-01 00:00:08.151200 PST,+0.018429569+0.046073923j
2009-01-01 00:00:08.151600 PST,+0.018429575+0.046073938j
2009-01-01 00:00:08.151800 PST,+0.018429578+0.046073945j
2009-01-01 00:00:08.152000 PST,+0.018429581+0.046073952j
2009-01-01 00:00:08.152200 PST,+0.018429583+0.046073959j
2009-01-01 00:00:08.152400 PST,+0.018429586+0.046073966j
2009-01-01 00:00:08.152600 PST,+0.018429589+0.046073973j
2009-01-01 00:00:08.152800 PST,+0.018429592+0.04607398j
2009-01-01 00:00:08.153000 PST,+0.018429594+0.046073986j
2009-01-01 00:00:08.153200 PST,+0.018429597+0.046073992j
2009-01-01 00:00:08.153400 PST,+0.018429599+0.046073998j
2009-01-01 00:00:08.153600 PST,+0.018429602+0.046074004j
2009-01-01 00:00:08.153800 PST,+0.018429604+0.04607401j
2009-01-01 00:00:08.154000 PST,+0.018429606+0.046074016j
2009-01-01 00:00:08.154200 PST,+0.018429608+0.046074022j
2009-01-01 00:00:08.154400 PST,+0.01842961+0.046074027j
2009-01-01 00:00:08.154600 PST,+0.018429613+0.046074032j
2009-01-01 00:00:08.154800 PST,+0.018429615+0.046074038j
2009-01-01 00:00:08.155000 PST,+0.018429617+0.046074042j
2009-01-01 00:00:08.155200 PST,+0.018429618+0.046074047j
2009-01-01 00:00:08.155400 PST,+0.018429621+0.046074052j
2009-01-01 00:00:08.155600 PST,+0.018429622+0.046074057j
2009-01-01 00:00:08.155800 PST,+0.018429624+0.046074061j
2009-01-01 00:00:08.156000 PST,+0.018429626+0.046074066j
2009-01-01 00:00:08.156200 PST,+0.018429627+0.04607407j
2009-01-01 00:00:08.156400 PST,+0.018429629+0.046074074j
2009-01-01 00:00:08.156600 PST,+0.018429631+0.046074078j
2009-01-01 00:00:08.156800 PST,+0.018429632+0.046074081j
2009-01-01 00:00:08.157000 PST,+0.018429634+0.046074085j
2009-01-01 00:00:08.157200 PST,+0.018429635+0.046074089j
2009-01-01 00:00:08.157400 PST,+0.018429636+0.046074092j
2009-01-01 00:00:08.157600 PST,+0.018429638+0.046074096j
2009-01-01 00:00:08.157800 PST,+0.018429639+0.046074098j
2009-01-01 00:00:08.158000 PST,+0.01842964+0.046074102j
2009-01-01 00:00:08.158200 PST,+0.018429641+0.046074104j
2009-01-01 00:00:08.158400 PST,+0.018429642+0.046074107j
2009-01-01 00:00:08.158600 PST,+0.018429644+0.046074109j
2009-01-01 00:00:08.158800 PST,+0.018429644+0.046074112j
2009-01-01 00:00:08.159000 PST,+0.018429646+0.046074115j
2009-01-01 00:00:08.159200 PST,+0.018429646+0.046074117j
2009-01-01 00:00:08.159400 PST,+0.018429647+0.046074119j
2009-01-01 00:00:08.159800 PST,+0.018429649+0.046074123j
2009-01-01 00:00:08.160000 PST,+0.01842965+0.046074125j
2009-01-01 00:00:08.160200 PST,+0.01842965+0.046074127j
2009-01-01 00:00:08.160400 PST,+0.018429651+0.046074128j
2009-01-01 00:00:08.160600 PST,+0.018429652+0.04607413j
2009-01-01 00:00:08.160800 PST,+0.018429652+0.046074131j
2009-01-01 00:00:08.161000 PST,+0.018429653+0.046074132j
2009-01-01 00:00:08.161200 PST,+0.018429653+0.046074134j
2009-01-01 00:00:08.161400 PST,+0.018429654+0.046074135j
2009-01-01 00:00:08.161800 PST,+0.018429655+0.046074137j
2009-01-01 00:00:08.162000 PST,+0.018429654+0.046074137j
2009-01-01 00:00:08.162200 PST,+0.018429655+0.046074138j
2009-01-01 00:00:08.162600 PST,+0.018429655+0.046074139j
2009-01-01 00:00:08.163000 PST,+0.018429656+0.046074139j
2009-01-01 00:00:08.163200 PST,+0.018429656+0.04607414j
2009-01-01 00:00:08.163400 PST,+0.018429655+0.04607414j
2009-01-01 00:00:08.165400 PST,+0.018429654+0.046074136j
2009-01-01 00:00:08.165800 PST,+0.018429654+0.046074134j
2009-01-01 00:00:08.166000 PST,+0.018429653+0.046074133j
2009-01-01 00:00:08.166800 PST,+0.018429651+0.046074129j
2009-01-01 00:00:08.167000 PST,+0.018429651+0.046074127j
2009-01-01 00:00:08.167200 PST,+0.01842965+0.046074126j
2009-01-01 00:00:08.167400 PST,+0.01842965+0.046074124j
2009-01-01 00:00:08.167800 PST,+0.018429648+0.046074122j
2009-01-01 00:00:08.168000 PST,+0.018429648+0.04607412j
2009-01-01 00:00:08.168200 PST,+0.018429647+0.046074118j
2009-01-01 00:00:08.168400 PST,+0.018429646+0.046074116j
2009-01-01 00:00:08.168800 PST,+0.018429645+0.046074113j
2009-01-01 00:00:08.169000 PST,+0.018429644+0.046074111j
2009-01-01 00:00:08.169400 PST,+0.018429643+0.046074108j
2009-01-01 00:00:08.169600 PST,+0.018429642+0.046074105j
2009-01-01 00:00:08.170000 PST,+0.01842964+0.046074101j
2009-01-01 00:00:08.170200 PST,+0.018429639+0.046074099j
2009-01-01 00:00:08.170400 PST,+0.018429639+0.046074097j
2009-01-01 00:00:08.170600 PST,+0.018429638+0.046074095j
2009-01-01 00:00:08.170800 PST,+0.018429637+0.046074092j
2009-01-01 00:00:08.171000 PST,+0.018429636+0.04607409j
2009-01-01 00:00:08.171200 PST,+0.018429635+0.046074088j
2009-01-01 00:00:08.171400 PST,+0.018429634+0.046074086j
2009-01-01 00:00:08.171600 PST,+0.018429633+0.046074083j
2009-01-01 00:00:08.172200 PST,+0.01842963+0.046074076j
2009-01-01 00:00:08.172400 PST,+0.018429629+0.046074073j
2009-01-01 00:00:08.172600 PST,+0.018429628+0.046074071j
2009-01-01 00:00:08.172800 PST,+0.018429627+0.046074068j
2009-01-01 00:00:08.173200 PST,+0.018429625+0.046074063j
2009-01-01 00:00:08.173400 PST,+0.018429624+0.04607406j
2009-01-01 00:00:08.173800 PST,+0.018429622+0.046074055j
2009-01-01 00:00:08.174200 PST,+0.01842962+0.04607405j
2009-01-01 00:00:08.174400 PST,+0.018429618+0.046074046j
2009-01-01 00:00:08.174600 PST,+0.018429618+0.046074044j
2009-01-01 00:00:08.174800 PST,+0.018429617+0.046074041j
2009-01-01 00:00:08.175200 PST,+0.018429614+0.046074035j
2009-01-01 00:00:08.175400 PST,+0.018429613+0.046074033j
2009-01-01 00:00:08.175600 PST,+0.018429611+0.04607403j
2009-01-01 00:00:08.175800 PST,+0.018429611+0.046074027j
2009-01-01 00:00:08.176000 PST,+0.018429609+0.046074024j
2009-01-01 00:00:08.176200 PST,+0.018429608+0.046074021j
2009-01-01 00:00:08.176400 PST,+0.018429607+0.046074018j
2009-01-01 00:00:08.176800 PST,+0.018429605+0.046074012j
2009-01-01 00:00:08.177000 PST,+0.018429603+0.04607401j
2009-01-01 00:00:08.177200 PST,+0.018429603+0.046074007j
2009-01-01 00:00:08.177400 PST,+0.018429601+0.046074004j
2009-01-01 00:00:08.177600 PST,+0.0184296+0.046074001j
2009-01-01 00:00:08.178000 PST,+0.018429598+0.046073995j
2009-01-01 00:00:08.178200 PST,+0.018429596+0.046073992j
2009-01-01 00:00:08.178400 PST,+0.018429596+0.04607399j
2009-01-01 00:00:08.178600 PST,+0.018429594+0.046073987j
2009-01-01 00:00:08.178800 PST,+0.018429593+0.046073983j
2009-01-01 00:00:08.179000 PST,+0.018429592+0.046073981j
2009-01-01 00:00:08.179200 PST,+0.01842959+0.046073978j
2009-01-01 00:00:08.179400 PST,+0.018429589+0.046073975j
2009-01-01 00:00:08.179600 PST,+0.018429588+0.046073971j
2009-01-01 00:00:08.179800 PST,+0.018429587+0.046073969j
2009-01-01 00:00:08.180200 PST,+0.018429585+0.046073963j
2009-01-01 00:00:08.180400 PST,+0.018429584+0.04607396j
2009-01-01 00:00:08.180600 PST,+0.018429583+0.046073957j
2009-01-01 00:00:08.180800 PST,+0.018429582+0.046073954j
2009-01-01 00:00:08.181000 PST,+0.01842958+0.046073951j
2009-01-01 00:00:08.181200 PST,+0.018429579+0.046073949j
2009-01-01 00:00:08.181400 PST,+0.018429578+0.046073946j
2009-01-01 00:00:08.181600 PST,+0.018429577+0.046073942j
2009-01-01 00:00:08.181800 PST,+0.018429576+0.04607394j
2009-01-01 00:00:08.182000 PST,+0.018429575+0.046073937j
2009-01-01 00:00:08.182200 PST,+0.018429573+0.046073934j
2009-01-01 00:00:08.182400 PST,+0.018429572+0.046073931j
2009-01-01 00:00:08.182600 PST,+0.018429571+0.046073929j
2009-01-01 00:00:08.182800 PST,+0.01842957+0.046073926j
2009-01-01 00:00:08.183200 PST,+0.018429568+0.04607392j
2009-01-01 00:00:08.183400 PST,+0.018429567+0.046073917j
2009-01-01 00:00:08.183800 PST,+0.018429565+0.046073912j
2009-01-01 00:00:08.184000 PST,+0.018429563+0.046073909j
2009-01-01 00:00:08.184200 PST,+0.018429562+0.046073906j
2009-01-01 00:00:08.184400 PST,+0.018429561+0.046073904j
2009-01-01 00:00:08.184600 PST,+0.01842956+0.046073901j
2009-01-01 00:00:08.184800 PST,+0.018429559+0.046073898j
2009-01-01 00:00:08.185000 PST,+0.018429558+0.046073896j
2009-01-01 00:00:08.185200 PST,+0.018429557+0.046073893j
2009-01-01 00:00:08.185400 PST,+0.018429556+0.04607389j
2009-01-01 00:00:08.185600 PST,+0.018429555+0.046073888j
2009-01-01 00:00:08.186000 PST,+0.018429552+0.046073882j
2009-01-01 00:00:08.186200 PST,+0.018429552+0.04607388j
2009-01-01 00:00:08.186400 PST,+0.01842955+0.046073877j
2009-01-01 00:00:08.186600 PST,+0.01842955+0.046073875j
2009-01-01 00:00:08.186800 PST,+0.018429549+0.046073872j
2009-01-01 00:00:08.187000 PST,+0.018429548+0.04607387j
2009-01-01 00:00:08.187200 PST,+0.018429546+0.046073867j
2009-01-01 00:00:08.187400 PST,+0.018429546+0.046073865j
2009-01-01 00:00:08.187600 PST,+0.018429544+0.046073862j
2009-01-01 00:00:08.187800 PST,+0.018429544+0.04607386j
2009-01-01 00:00:08.188200 PST,+0.018429542+0.046073855j
2009-01-01 00:00:08.188400 PST,+0.01842954+0.046073852j
2009-01-01 00:00:08.188600 PST,+0.018429539+0.04607385j
2009-01-01 00:00:08.188800 PST,+0.018429539+0.046073848j
2009-01-01 00:00:08.189000 PST,+0.018429538+0.046073845j
2009-01-01 00:00:08.189200 PST,+0.018429537+0.046073843j
2009-01-01 00:00:08.189400 PST,+0.018429536+0.04607384j
2009-01-01 00:00:08.189600 PST,+0.018429535+0.046073839j
2009-01-01 00:00:08.189800 PST,+0.018429534+0.046073836j
2009-01-01 00:00:08.190000 PST,+0.018429533+0.046073834j
2009-01-01 00:00:08.190200 PST,+0.018429532+0.046073831j
2009-01-01 00:00:08.190400 PST,+0.018429531+0.046073829j
2009-01-01 00:00:08.190600 PST,+0.018429531+0.046073827j
2009-01-01 00:00:08.190800 PST,+0.01842953+0.046073825j
2009-01-01 00:00:08.191000 PST,+0.018429529+0.046073822j
2009-01-01 00:00:08.191200 PST,+0.018429528+0.04607382j
2009-01-01 00:00:08.191400 PST,+0.018429527+0.046073818j
2009-01-01 00:00:08.191600 PST,+0.018429526+0.046073816j
2009-01-01 00:00:08.191800 PST,+0.018429526+0.046073814j
2009-01-01 00:00:08.192200 PST,+0.018429524+0.04607381j
2009-01-01 00:00:08.192400 PST,+0.018429523+0.046073808j
2009-01-01 00:00:08.192600 PST,+0.018429522+0.046073806j
2009-01-01 00:00:08.192800 PST,+0.018429521+0.046073804j
2009-01-01 00:00:08.193200 PST,+0.01842952+0.0460738j
2009-01-01 00:00:08.193400 PST,+0.018429519+0.046073797j
2009-01-01 00:00:08.193600 PST,+0.018429518+0.046073796j
2009-01-01 00:00:08.193800 PST,+0.018429517+0.046073794j
2009-01-01 00:00:08.194200 PST,+0.018429516+0.04607379j
2009-01-01 00:00:08.194400 PST,+0.018429515+0.046073788j
2009-01-01 00:00:08.194600 PST,+0.018429514+0.046073786j
2009-01-01 00:00:08.194800 PST,+0.018429513+0.046073784j
2009-01-01 00:00:08.195000 PST,+0.018429513+0.046073782j
2009-01-01 00:00:08.195200 PST,+0.018429512+0.046073781j
2009-01-01 00:00:08.195400 PST,+0.018429511+0.046073779j
2009-01-01 00:00:08.195600 PST,+0.018429511+0.046073777j
2009-01-01 00:00:08.195800 PST,+0.01842951+0.046073775j
2009-01-01 00:00:08.196000 PST,+0.018429509+0.046073774j
2009-01-01 00:00:08.196200 PST,+0.018429509+0.046073772j
2009-01-01 00:00:08.196400 PST,+0.018429508+0.04607377j
2009-01-01 00:00:08.196600 PST,+0.018429507+0.046073769j
2009-01-01 00:00:08.196800 PST,+0.018429506+0.046073767j
2009-01-01 00:00:08.197000 PST,+0.018429506+0.046073765j
2009-01-01 00:00:08.197400 PST,+0.018429504+0.046073762j
2009-01-01 00:00:08.197600 PST,+0.018429504+0.04607376j
2009-01-01 00:00:08.197800 PST,+0.018429503+0.046073758j
2009-01-01 00:00:08.198200 PST,+0.018429502+0.046073755j
2009-01-01 00:00:08.198400 PST,+0.018429501+0.046073754j
2009-01-01 00:00:08.198600 PST,+0.0184295+0.046073752j
2009-01-01 00:00:08.198800 PST,+0.0184295+0.046073751j
2009-01-01 00:00:08.199000 PST,+0.018429499+0.046073749j
2009-01-01 00:00:08.199200 PST,+0.018429499+0.046073747j
2009-01-01 00:00:08.199400 PST,+0.018429498+0.046073746j
2009-01-01 00:00:08.199600 PST,+0.018429498+0.046073745j
2009-01-01 00:00:08.199800 PST,+0.018429497+0.046073743j
2009-01-01 00:00:08.200000 PST,+0.018429496+0.046073741j
2009-01-01 00:00:08.200200 PST,+0.018429496+0.04607374j
2009-01-01 00:00:08.200400 PST,+0.018429495+0.046073739j
2009-01-01 00:00:08.200600 PST,+0.018429494+0.046073737j
2009-01-01 00:00:08.200800 PST,+0.018429494+0.046073736j
2009-01-01 00:00:08.201000 PST,+0.018429494+0.046073734j
2009-01-01 00:00:08.201200 PST,+0.018429493+0.046073733j
2009-01-01 00:00:08.201400 PST,+0.018429492+0.046073731j
2009-01-01 00:00:08.201600 PST,+0.018429492+0.04607373j
2009-01-01 00:00:08.201800 PST,+0.018429491+0.046073728j
2009-01-01 00:00:08.202200 PST,+0.018429491+0.046073726j
2009-01-01 00:00:08.202400 PST,+0.01842949+0.046073725j
2009-01-01 00:00:08.202600 PST,+0.018429489+0.046073723j
2009-01-01 00:00:08.202800 PST,+0.018429489+0.046073722j
2009-01-01 00:00:08.203000 PST,+0.018429488+0.046073721j
2009-01-01 00:00:08.203200 PST,+0.018429487+0.046073719j
2009-01-01 00:00:08.203400 PST,+0.018429487+0.046073718j
2009-01-01 00:00:08.203800 PST,+0.018429486+0.046073716j
2009-01-01 00:00:08.204000 PST,+0.018429485+0.046073715j
2009-01-01 00:00:08.204200 PST,+0.018429485+0.046073713j
2009-01-01 00:00:08.204400 PST,+0.018429484+0.046073712j
2009-01-01 00:00:08.204600 PST,+0.018429484+0.046073711j
2009-01-01 00:00:08.205000 PST,+0.018429483+0.046073708j
2009-01-01 00:00:08.205200 PST,+0.018429482+0.046073707j
2009-01-01 00:00:08.205400 PST,+0.018429482+0.046073706j
2009-01-01 00:00:08.205600 PST,+0.018429481+0.046073705j
2009-01-01 00:00:08.205800 PST,+0.018429481+0.046073704j
2009-01-01 00:00:08.206000 PST,+0.018429481+0.046073703j
2009-01-01 00:00:08.206200 PST,+0.01842948+0.046073701j
2009-01-01 00:00:08.206400 PST,+0.01842948+0.0460737j
2009-01-01 00:00:08.206600 PST,+0.018429479+0.046073699j
2009-01-01 00:00:08.206800 PST,+0.018429479+0.046073698j
2009-01-01 00:00:08.207000 PST,+0.018429478+0.046073697j
2009-01-01 00:00:08.207200 PST,+0.018429478+0.046073696j
2009-01-01 00:00:08.207400 PST,+0.018429477+0.046073694j
2009-01-01 00:00:08.207800 PST,+0.018429477+0.046073692j
2009-01-01 00:00:08.208000 PST,+0.018429476+0.046073691j
2009-01-01 00:00:08.208200 PST,+0.018429476+0.04607369j
2009-01-01 00:00:08.208400 PST,+0.018429476+0.046073689j
2009-01-01 00:00:08.208600 PST,+0.018429475+0.046073688j
2009-01-01 00:00:08.208800 PST,+0.018429474+0.046073687j
2009-01-01 00:00:08.209000 PST,+0.018429474+0.046073686j
2009-01-01 00:00:08.209200 PST,+0.018429474+0.046073685j
2009-01-01 00:00:08.209400 PST,+0.018429473+0.046073683j
2009-01-01 00:00:08.209800 PST,+0.018429472+0.046073682j
2009-01-01 00:00:08.210000 PST,+0.018429472+0.04607368j
2009-01-01 00:00:08.210800 PST,+0.01842947+0.046073676j
2009-01-01 00:00:08.211000 PST,+0.01842947+0.046073675j
2009-01-01 00:00:08.211200 PST,+0.01842947+0.046073674j
2009-01-01 00:00:08.211400 PST,+0.018429469+0.046073673j
2009-01-01 00:00:08.211800 PST,+0.018429468+0.046073671j
2009-01-01 00:00:08.212200 PST,+0.018429468+0.04607367j
2009-01-01 00:00:08.212400 PST,+0.018429467+0.046073669j
2009-01-01 00:00:08.212600 PST,+0.018429467+0.046073667j
2009-01-01 00:00:08.213000 PST,+0.018429466+0.046073666j
2009-01-01 00:00:08.213200 PST,+0.018429465+0.046073664j
2009-01-01 00:00:08.213600 PST,+0.018429465+0.046073663j
2009-01-01 00:00:08.213800 PST,+0.018429465+0.046073662j
2009-01-01 00:00:08.214000 PST,+0.018429464+0.046073661j
2009-01-01 00:00:08.214200 PST,+0.018429464+0.04607366j
2009-01-01 00:00:08.214400 PST,+0.018429463+0.046073659j
2009-01-01 00:00:08.214600 PST,+0.018429463+0.046073658j
2009-01-01 00:00:08.214800 PST,+0.018429463+0.046073657j
2009-01-01 00:00:08.215200 PST,+0.018429462+0.046073655j
2009-01-01 00:00:08.215400 PST,+0.018429461+0.046073654j
2009-01-01 00:00:08.215600 PST,+0.018429461+0.046073653j
2009-01-01 00:00:08.215800 PST,+0.018429461+0.046073652j
2009-01-01 00:00:08.216000 PST,+0.01842946+0.046073651j
2009-01-01 00:00:08.216200 PST,+0.01842946+0.04607365j
2009-01-01 00:00:08.216400 PST,+0.018429459+0.04607365j
2009-01-01 00:00:08.216600 PST,+0.018429459+0.046073648j
2009-01-01 00:00:08.217000 PST,+0.018429458+0.046073647j
2009-01-01 00:00:08.217200 PST,+0.018429459+0.046073646j
2009-01-01 00:00:08.217600 PST,+0.018429457+0.046073644j
2009-01-01 00:00:08.217800 PST,+0.018429457+0.046073643j
2009-01-01 00:00:08.218000 PST,+0.018429456+0.046073642j
2009-01-01 00:00:08.218200 PST,+0.018429456+0.046073641j
2009-01-01 00:00:08.218400 PST,+0.018429456+0.04607364j
2009-01-01 00:00:08.218800 PST,+0.018429455+0.046073638j
2009-01-01 00:00:08.219000 PST,+0.018429455+0.046073637j
2009-01-01 00:00:08.219200 PST,+0.018429454+0.046073636j
2009-01-01 00:00:08.219600 PST,+0.018429454+0.046073635j
2009-01-01 00:00:08.219800 PST,+0.018429453+0.046073634j
2009-01-01 00:00:08.220200 PST,+0.018429452+0.046073632j
2009-01-01 00:00:08.220400 PST,+0.018429452+0.046073631j
2009-01-01 00:00:08.220600 PST,+0.018429452+0.04607363j
2009-01-01 00:00:08.220800 PST,+0.018429451+0.04607363j
2009-01-01 00:00:08.221000 PST,+0.018429451+0.046073628j
2009-01-01 00:00:08.221400 PST,+0.01842945+0.046073626j
2009-01-01 00:00:08.221800 PST,+0.018429449+0.046073625j
2009-01-01 00:00:08.222000 PST,+0.018429449+0.046073624j
2009-01-01 00:00:08.222400 PST,+0.018429448+0.046073622j
2009-01-01 00:00:08.222600 PST,+0.018429448+0.046073621j
2009-01-01 00:00:08.222800 PST,+0.018429448+0.04607362j
2009-01-01 00:00:08.223000 PST,+0.018429448+0.046073619j
2009-01-01 00:00:08.223200 PST,+0.018429447+0.046073618j
2009-01-01 00:00:08.223400 PST,+0.018429447+0.046073617j
2009-01-01 00:00:08.223600 PST,+0.018429446+0.046073617j
2009-01-01 00:00:08.223800 PST,+0.018429446+0.046073615j
2009-01-01 00:00:08.224200 PST,+0.018429445+0.046073614j
2009-01-01 00:00:08.224400 PST,+0.018429445+0.046073613j
2009-01-01 00:00:08.224600 PST,+0.018429445+0.046073612j
2009-01-01 00:00:08.225000 PST,+0.018429444+0.04607361j
2009-01-01 00:00:08.225200 PST,+0.018429443+0.046073609j
2009-01-01 00:00:08.225400 PST,+0.018429443+0.046073608j
2009-01-01 00:00:08.225600 PST,+0.018429443+0.046073607j
2009-01-01 00:00:08.225800 PST,+0.018429442+0.046073606j
2009-01-01 00:00:08.226000 PST,+0.018429442+0.046073605j
2009-01-01 00:00:08.226400 PST,+0.018429441+0.046073604j
2009-01-01 00:00:08.226600 PST,+0.018429441+0.046073602j
2009-01-01 00:00:08.227000 PST,+0.01842944+0.046073601j
2009-01-01 00:00:08.227200 PST,+0.018429439+0.046073599j
2009-01-01 00:00:08.227800 PST,+0.018429438+0.046073597j
2009-01-01 00:00:08.228000 PST,+0.018429438+0.046073596j
2009-01-01 00:00:08.228200 PST,+0.018429438+0.046073595j
2009-01-01 00:00:08.228400 PST,+0.018429438+0.046073594j
2009-01-01 00:00:08.228600 PST,+0.018429437+0.046073593j
2009-01-01 00:00:08.228800 PST,+0.018429437+0.046073592j
2009-01-01 00:00:08.229000 PST,+0.018429436+0.046073592j
2009-01-01 00:00:08.229200 PST,+0.018429436+0.04607359j
2009-01-01 00:00:08.229400 PST,+0.018429435+0.04607359j
2009-01-01 00:00:08.229600 PST,+0.018429435+0.046073589j
2009-01-01 00:00:08.229800 PST,+0.018429434+0.046073588j
2009-01-01 00:00:08.230200 PST,+0.018429434+0.046073586j
2009-01-01 00:00:08.230400 PST,+0.018429433+0.046073585j
2009-01-01 00:00:08.230600 PST,+0.018429434+0.046073584j
2009-01-01 00:00:08.230800 PST,+0.018429433+0.046073583j
2009-01-01 00:00:08.231000 PST,+0.018429433+0.046073582j
2009-01-01 00:00:08.231200 PST,+0.018429432+0.046073581j
2009-01-01 00:00:08.231400 PST,+0.018429432+0.04607358j
2009-01-01 00:00:08.231600 PST,+0.018429432+0.046073579j
2009-01-01 00:00:08.231800 PST,+0.018429431+0.046073578j
2009-01-01 00:00:08.232200 PST,+0.01842943+0.046073576j
2009-01-01 00:00:08.232600 PST,+0.018429429+0.046073574j
2009-01-01 00:00:08.233000 PST,+0.018429429+0.046073573j
2009-01-01 00:00:08.233200 PST,+0.018429428+0.046073572j
2009-01-01 00:00:08.233400 PST,+0.018429428+0.046073571j
2009-01-01 00:00:08.233600 PST,+0.018429428+0.04607357j
2009-01-01 00:00:08.233800 PST,+0.018429427+0.046073569j
2009-01-01 00:00:08.234000 PST,+0.018429427+0.046073568j
2009-01-01 00:00:08.234200 PST,+0.018429427+0.046073567j
2009-01-01 00:00:08.234600 PST,+0.018429426+0.046073565j
2009-01-01 00:00:08.234800 PST,+0.018429426+0.046073564j
2009-01-01 00:00:08.235200 PST,+0.018429425+0.046073562j
2009-01-01 00:00:08.235400 PST,+0.018429424+0.046073561j
2009-01-01 00:00:08.235600 PST,+0.018429424+0.04607356j
2009-01-01 00:00:08.235800 PST,+0.018429423+0.046073559j
2009-01-01 00:00:08.236000 PST,+0.018429423+0.046073558j
2009-01-01 00:00:08.236200 PST,+0.018429423+0.046073557j
2009-01-01 00:00:08.236400 PST,+0.018429423+0.046073556j
2009-01-01 00:00:08.236600 PST,+0.018429422+0.046073555j
2009-01-01 00:00:08.236800 PST,+0.018429421+0.046073555j
2009-01-01 00:00:08.237000 PST,+0.018429422+0.046073553j
2009-01-01 00:00:08.237200 PST,+0.01842942+0.046073552j
2009-01-01 00:00:08.237400 PST,+0.018429421+0.046073552j
2009-01-01 00:00:08.237800 PST,+0.018429419+0.046073549j
2009-01-01 00:00:08.238200 PST,+0.018429418+0.046073548j
2009-01-01 00:00:08.238400 PST,+0.018429418+0.046073547j
2009-01-01 00:00:08.238600 PST,+0.018429418+0.046073546j
2009-01-01 00:00:08.238800 PST,+0.018429418+0.046073545j
2009-01-01 00:00:08.239000 PST,+0.018429417+0.046073543j
2009-01-01 00:00:08.239400 PST,+0.018429417+0.046073542j
2009-01-01 00:00:08.239600 PST,+0.018429416+0.046073541j
2009-01-01 00:00:08.239800 PST,+0.018429416+0.04607354j
2009-01-01 00:00:08.240200 PST,+0.018429415+0.046073538j
2009-01-01 00:00:08.240400 PST,+0.018429415+0.046073537j
2009-01-01 00:00:08.240600 PST,+0.018429415+0.046073536j
2009-01-01 00:00:08.240800 PST,+0.018429414+0.046073535j
2009-01-01 00:00:08.241000 PST,+0.018429414+0.046073534j
2009-01-01 00:00:08.241200 PST,+0.018429413+0.046073533j
2009-01-01 00:00:08.241400 PST,+0.018429413+0.046073532j
2009-01-01 00:00:08.241800 PST,+0.018429412+0.04607353j
