# file...... Gen_1_Speed.csv
# date...... Thu Jul 19 18:31:22 2018
# user...... thek306
# host...... (null)
# target.... diesel_dg 306
# trigger... (none)
# interval.. -1
# limit..... 0
# timestamp,rotor_speed,rotor_angle,flux1d,flux2q,EpRotated,VintRotated,Eint_A,Eint_B,Eint_C,Irotated,pwr_electric.real,pwr_electric.imag,pwr_mech,torque_mech,torque_elec
2001-08-01 13:00:09.030000 PDT,+376.989302304,+0.291750553791,+0.969962682609,-0.278912031698,+0.255966049112+1.00981687369j,+0.261243625106+0.99055847263j,+2456.67245283+83.2846507987j,-1156.20960308-2169.18307832j,-1300.46284975+2085.89842753j,+0.133631493842+0.114118305203j,+738806.770943,+473399.221875,+739758.318127,+1962.27933686,+1962.26480661
2001-08-01 13:00:09.040000 PDT,+376.989308183,+0.291714290138,+0.96997236366,-0.278879458792,+0.255935446556+1.00982571273j,+0.26121256937+0.990567718551j,+2456.67528868+83.2733122467j,-1156.22084048-2169.17986497j,-1300.4544482+2085.90655272j,+0.133629009645+0.114110189994j,+738747.744772,+473424.705163,+739699.420457,+1962.12307458,+1962.10853675
2001-08-01 13:00:09.050000 PDT,+376.989314066,+0.291678144112,+0.969982013867,-0.27884697868,+0.255904923403+1.00983452121j,+0.261181596116+0.990576933771j,+2456.6781035+83.2620518307j,-1156.2319997-2169.17667247j,-1300.44610381+2085.91462064j,+0.133626526906+0.114102148529j,+738689.125387,+473450.005865,+739640.927025,+1961.96788457,+1961.95334057
2001-08-01 13:00:09.060000 PDT,+376.989319952,+0.291642115769,+0.969991633183,-0.278814591717,+0.255874480172+1.00984329914j,+0.261150705827+0.990586118275j,+2456.68089758+83.2508685748j,-1156.24308171-2169.17350058j,-1300.43781586+2085.922632j,+0.133624045792+0.114094179682j,+738630.907699,+473475.126325,+739582.832802,+1961.8137535,+1961.79920472
2001-08-01 13:00:09.070000 PDT,+376.989325839,+0.291606205155,+0.970001221566,-0.278782298241,+0.255844117364+1.00985204653j,+0.261119898965+0.990595272052j,+2456.68367116+83.2397615192j,-1156.2540875-2169.17034905j,-1300.42958366+2085.93058753j,+0.133621566462+0.114086282346j,+738573.086721,+473500.068826,+739525.132849,+1961.66066825,+1961.64611602
2001-08-01 13:00:09.080000 PDT,+376.989331728,+0.291570412303,+0.970010778978,-0.278750098574,+0.255813835462+1.00986076341j,+0.261089175977+0.990604395093j,+2456.68642454+83.2287297197j,-1156.26501801-2169.16721764j,-1300.42140653+2085.93848792j,+0.133619089068+0.114078455431j,+738515.65754,+473524.835633,+739467.822317,+1961.50861598,+1961.49406149
2001-08-01 13:00:09.090000 PDT,+376.989337618,+0.291534737238,+0.970020305384,-0.278717993024,+0.25578363493+1.00986944979j,+0.261058537292+0.990613487392j,+2456.68915795+83.2177722501j,-1156.27587416-2169.16410611j,-1300.41328379+2085.94633386j,+0.133616613764+0.114070697874j,+738458.615302,+473549.428955,+739410.89643,+1961.35758402,+1961.34302846
2001-08-01 13:00:09.100000 PDT,+376.989343508,+0.291499179976,+0.970029800751,-0.278685981884,+0.255753516216+1.0098781057j,+0.26102798332+0.990622548946j,+2456.69187167+83.2068882008j,-1156.28665688-2169.16101424j,-1300.40521479+2085.95412604j,+0.133614140695+0.114063008627j,+738401.955278,+473573.850977,+739354.35051,+1961.20755995,+1961.19300441
2001-08-01 13:00:09.110000 PDT,+376.989349398,+0.291463740521,+0.970039265053,-0.278654065431,+0.25572347975+1.00988673116j,+0.260997514457+0.990631579755j,+2456.69456594+83.1960766801j,-1156.29736707-2169.15794178j,-1300.39719887+2085.9618651j,+0.133611670006+0.114055386667j,+738345.672825,+473598.103834,+739298.179966,+1961.05853161,+1961.04397714
2001-08-01 13:00:09.120000 PDT,+376.989355289,+0.291428418872,+0.970048698262,-0.278622243931,+0.255693525944+1.00989532621j,+0.260967131081+0.99064057982j,+2456.697241+83.1853368133j,-1156.3080056-2169.15488852j,-1300.38923541+2085.96955171j,+0.133609201841+0.114047830991j,+738289.763378,+473622.189627,+739242.380292,+1960.91048705,+1960.89593465
2001-08-01 13:00:09.130000 PDT,+376.989361178,+0.291393215016,+0.970058100359,-0.278590517634,+0.255663655195+1.00990389087j,+0.260936833556+0.990649549147j,+2456.69989711+83.1746677434j,-1156.31857334-2169.15185425j,-1300.38132377+2085.9771865j,+0.133606736334+0.114040340619j,+738234.222459,+473646.110425,+739186.94707,+1960.76341454,+1960.7488652
2001-08-01 13:00:09.140000 PDT,+376.989367066,+0.291358128934,+0.970067471323,-0.278558886778,+0.255633867885+1.00991242517j,+0.26090662223+0.990658487743j,+2456.7025345+83.1640686306j,-1156.32907114-2169.14883874j,-1300.37346337+2085.98477011j,+0.133604273622+0.114032914588j,+738179.045695,+473669.868231,+739131.875969,+1960.61730261,+1960.60275728
2001-08-01 13:00:09.150000 PDT,+376.989372953,+0.2913231606,+0.97007681114,-0.278527351586,+0.255604164377+1.00992092915j,+0.260876497435+0.990667395616j,+2456.70515341+83.1535386517j,-1156.33949982-2169.14584179j,-1300.36565359+2085.99230313j,+0.133601813834+0.114025551958j,+738124.228787,+473693.46504,+739077.162741,+1960.47213998,+1960.45759958
2001-08-01 13:00:09.160000 PDT,+376.989378837,+0.291288309978,+0.970086119795,-0.278495912272,+0.255574545022+1.00992940284j,+0.260846459489+0.990676272778j,+2456.70775405+83.1430769995j,-1156.3498602-2169.14286318j,-1300.35789386+2085.99978618j,+0.133599357098+0.114018251806j,+738069.767534,+473716.902805,+739022.803227,+1960.32791562,+1960.31338104
2001-08-01 13:00:09.170000 PDT,+376.98938472,+0.291253577026,+0.970095397279,-0.278464569034,+0.255545010155+1.00993784627j,+0.260816508697+0.990685119243j,+2456.71033667+83.1326828834j,-1156.36015307-2169.13990273j,-1300.35018359+2086.00721985j,+0.133596903539+0.114011013231j,+738015.657813,+473740.183404,+738968.793341,+1960.1846187,+1960.17009082
2001-08-01 13:00:09.180000 PDT,+376.989390599,+0.291218961695,+0.970104643585,-0.278433322061,+0.255515560096+1.00994625949j,+0.260786645348+0.990693935025j,+2456.71290146+83.1223555279j,-1156.37037922-2169.13696024j,-1300.34252224+2086.01460471j,+0.133594453275+0.114003835352j,+737961.895573,+473763.308723,+738915.129079,+1960.0422386,+1960.02771831
2001-08-01 13:00:09.190000 PDT,+376.989396476,+0.291184463928,+0.970113858706,-0.278402171529,+0.255486195152+1.00995464252j,+0.260756869718+0.990702720143j,+2456.71544866+83.1120941723j,-1156.38053942-2169.1340355j,-1300.33490925+2086.02194133j,+0.133592006424+0.113996717303j,+737908.476859,+473786.280601,+738861.806517,+1959.90076491,+1959.88625306
2001-08-01 13:00:09.200000 PDT,+376.989402349,+0.291150083662,+0.970123042641,-0.278371117603,+0.255456915614+1.00996299542j,+0.260727182072+0.990711474615j,+2456.71797848+83.1018980703j,-1156.39063441-2169.13112833j,-1300.32734407+2086.02923026j,+0.1335895631+0.113989658234j,+737855.397766,+473809.100817,+738808.821804,+1959.76018742,+1959.74568483
2001-08-01 13:00:09.210000 PDT,+376.989408219,+0.291115820825,+0.97013219539,-0.278340160437,+0.255427721763+1.00997131822j,+0.260697582658+0.990720198462j,+2456.72049111+83.0917664898j,-1156.40066493-2169.12823855j,-1300.31982618+2086.03647206j,+0.133587123412+0.113982657318j,+737802.654498,+473831.771137,+738756.171159,+1959.6204961,+1959.60600361
2001-08-01 13:00:09.220000 PDT,+376.989414085,+0.291081675341,+0.970141316955,-0.278309300174,+0.255398613862+1.00997961096j,+0.260668071714+0.990728891708j,+2456.72298677+83.0816987119j,-1156.41063171-2169.12536596j,-1300.31235506+2086.04366725j,+0.13358468747+0.113975713738j,+737750.243297,+473854.293295,+738703.850877,+1959.48168112,+1959.46719952
2001-08-01 13:00:09.230000 PDT,+376.989419946,+0.291047647125,+0.97015040734,-0.278278536946,+0.255369592167+1.00998787369j,+0.260638649466+0.990737554378j,+2456.72546565+83.0716940315j,-1156.42053546-2169.12251039j,-1300.30493019+2086.05081636j,+0.133582255377+0.113968826699j,+737698.160493,+473876.668967,+738651.857315,+1959.34373283,+1959.3292629
2001-08-01 13:00:09.240000 PDT,+376.989425802,+0.291013736086,+0.970159466553,-0.278247870875,+0.255340656916+1.00999610644j,+0.260609316127+0.990746186496j,+2456.72792795+83.0617517561j,-1156.43037687-2169.11967167j,-1300.29755108+2086.05791992j,+0.133579827231+0.113961995418j,+737646.402468,+473898.899824,+738600.1869,+1959.20664175,+1959.19218427
2001-08-01 13:00:09.250000 PDT,+376.989431654,+0.290979942129,+0.970168494602,-0.278217302074,+0.255311808338+1.01000430928j,+0.260580071897+0.990754788092j,+2456.73037386+83.0518712059j,-1156.44015663-2169.11684962j,-1300.29021723+2086.06497841j,+0.133577403136+0.113955219126j,+737594.965692,+473920.987515,+738548.836128,+1959.07039857,+1959.05595426
2001-08-01 13:00:09.260000 PDT,+376.9894375,+0.29094626515,+0.9701774915,-0.278186830645,+0.255283046648+1.01001248224j,+0.260550916967+0.990763359196j,+2456.73280357+83.0420517142j,-1156.44987542-2169.11404406j,-1300.28292815+2086.07199235j,+0.133574983182+0.113948497077j,+737543.846678,+473942.933618,+738497.80155,+1958.93499416,+1958.92056381
2001-08-01 13:00:09.270000 PDT,+376.989443341,+0.29091270504,+0.97018645726,-0.27815645668,+0.255254372051+1.01002062537j,+0.260521851516+0.990771899839j,+2456.73521726+83.0322926254j,-1156.45953388-2169.11125483j,-1300.27568338+2086.07896221j,+0.133572567466+0.113941828527j,+737493.042019,+473964.739712,+738447.079792,+1958.80041958,+1958.78600382
2001-08-01 13:00:09.280000 PDT,+376.989449176,+0.290879261684,+0.970195391896,-0.278126180263,+0.25522578474+1.01002873872j,+0.260492875711+0.990780410053j,+2456.73761512+83.0225932962j,-1156.46913268-2169.10848177j,-1300.26848244+2086.08588848j,+0.133570156076+0.11393521276j,+737442.548361,+473986.407343,+738396.667532,+1958.666666,+1958.65226558
2001-08-01 13:00:09.290000 PDT,+376.989455004,+0.290845934961,+0.970204295428,-0.278096001467,+0.255197284897+1.01003682234j,+0.260463989708+0.990788889874j,+2456.73999732+83.0129530952j,-1156.47867243-2169.10572472j,-1300.26132488+2086.09277162j,+0.133567749098+0.113928649064j,+737392.362399,+474007.938019,+738346.561507,+1958.53372477,+1958.51934035
2001-08-01 13:00:09.300000 PDT,+376.989460826,+0.290812724746,+0.970213167874,-0.278065920358,+0.255168872692+1.01004487629j,+0.260435193655+0.990797339337j,+2456.74236403+83.0033714021j,-1156.48815378-2169.10298351j,-1300.25421025+2086.0996121j,+0.13356534662+0.113922136746j,+737342.480924,+474029.333224,+738296.758523,+1958.40158742,+1958.38721965
2001-08-01 13:00:09.310000 PDT,+376.989466642,+0.290779630908,+0.970222009257,-0.278035936992,+0.255140548286+1.01005290061j,+0.260406487688+0.990805758479j,+2456.74471544+82.9938476075j,-1156.49757733-2169.10025799j,-1300.2471381+2086.10641038j,+0.133562948722+0.113915675124j,+737292.900748,+474050.594435,+738247.255433,+1958.27024561,+1958.25589511
2001-08-01 13:00:09.320000 PDT,+376.98947245,+0.290746653308,+0.970230819599,-0.278006051416,+0.255112311828+1.01006089536j,+0.260377871933+0.99081414734j,+2456.7470517+82.9843811134j,-1156.50694369-2169.097548j,-1300.24010801+2086.11316689j,+0.133560555487+0.113909263533j,+737243.618757,+474071.723055,+738198.049149,+1958.13969115,+1958.12535858
2001-08-01 13:00:09.330000 PDT,+376.989478252,+0.290713791806,+0.970239598925,-0.277976263671,+0.255084163458+1.01006886059j,+0.260349346507+0.99082250596j,+2456.74937298+82.9749713322j,-1156.51625344-2169.0948534j,-1300.23311954+2086.11988207j,+0.133558166989+0.113902901314j,+737194.631877,+474092.72052,+738149.136638,+1958.00991598,+1957.99560193
2001-08-01 13:00:09.340000 PDT,+376.989484045,+0.290681046254,+0.970248347263,-0.277946573787,+0.255056103305+1.01007679636j,+0.260320911516+0.990830834381j,+2456.75167945+82.9656176867j,-1156.52550717-2169.09217404j,-1300.22617228+2086.12655635j,+0.133555783304+0.113896587827j,+737145.93712,+474113.588207,+738100.514923,+1957.88091223,+1957.86661727
2001-08-01 13:00:09.350000 PDT,+376.989489831,+0.290648416501,+0.970257064642,-0.277916981789,+0.255028131491+1.01008470273j,+0.260292567059+0.990839132645j,+2456.75397126+82.95631961j,-1156.53470544-2169.08950977j,-1300.21926582+2086.13319016j,+0.133553404507+0.113890322443j,+737097.531521,+474134.327452,+738052.181079,+1957.75267212,+1957.73839683
2001-08-01 13:00:09.360000 PDT,+376.98949561,+0.29061590239,+0.970265751091,-0.277887487691,+0.255000248125+1.01009257974j,+0.260264313225+0.990847400797j,+2456.75624857+82.9470765451j,-1156.54384883-2169.08686044j,-1300.21239974+2086.1397839j,+0.133551030669+0.113884104543j,+737049.412174,+474154.939614,+738004.132227,+1957.62518803,+1957.61093298
2001-08-01 13:00:09.370000 PDT,+376.98950138,+0.29058350376,+0.970274406644,-0.277858091502,+0.254972453309+1.01010042747j,+0.260236150093+0.990855638881j,+2456.75851154+82.9378879447j,-1156.55293787-2169.08422593j,-1300.20557367+2086.14633798j,+0.133548661858+0.113877933523j,+737001.576245,+474175.425986,+737956.365548,+1957.49845247,+1957.48421822
2001-08-01 13:00:09.380000 PDT,+376.989507141,+0.290551220445,+0.970283031333,-0.277828793223,+0.254944747135+1.01010824596j,+0.260208077735+0.990863846945j,+2456.76076031+82.9287532711j,-1156.56197312-2169.08160608j,-1300.19878719+2086.15285281j,+0.133546298138+0.113871808788j,+736954.020915,+474195.787864,+737908.87826,+1957.37245807,+1957.35824515
2001-08-01 13:00:09.390000 PDT,+376.989512894,+0.290519052276,+0.970291625193,-0.277799592848,+0.254917129688+1.01011603528j,+0.260180096215+0.990872025037j,+2456.76299503+82.919671996j,-1156.57095509-2169.07900077j,-1300.19203994+2086.15932878j,+0.133543939578+0.11386572975j,+736906.743435,+474216.026507,+737861.667642,+1957.24719761,+1957.23300648
2001-08-01 13:00:09.400000 PDT,+376.989518638,+0.290486999078,+0.970300188263,-0.277770490362,+0.254889601042+1.01012379549j,+0.260152205586+0.990880173205j,+2456.76521585+82.9106436002j,-1156.57988433-2169.07640986j,-1300.18533153+2086.16576626j,+0.133541586236+0.113859695845j,+736859.741101,+474236.143156,+737814.731007,+1957.12266397,+1957.10849519
2001-08-01 13:00:09.410000 PDT,+376.989524373,+0.290455060673,+0.970308720579,-0.277741485747,+0.254862161264+1.01013152665j,+0.260124405895+0.9908882915j,+2456.76742292+82.9016675731j,-1156.58876132-2169.07383322j,-1300.17866159+2086.17216565j,+0.133539238177+0.113853706508j,+736813.011252,+474256.139026,+737768.065726,+1956.99885017,+1956.98470422
2001-08-01 13:00:09.420000 PDT,+376.989530099,+0.290423236878,+0.970317222182,-0.277712578976,+0.254834810413+1.01013922881j,+0.260096697182+0.990896379972j,+2456.76961636+82.8927434132j,-1156.5975866-2169.07127072j,-1300.17202977+2086.17852731j,+0.133536895458+0.113847761187j,+736766.551279,+474276.01532,+737721.669206,+1956.87574934,+1956.86162669
2001-08-01 13:00:09.430000 PDT,+376.989535816,+0.290391527507,+0.970325693112,-0.277683770014,+0.25480754854+1.01014690206j,+0.260069079479+0.990904438673j,+2456.77179633+82.8838706274j,-1156.60636064-2169.06872224j,-1300.16543569+2086.18485161j,+0.133534558134+0.113841859343j,+736720.358609,+474295.773228,+737675.538901,+1956.75335472,+1956.73925583
2001-08-01 13:00:09.440000 PDT,+376.989541523,+0.29035993237,+0.970334133412,-0.277655058822,+0.254780375687+1.01015454643j,+0.260041552808+0.990912467658j,+2456.77396295+82.875048731j,-1156.61508394-2169.06618764j,-1300.15887902+2086.19113891j,+0.133532226261+0.113836000448j,+736674.430722,+474315.413891,+737629.67231,+1956.63165968,+1956.61758503
2001-08-01 13:00:09.450000 PDT,+376.98954722,+0.290328451272,+0.970342543126,-0.277626445355,+0.254753291889+1.01016216201j,+0.260014117186+0.99092046698j,+2456.77611636+82.8662772473j,-1156.62375697-2169.06366681j,-1300.1523594+2086.19738956j,+0.133529899891+0.113830183978j,+736628.765132,+474334.938445,+737584.066971,+1956.51065769,+1956.4966077
2001-08-01 13:00:09.460000 PDT,+376.989552907,+0.290297084016,+0.970350922299,-0.277597929561,+0.254726297176+1.01016974885j,+0.259986772624+0.990928436694j,+2456.7782567+82.8575557076j,-1156.63238021-2169.06115962j,-1300.14587649+2086.20360391j,+0.133527579079+0.113824409422j,+736583.359392,+474354.348016,+737538.720465,+1956.39034233,+1956.37631742
2001-08-01 13:00:09.470000 PDT,+376.989558584,+0.290265830401,+0.970359270977,-0.277569511381,+0.254699391567+1.01017730703j,+0.259959519124+0.990936376856j,+2456.78038408+82.8488836508j,-1156.64095412-2169.05866595j,-1300.13942996+2086.2097823j,+0.133525263873+0.113818676283j,+736538.211102,+474373.643713,+737493.63041,+1956.27070728,+1956.25670793
2001-08-01 13:00:09.480000 PDT,+376.989564251,+0.290234690222,+0.970367589207,-0.277541190753,+0.254672575076+1.0101848366j,+0.259932356682+0.990944287523j,+2456.78249863+82.840260624j,-1156.64947916-2169.0561857j,-1300.13301947+2086.21592508j,+0.133522954319+0.113812984064j,+736493.31791,+474392.826591,+737448.794469,+1956.15174636,+1956.13777291
2001-08-01 13:00:09.490000 PDT,+376.989569907,+0.29020366327,+0.970375877039,-0.277512967607,+0.254645847711+1.01019233763j,+0.259905285287+0.990952168753j,+2456.78460049+82.831686181j,-1156.65795577-2169.05371874j,-1300.12664472+2086.22203256j,+0.133520650465+0.113807332285j,+736448.677488,+474411.89774,+737404.210338,+1956.03345345,+1956.01950631
2001-08-01 13:00:09.500000 PDT,+376.989575552,+0.290172749336,+0.970384134522,-0.277484841869,+0.254619209471+1.01019981019j,+0.259878304923+0.990960020605j,+2456.78668977+82.8231598836j,-1156.6663844-2169.05126496j,-1300.12030537+2086.22810508j,+0.133518352353+0.113801720469j,+736404.287539,+474430.858187,+737359.875752,+1955.91582253,+1955.90190208
2001-08-01 13:00:09.510000 PDT,+376.989581187,+0.290141948204,+0.970392361707,-0.277456813459,+0.25459266035+1.01020725435j,+0.259851415565+0.990967843139j,+2456.78876659+82.8146813005j,-1156.67476548-2169.04882425j,-1300.11400111+2086.23414295j,+0.133516060031+0.113796148151j,+736360.145851,+474449.708962,+737315.788485,+1955.79884771,+1955.78495431
2001-08-01 13:00:09.520000 PDT,+376.989586811,+0.290111259657,+0.970400558646,-0.277428882293,+0.254566200335+1.01021467017j,+0.259824617185+0.990975636414j,+2456.79083107+82.8062500072j,-1156.68309944-2169.0463965j,-1300.10773164+2086.24014649j,+0.133513773539+0.113790614878j,+736316.250179,+474468.451092,+737271.946343,+1955.68252317,+1955.66865723
2001-08-01 13:00:09.530000 PDT,+376.989592423,+0.290080683474,+0.970408725392,-0.277401048278,+0.254539829407+1.01022205773j,+0.259797909748+0.990983400492j,+2456.79288333+82.7978655864j,-1156.69138669-2169.0439816j,-1300.10149664+2086.24611601j,+0.133511492916+0.113785120196j,+736272.598359,+474487.085552,+737228.347173,+1955.56684319,+1955.55300505
2001-08-01 13:00:09.540000 PDT,+376.989598025,+0.290050219433,+0.970416862001,-0.277373311322,+0.254513547541+1.01022941709j,+0.259771293211+0.990991135434j,+2456.79492349+82.7895276269j,-1156.69962765-2169.04157944j,-1300.09529584+2086.25205181j,+0.133509218201+0.113779663666j,+736229.188262,+474505.613324,+737184.988853,+1955.45180216,+1955.43799214
2001-08-01 13:00:09.550000 PDT,+376.989603615,+0.290019867306,+0.970424968526,-0.277345671324,+0.254487354707+1.01023674832j,+0.259744767529+0.990998841304j,+2456.79695164+82.7812357243j,-1156.70782273-2169.03918993j,-1300.08912892+2086.2579542j,+0.133506949432+0.113774244854j,+736186.017772,+474524.035375,+737141.869295,+1955.33739452,+1955.32361297
2001-08-01 13:00:09.560000 PDT,+376.989609193,+0.289989626864,+0.970433045024,-0.27731812818,+0.254461250867+1.01024405149j,+0.259718332649+0.991006518165j,+2456.79896792+82.7729894809j,-1156.71597232-2169.03681295j,-1300.0829956+2086.26382347j,+0.133504686645+0.113768863334j,+736143.084812,+474542.352653,+737098.986439,+1955.22361483,+1955.20986205
2001-08-01 13:00:09.570000 PDT,+376.98961476,+0.289959497877,+0.970441091552,-0.27729068178,+0.254435235979+1.01025132668j,+0.259691988514+0.99101416608j,+2456.80097241+82.764788505j,-1156.72407682-2169.0344484j,-1300.07689559+2086.2696599j,+0.133502429876+0.113763518692j,+736100.387356,+474560.566084,+737056.338268,+1955.11045772,+1955.09673406
2001-08-01 13:00:09.580000 PDT,+376.989620315,+0.289929480109,+0.970449108168,-0.277263332012,+0.254409309996+1.01025857395j,+0.259665735059+0.991021785115j,+2456.80296524+82.7566324111j,-1156.73213662-2169.03209619j,-1300.07082862+2086.27546378j,+0.133500179154+0.113758210514j,+736057.923373,+474578.676585,+737013.922785,+1954.9979179,+1954.98422365
2001-08-01 13:00:09.590000 PDT,+376.989625859,+0.289899573324,+0.970457094931,-0.277236078756,+0.254383472863+1.01026579338j,+0.259639572219+0.991029375335j,+2456.8049465+82.7485208197j,-1156.74015209-2169.02975622j,-1300.06479441+2086.2812354j,+0.133497934516+0.113752938397j,+736015.690903,+474596.685063,+736971.738034,+1954.88599018,+1954.87232564
2001-08-01 13:00:09.600000 PDT,+376.98963139,+0.289869777283,+0.970465051901,-0.277208921892,+0.254357724523+1.01027298503j,+0.259613499918+0.991036936806j,+2456.8069163+82.740453357j,-1156.74812362-2169.02742839j,-1300.05879268+2086.28697503j,+0.13349569599+0.113747701947j,+735973.68801,+474614.592398,+736929.782084,+1954.77466944,+1954.76103491
2001-08-01 13:00:09.610000 PDT,+376.989636909,+0.289840091743,+0.970472979139,-0.277181861293,+0.254332064912+1.01028014898j,+0.25958751808+0.991044469594j,+2456.80887475+82.732429655j,-1156.75605158-2169.0251126j,-1300.05282317+2086.29268295j,+0.133493463605+0.113742500771j,+735931.912769,+474632.399473,+736888.053036,+1954.66395066,+1954.65034637
2001-08-01 13:00:09.620000 PDT,+376.989642416,+0.289810516462,+0.970480876706,-0.277154896829,+0.254306493962+1.01028728531j,+0.259561626621+0.991051973768j,+2456.81082194+82.7244493516j,-1156.76393632-2169.02280877j,-1300.04688562+2086.29835941j,+0.133491237391+0.113737334492j,+735890.363287,+474650.107131,+736846.549014,+1954.55382883,+1954.54025511
2001-08-01 13:00:09.630000 PDT,+376.98964791,+0.289781051192,+0.970488744664,-0.277128028366,+0.254281011599+1.01029439407j,+0.259535825455+0.991059449393j,+2456.81275797+82.7165120899j,-1156.7717782-2169.02051679j,-1300.04097977+2086.3040047j,+0.133489017376+0.113732202728j,+735849.037699,+474667.716241,+736805.268176,+1954.4442991,+1954.43075617
2001-08-01 13:00:09.640000 PDT,+376.989653392,+0.289751695686,+0.970496583076,-0.277101255766,+0.254255617745+1.01030147536j,+0.25951011449+0.991066896539j,+2456.81468293+82.7086175188j,-1156.77957758-2169.01823657j,-1300.03510535+2086.30961905j,+0.133486803585+0.113727105114j,+735807.934198,+474685.22763,+736764.208709,+1954.33535663,+1954.32184477
2001-08-01 13:00:09.650000 PDT,+376.989658861,+0.289722449692,+0.970504392006,-0.277074578887,+0.254230312318+1.01030852924j,+0.259484493629+0.991074315276j,+2456.81659694+82.7007652921j,-1156.78733481-2169.01596803j,-1300.02926212+2086.31520274j,+0.133484596042+0.113722041288j,+735767.050959,+474702.6421,+736723.368822,+1954.2269967,+1954.21351617
2001-08-01 13:00:09.660000 PDT,+376.989664318,+0.289693312959,+0.970512171519,-0.277047997584,+0.25420509523+1.01031555579j,+0.259458962771+0.991081705671j,+2456.81850007+82.6929550685j,-1156.79505023-2169.01371108j,-1300.02344984+2086.32075601j,+0.133482394771+0.113717010889j,+735726.386231,+474719.960481,+736682.746758,+1954.11921462,+1954.10576565
2001-08-01 13:00:09.670000 PDT,+376.989669762,+0.289664285231,+0.97051992168,-0.277021511709,+0.25417996639+1.01032255507j,+0.259433521813+0.991089067796j,+2456.82039242+82.6851865121j,-1156.80272418-2169.01146563j,-1300.01766825+2086.32627912j,+0.133480199797+0.113712013568j,+735685.938241,+474737.183569,+736642.340776,+1954.0120058,+1953.99858861
2001-08-01 13:00:09.680000 PDT,+376.989675193,+0.289635366253,+0.970527642554,-0.27699512111,+0.254154925702+1.01032952717j,+0.259408170646+0.991096401719j,+2456.82227409+82.6774592919j,-1156.81035698-2169.00923159j,-1300.01191711+2086.3317723j,+0.133478011138+0.11370704898j,+735645.705289,+474754.312133,+736602.149172,+1953.9053657,+1953.8919805
2001-08-01 13:00:09.690000 PDT,+376.989680611,+0.289606555766,+0.970535334209,-0.276968825631,+0.254129973066+1.01033647216j,+0.259382909156+0.991103707514j,+2456.82414516+82.6697730821j,-1156.81794897-2169.00700888j,-1300.00619619+2086.3372358j,+0.133475828818+0.113702116788j,+735605.685643,+474771.346966,+736562.17025,+1953.79928983,+1953.78593688
2001-08-01 13:00:09.700000 PDT,+376.989686016,+0.28957785351,+0.970542996711,-0.276942625113,+0.254105108379+1.01034339012j,+0.259357737227+0.99111098525j,+2456.82600572+82.6621275612j,-1156.82550046-2169.00479741j,-1300.00050526+2086.34266985j,+0.133473652855+0.113697216656j,+735565.877666,+474788.288801,+736522.40236,+1953.69377381,+1953.68045331
2001-08-01 13:00:09.710000 PDT,+376.989691408,+0.289549259222,+0.970550630129,-0.276916519395,+0.254080331531+1.01035028111j,+0.25933265474+0.991118235j,+2456.82785586+82.6545224123j,-1156.83301179-2169.00259711j,-1299.99484408+2086.3480747j,+0.13347148327+0.113692348256j,+735526.279688,+474805.138415,+736482.843861,+1953.58881329,+1953.57552543
2001-08-01 13:00:09.720000 PDT,+376.989696787,+0.28952077264,+0.97055823453,-0.276890508311,+0.254055642413+1.01035714522j,+0.259307661569+0.991125456835j,+2456.82969567+82.6469573233j,-1156.84048325-2169.00040788j,-1299.98921242+2086.35345056j,+0.133469320079+0.113687511267j,+735486.890087,+474821.896534,+736443.493139,+1953.48440399,+1953.47114896
2001-08-01 13:00:09.730000 PDT,+376.989702152,+0.289492393499,+0.970565809985,-0.276864591694,+0.254031040907+1.01036398253j,+0.259282757588+0.991132650829j,+2456.83152523+82.6394319869j,-1156.84791516-2168.99822966j,-1299.98361007+2086.35879767j,+0.133467163299+0.113682705372j,+735447.707265,+474838.563888,+736404.348602,+1953.38054169,+1953.3673197
2001-08-01 13:00:09.740000 PDT,+376.989707504,+0.289464121531,+0.970573356561,-0.276838769374,+0.254006526895+1.0103707931j,+0.259257942665+0.991139817054j,+2456.83334462+82.6319460991j,-1156.85530782-2168.99606235j,-1299.9780368+2086.36411626j,+0.133465012948+0.113677930261j,+735408.729644,+474855.141191,+736365.408688,+1953.27722224,+1953.2640335
2001-08-01 13:00:09.750000 PDT,+376.989712843,+0.289435956468,+0.970580874331,-0.276813041176,+0.253982100255+1.01037757702j,+0.259233216667+0.991146955584j,+2456.83515393+82.6244993607j,-1156.86266154-2168.99390589j,-1299.97249238+2086.36940653j,+0.133462869036+0.113673185624j,+735369.955668,+474871.629154,+736326.67185,+1953.17444155,+1953.16128619
2001-08-01 13:00:09.760000 PDT,+376.989718168,+0.289407898041,+0.970588363363,-0.276787406924,+0.25395776086+1.01038433435j,+0.259208579454+0.991154066492j,+2456.83695323+82.617091477j,-1156.86997661-2168.99176019j,-1299.96697662+2086.37466872j,+0.133460731583+0.113668471159j,+735331.383784,+474888.028474,+736288.136556,+1953.07219554,+1953.05907374
2001-08-01 13:00:09.770000 PDT,+376.989723479,+0.289379945977,+0.97059582373,-0.276761866439,+0.25393350858+1.01039106519j,+0.259184030888+0.991161149853j,+2456.83874261+82.609722157j,-1156.87725332-2168.98962518j,-1299.96148929+2086.37990303j,+0.133458600601+0.113663786575j,+735293.012493,+474904.339833,+736249.801309,+1952.97048024,+1952.95739221
