# timestamp, VA_Out
2001-08-01 13:00:13.350000 PDT,+200000.001983+100220.554738i
2001-08-01 13:00:13.360000 PDT,+200000.00198+100220.55473i
2001-08-01 13:00:13.370000 PDT,+200000.001975+100220.554718i
2001-08-01 13:00:13.380000 PDT,+200000.001968+100220.55471i
2001-08-01 13:00:13.390000 PDT,+200000.001964+100220.554704i
2001-08-01 13:00:13.400000 PDT,+200000.001959+100220.554698i
2001-08-01 13:00:13.410000 PDT,+200000.001955+100220.55469i
2001-08-01 13:00:13.420000 PDT,+200000.001951+100220.554684i
2001-08-01 13:00:13.430000 PDT,+200000.001947+100220.554677i
2001-08-01 13:00:13.440000 PDT,+200000.001944+100220.55467i
2001-08-01 13:00:13.450000 PDT,+200000.00194+100220.554661i
2001-08-01 13:00:13.460000 PDT,+200000.001935+100220.554653i
2001-08-01 13:00:13.470000 PDT,+200000.001931+100220.554645i
2001-08-01 13:00:13.480000 PDT,+200000.001928+100220.554638i
2001-08-01 13:00:13.490000 PDT,+200000.001924+100220.55463i
2001-08-01 13:00:13.500000 PDT,+200000.001921+100220.554623i
2001-08-01 13:00:13.510000 PDT,+200000.001918+100220.554615i
2001-08-01 13:00:13.520000 PDT,+200000.001915+100220.554608i
2001-08-01 13:00:13.530000 PDT,+200000.001911+100220.5546i
2001-08-01 13:00:13.540000 PDT,+200000.001907+100220.554593i
2001-08-01 13:00:13.550000 PDT,+200000.001904+100220.554584i
2001-08-01 13:00:13.560000 PDT,+200000.001903+100220.554575i
2001-08-01 13:00:13.570000 PDT,+200000.001901+100220.554566i
2001-08-01 13:00:13.580000 PDT,+200000.001897+100220.554559i
2001-08-01 13:00:13.590000 PDT,+200000.001894+100220.554553i
2001-08-01 13:00:13.600000 PDT,+200000.00189+100220.554548i
2001-08-01 13:00:13.610000 PDT,+200000.001886+100220.554541i
2001-08-01 13:00:13.620000 PDT,+200000.001882+100220.554534i
2001-08-01 13:00:13.630000 PDT,+200000.001877+100220.554527i
2001-08-01 13:00:13.640000 PDT,+200000.001874+100220.55452i
2001-08-01 13:00:13.650000 PDT,+200000.001871+100220.554513i
2001-08-01 13:00:13.660000 PDT,+200000.001867+100220.554506i
2001-08-01 13:00:13.670000 PDT,+200000.001864+100220.554499i
2001-08-01 13:00:13.680000 PDT,+200000.001861+100220.55449i
2001-08-01 13:00:13.690000 PDT,+200000.001857+100220.554482i
2001-08-01 13:00:13.700000 PDT,+200000.001856+100220.554476i
2001-08-01 13:00:13.710000 PDT,+200000.001852+100220.55447i
2001-08-01 13:00:13.720000 PDT,+200000.001847+100220.554463i
2001-08-01 13:00:13.730000 PDT,+200000.001842+100220.554457i
2001-08-01 13:00:13.740000 PDT,+200000.001836+100220.554449i
2001-08-01 13:00:13.750000 PDT,+200000.001832+100220.554441i
2001-08-01 13:00:13.760000 PDT,+200000.001827+100220.554433i
2001-08-01 13:00:13.770000 PDT,+200000.001825+100220.554425i
2001-08-01 13:00:13.780000 PDT,+200000.001821+100220.554418i
2001-08-01 13:00:13.790000 PDT,+200000.001815+100220.55441i
2001-08-01 13:00:13.800000 PDT,+200000.001812+100220.554404i
2001-08-01 13:00:13.810000 PDT,+200000.001808+100220.554397i
2001-08-01 13:00:13.820000 PDT,+200000.001805+100220.55439i
2001-08-01 13:00:13.830000 PDT,+200000.001803+100220.554382i
2001-08-01 13:00:13.840000 PDT,+200000.0018+100220.554373i
2001-08-01 13:00:13.850000 PDT,+200000.001798+100220.554364i
2001-08-01 13:00:13.860000 PDT,+200000.001793+100220.554356i
2001-08-01 13:00:13.870000 PDT,+200000.00179+100220.55435i
2001-08-01 13:00:13.880000 PDT,+200000.001787+100220.554343i
2001-08-01 13:00:13.890000 PDT,+200000.001783+100220.554335i
2001-08-01 13:00:13.900000 PDT,+200000.001777+100220.554328i
2001-08-01 13:00:13.910000 PDT,+200000.001772+100220.554319i
2001-08-01 13:00:13.920000 PDT,+200000.001767+100220.554313i
2001-08-01 13:00:13.930000 PDT,+200000.001765+100220.554307i
2001-08-01 13:00:13.940000 PDT,+200000.001762+100220.554302i
2001-08-01 13:00:13.950000 PDT,+200000.001758+100220.554295i
2001-08-01 13:00:13.960000 PDT,+200000.001754+100220.55429i
2001-08-01 13:00:13.970000 PDT,+200000.001749+100220.554282i
2001-08-01 13:00:13.980000 PDT,+200000.001746+100220.554275i
2001-08-01 13:00:13.990000 PDT,+200000.001743+100220.554268i
2001-08-01 13:00:14.000000 PDT,+200000.001741+100220.554259i
2001-08-01 13:00:14.010000 PDT,+200000.001737+100220.554251i
2001-08-01 13:00:14.020000 PDT,+200000.001733+100220.554244i
2001-08-01 13:00:14.030000 PDT,+200000.001729+100220.554238i
2001-08-01 13:00:14.040000 PDT,+200000.001726+100220.554231i
2001-08-01 13:00:14.050000 PDT,+200000.001723+100220.554224i
2001-08-01 13:00:14.060000 PDT,+200000.001719+100220.554219i
2001-08-01 13:00:14.070000 PDT,+200000.001716+100220.554212i
2001-08-01 13:00:14.080000 PDT,+200000.001713+100220.554206i
2001-08-01 13:00:14.090000 PDT,+200000.001708+100220.554199i
2001-08-01 13:00:14.100000 PDT,+200000.001706+100220.554192i
2001-08-01 13:00:14.110000 PDT,+200000.001706+100220.554187i
2001-08-01 13:00:14.120000 PDT,+200000.001704+100220.554182i
2001-08-01 13:00:14.130000 PDT,+200000.001703+100220.554176i
2001-08-01 13:00:14.140000 PDT,+200000.0017+100220.554168i
2001-08-01 13:00:14.150000 PDT,+200000.001697+100220.55416i
2001-08-01 13:00:14.160000 PDT,+200000.001693+100220.554154i
2001-08-01 13:00:14.170000 PDT,+200000.001689+100220.554148i
2001-08-01 13:00:14.180000 PDT,+200000.001685+100220.55414i
2001-08-01 13:00:14.190000 PDT,+200000.001681+100220.554134i
2001-08-01 13:00:14.200000 PDT,+200000.001676+100220.554127i
2001-08-01 13:00:14.210000 PDT,+200000.001672+100220.55412i
2001-08-01 13:00:14.220000 PDT,+200000.00167+100220.554113i
2001-08-01 13:00:14.230000 PDT,+200000.001666+100220.554108i
2001-08-01 13:00:14.240000 PDT,+200000.001662+100220.554102i
2001-08-01 13:00:14.250000 PDT,+200000.00166+100220.554096i
2001-08-01 13:00:14.260000 PDT,+200000.001657+100220.55409i
2001-08-01 13:00:14.270000 PDT,+200000.001653+100220.554082i
2001-08-01 13:00:14.280000 PDT,+200000.001651+100220.554076i
2001-08-01 13:00:14.290000 PDT,+200000.001649+100220.55407i
2001-08-01 13:00:14.300000 PDT,+200000.001646+100220.554064i
2001-08-01 13:00:14.310000 PDT,+200000.001641+100220.554057i
2001-08-01 13:00:14.320000 PDT,+200000.001637+100220.55405i
2001-08-01 13:00:14.330000 PDT,+200000.001633+100220.554043i
2001-08-01 13:00:14.340000 PDT,+200000.001631+100220.554037i
2001-08-01 13:00:14.350000 PDT,+200000.001628+100220.554031i
2001-08-01 13:00:14.360000 PDT,+200000.001628+100220.554025i
2001-08-01 13:00:14.370000 PDT,+200000.001626+100220.554021i
2001-08-01 13:00:14.380000 PDT,+200000.001621+100220.554013i
2001-08-01 13:00:14.390000 PDT,+200000.001618+100220.554004i
2001-08-01 13:00:14.400000 PDT,+200000.001615+100220.553998i
2001-08-01 13:00:14.410000 PDT,+200000.001613+100220.553991i
2001-08-01 13:00:14.420000 PDT,+200000.00161+100220.553985i
2001-08-01 13:00:14.430000 PDT,+200000.001604+100220.55398i
2001-08-01 13:00:14.440000 PDT,+200000.0016+100220.553974i
2001-08-01 13:00:14.450000 PDT,+200000.001595+100220.55397i
2001-08-01 13:00:14.460000 PDT,+200000.001593+100220.553964i
2001-08-01 13:00:14.470000 PDT,+200000.00159+100220.553958i
2001-08-01 13:00:14.480000 PDT,+200000.001587+100220.55395i
2001-08-01 13:00:14.490000 PDT,+200000.001582+100220.553943i
2001-08-01 13:00:14.500000 PDT,+200000.001577+100220.553935i
2001-08-01 13:00:14.510000 PDT,+200000.001574+100220.55393i
2001-08-01 13:00:14.520000 PDT,+200000.001569+100220.553925i
2001-08-01 13:00:14.530000 PDT,+200000.001566+100220.553917i
2001-08-01 13:00:14.540000 PDT,+200000.001566+100220.553913i
2001-08-01 13:00:14.550000 PDT,+200000.001565+100220.553909i
2001-08-01 13:00:14.560000 PDT,+200000.00156+100220.553903i
2001-08-01 13:00:14.570000 PDT,+200000.001557+100220.553896i
2001-08-01 13:00:14.580000 PDT,+200000.001555+100220.55389i
2001-08-01 13:00:14.590000 PDT,+200000.00155+100220.553885i
2001-08-01 13:00:14.600000 PDT,+200000.001548+100220.553877i
2001-08-01 13:00:14.610000 PDT,+200000.001544+100220.553871i
2001-08-01 13:00:14.620000 PDT,+200000.001543+100220.553865i
2001-08-01 13:00:14.630000 PDT,+200000.00154+100220.553858i
2001-08-01 13:00:14.640000 PDT,+200000.001536+100220.55385i
2001-08-01 13:00:14.650000 PDT,+200000.001531+100220.553842i
2001-08-01 13:00:14.660000 PDT,+200000.001528+100220.553833i
2001-08-01 13:00:14.670000 PDT,+200000.001524+100220.553827i
2001-08-01 13:00:14.680000 PDT,+200000.00152+100220.55382i
2001-08-01 13:00:14.690000 PDT,+200000.001517+100220.553814i
2001-08-01 13:00:14.700000 PDT,+200000.001512+100220.553808i
2001-08-01 13:00:14.710000 PDT,+200000.001508+100220.5538i
2001-08-01 13:00:14.720000 PDT,+200000.001506+100220.553793i
2001-08-01 13:00:14.730000 PDT,+200000.001503+100220.553786i
2001-08-01 13:00:14.740000 PDT,+200000.001501+100220.553778i
2001-08-01 13:00:14.750000 PDT,+200000.001498+100220.553774i
2001-08-01 13:00:14.760000 PDT,+200000.001494+100220.553769i
2001-08-01 13:00:14.770000 PDT,+200000.001492+100220.553763i
2001-08-01 13:00:14.780000 PDT,+200000.00149+100220.553758i
2001-08-01 13:00:14.790000 PDT,+200000.001486+100220.553753i
2001-08-01 13:00:14.800000 PDT,+200000.001482+100220.553749i
2001-08-01 13:00:14.810000 PDT,+200000.001477+100220.553745i
2001-08-01 13:00:14.820000 PDT,+200000.001474+100220.55374i
2001-08-01 13:00:14.830000 PDT,+200000.001471+100220.553735i
2001-08-01 13:00:14.840000 PDT,+200000.001469+100220.55373i
2001-08-01 13:00:14.850000 PDT,+200000.001465+100220.553726i
2001-08-01 13:00:14.860000 PDT,+200000.001462+100220.55372i
2001-08-01 13:00:14.870000 PDT,+200000.001459+100220.553713i
2001-08-01 13:00:14.880000 PDT,+200000.001454+100220.553707i
2001-08-01 13:00:14.890000 PDT,+200000.001452+100220.553701i
2001-08-01 13:00:14.900000 PDT,+200000.00145+100220.553696i
2001-08-01 13:00:14.910000 PDT,+200000.001448+100220.55369i
2001-08-01 13:00:14.920000 PDT,+200000.001446+100220.553683i
2001-08-01 13:00:14.930000 PDT,+200000.001443+100220.553677i
2001-08-01 13:00:14.940000 PDT,+200000.001439+100220.553671i
2001-08-01 13:00:14.950000 PDT,+200000.001435+100220.553667i
2001-08-01 13:00:14.960000 PDT,+200000.001432+100220.553659i
2001-08-01 13:00:14.970000 PDT,+200000.00143+100220.553651i
2001-08-01 13:00:14.980000 PDT,+200000.001429+100220.553643i
2001-08-01 13:00:14.990000 PDT,+200000.001426+100220.553637i
2001-08-01 13:00:15.000000 PDT,+200000.001424+100220.55363i
2001-08-01 13:00:15.010000 PDT,+200000.001421+100220.553626i
2001-08-01 13:00:15.020000 PDT,+200000.001416+100220.553619i
2001-08-01 13:00:15.030000 PDT,+200000.001411+100220.553615i
2001-08-01 13:00:15.040000 PDT,+200000.001408+100220.55361i
2001-08-01 13:00:15.050000 PDT,+200000.001405+100220.553604i
2001-08-01 13:00:15.060000 PDT,+200000.001404+100220.553599i
2001-08-01 13:00:15.070000 PDT,+200000.001401+100220.553592i
2001-08-01 13:00:15.080000 PDT,+200000.001397+100220.553585i
2001-08-01 13:00:15.090000 PDT,+200000.001393+100220.553578i
2001-08-01 13:00:15.100000 PDT,+200000.001389+100220.553571i
2001-08-01 13:00:15.110000 PDT,+200000.001387+100220.553566i
2001-08-01 13:00:15.120000 PDT,+200000.001384+100220.553561i
2001-08-01 13:00:15.130000 PDT,+200000.00138+100220.553555i
2001-08-01 13:00:15.140000 PDT,+200000.001377+100220.55355i
2001-08-01 13:00:15.150000 PDT,+200000.001373+100220.553543i
2001-08-01 13:00:15.160000 PDT,+200000.001372+100220.553536i
2001-08-01 13:00:15.170000 PDT,+200000.001369+100220.553529i
2001-08-01 13:00:15.180000 PDT,+200000.001367+100220.553524i
2001-08-01 13:00:15.190000 PDT,+200000.001363+100220.55352i
2001-08-01 13:00:15.200000 PDT,+200000.001363+100220.553515i
2001-08-01 13:00:15.210000 PDT,+200000.001362+100220.553511i
2001-08-01 13:00:15.220000 PDT,+200000.001359+100220.553507i
2001-08-01 13:00:15.230000 PDT,+200000.001356+100220.553503i
2001-08-01 13:00:15.240000 PDT,+200000.001353+100220.553498i
2001-08-01 13:00:15.250000 PDT,+200000.001352+100220.553492i
2001-08-01 13:00:15.260000 PDT,+200000.001349+100220.553485i
2001-08-01 13:00:15.270000 PDT,+200000.001347+100220.553478i
2001-08-01 13:00:15.280000 PDT,+200000.001345+100220.553473i
2001-08-01 13:00:15.290000 PDT,+200000.001342+100220.553467i
2001-08-01 13:00:15.300000 PDT,+200000.00134+100220.553464i
2001-08-01 13:00:15.310000 PDT,+200000.001337+100220.553459i
2001-08-01 13:00:15.320000 PDT,+200000.001333+100220.553454i
2001-08-01 13:00:15.330000 PDT,+200000.00133+100220.553448i
2001-08-01 13:00:15.340000 PDT,+200000.001328+100220.553445i
2001-08-01 13:00:15.350000 PDT,+200000.001326+100220.553441i
2001-08-01 13:00:15.360000 PDT,+200000.001324+100220.553436i
2001-08-01 13:00:15.370000 PDT,+200000.001322+100220.553431i
2001-08-01 13:00:15.380000 PDT,+200000.001321+100220.553427i
2001-08-01 13:00:15.390000 PDT,+200000.001317+100220.553421i
2001-08-01 13:00:15.400000 PDT,+200000.001313+100220.553414i
2001-08-01 13:00:15.410000 PDT,+200000.001311+100220.55341i
2001-08-01 13:00:15.420000 PDT,+200000.001309+100220.553406i
2001-08-01 13:00:15.430000 PDT,+200000.001305+100220.553401i
2001-08-01 13:00:15.440000 PDT,+200000.001302+100220.553399i
2001-08-01 13:00:15.450000 PDT,+200000.0013+100220.553394i
2001-08-01 13:00:15.460000 PDT,+200000.001297+100220.553388i
2001-08-01 13:00:15.470000 PDT,+200000.001294+100220.553383i
2001-08-01 13:00:15.480000 PDT,+200000.001291+100220.553377i
2001-08-01 13:00:15.490000 PDT,+200000.00129+100220.553372i
2001-08-01 13:00:15.500000 PDT,+200000.001288+100220.553366i
2001-08-01 13:00:15.510000 PDT,+200000.001287+100220.553359i
2001-08-01 13:00:15.520000 PDT,+200000.001285+100220.553352i
2001-08-01 13:00:15.530000 PDT,+200000.001281+100220.553346i
2001-08-01 13:00:15.540000 PDT,+200000.001279+100220.553339i
2001-08-01 13:00:15.550000 PDT,+200000.001275+100220.553333i
2001-08-01 13:00:15.560000 PDT,+200000.001272+100220.553329i
2001-08-01 13:00:15.570000 PDT,+200000.001269+100220.553325i
2001-08-01 13:00:15.580000 PDT,+200000.001267+100220.55332i
2001-08-01 13:00:15.590000 PDT,+200000.001263+100220.553316i
2001-08-01 13:00:15.600000 PDT,+200000.00126+100220.553312i
2001-08-01 13:00:15.610000 PDT,+200000.001257+100220.553308i
2001-08-01 13:00:15.620000 PDT,+200000.001255+100220.553302i
2001-08-01 13:00:15.630000 PDT,+200000.001252+100220.553299i
2001-08-01 13:00:15.640000 PDT,+200000.00125+100220.553291i
2001-08-01 13:00:15.650000 PDT,+200000.001247+100220.553285i
2001-08-01 13:00:15.660000 PDT,+200000.001246+100220.553281i
2001-08-01 13:00:15.670000 PDT,+200000.001244+100220.553276i
2001-08-01 13:00:15.680000 PDT,+200000.001241+100220.553271i
2001-08-01 13:00:15.690000 PDT,+200000.00124+100220.553267i
2001-08-01 13:00:15.700000 PDT,+200000.001239+100220.553263i
2001-08-01 13:00:15.710000 PDT,+200000.001239+100220.553258i
2001-08-01 13:00:15.720000 PDT,+200000.001236+100220.553253i
2001-08-01 13:00:15.730000 PDT,+200000.001235+100220.553247i
2001-08-01 13:00:15.740000 PDT,+200000.001232+100220.553243i
2001-08-01 13:00:15.750000 PDT,+200000.001228+100220.553238i
2001-08-01 13:00:15.760000 PDT,+200000.001226+100220.553234i
2001-08-01 13:00:15.770000 PDT,+200000.001224+100220.553229i
2001-08-01 13:00:15.780000 PDT,+200000.001222+100220.553225i
2001-08-01 13:00:15.790000 PDT,+200000.001219+100220.553221i
2001-08-01 13:00:15.800000 PDT,+200000.001216+100220.553216i
2001-08-01 13:00:15.810000 PDT,+200000.001212+100220.553211i
2001-08-01 13:00:15.820000 PDT,+200000.001207+100220.553205i
2001-08-01 13:00:15.830000 PDT,+200000.001203+100220.553199i
2001-08-01 13:00:15.840000 PDT,+200000.001199+100220.553194i
2001-08-01 13:00:15.850000 PDT,+200000.001197+100220.553187i
2001-08-01 13:00:15.860000 PDT,+200000.001196+100220.553183i
2001-08-01 13:00:15.870000 PDT,+200000.001193+100220.553178i
2001-08-01 13:00:15.880000 PDT,+200000.001191+100220.553172i
2001-08-01 13:00:15.890000 PDT,+200000.001189+100220.553167i
2001-08-01 13:00:15.900000 PDT,+200000.001187+100220.553161i
2001-08-01 13:00:15.910000 PDT,+200000.001186+100220.553157i
2001-08-01 13:00:15.920000 PDT,+200000.001184+100220.553154i
2001-08-01 13:00:15.930000 PDT,+200000.001181+100220.55315i
2001-08-01 13:00:15.940000 PDT,+200000.001177+100220.553146i
2001-08-01 13:00:15.950000 PDT,+200000.001175+100220.553143i
2001-08-01 13:00:15.960000 PDT,+200000.001173+100220.55314i
2001-08-01 13:00:15.970000 PDT,+200000.001171+100220.553137i
2001-08-01 13:00:15.980000 PDT,+200000.001168+100220.553134i
2001-08-01 13:00:15.990000 PDT,+200000.001167+100220.55313i
2001-08-01 13:00:16.000000 PDT,+200000.001166+100220.553129i
2001-08-01 13:00:16.010000 PDT,+200000.001166+100220.553125i
2001-08-01 13:00:16.020000 PDT,+200000.001164+100220.553121i
2001-08-01 13:00:16.030000 PDT,+200000.001163+100220.553117i
2001-08-01 13:00:16.040000 PDT,+200000.001163+100220.553113i
2001-08-01 13:00:16.050000 PDT,+200000.001161+100220.55311i
2001-08-01 13:00:16.060000 PDT,+200000.001158+100220.553104i
2001-08-01 13:00:16.070000 PDT,+200000.001156+100220.553098i
2001-08-01 13:00:16.080000 PDT,+200000.001151+100220.553094i
2001-08-01 13:00:16.090000 PDT,+200000.001146+100220.553091i
2001-08-01 13:00:16.100000 PDT,+200000.001143+100220.553084i
2001-08-01 13:00:16.110000 PDT,+200000.001139+100220.553079i
2001-08-01 13:00:16.120000 PDT,+200000.001137+100220.553075i
2001-08-01 13:00:16.130000 PDT,+200000.001135+100220.553069i
2001-08-01 13:00:16.140000 PDT,+200000.001132+100220.553063i
2001-08-01 13:00:16.150000 PDT,+200000.00113+100220.553056i
2001-08-01 13:00:16.160000 PDT,+200000.001128+100220.55305i
2001-08-01 13:00:16.170000 PDT,+200000.001127+100220.553044i
2001-08-01 13:00:16.180000 PDT,+200000.001125+100220.553038i
2001-08-01 13:00:16.190000 PDT,+200000.001123+100220.553034i
2001-08-01 13:00:16.200000 PDT,+200000.001121+100220.553031i
2001-08-01 13:00:16.210000 PDT,+200000.001118+100220.553027i
2001-08-01 13:00:16.220000 PDT,+200000.001114+100220.55302i
2001-08-01 13:00:16.230000 PDT,+200000.001112+100220.553015i
2001-08-01 13:00:16.240000 PDT,+200000.001109+100220.55301i
2001-08-01 13:00:16.250000 PDT,+200000.001106+100220.553005i
2001-08-01 13:00:16.260000 PDT,+200000.001103+100220.553002i
2001-08-01 13:00:16.270000 PDT,+200000.0011+100220.552999i
2001-08-01 13:00:16.280000 PDT,+200000.001099+100220.552995i
2001-08-01 13:00:16.290000 PDT,+200000.001099+100220.552992i
2001-08-01 13:00:16.300000 PDT,+200000.001097+100220.552989i
2001-08-01 13:00:16.310000 PDT,+200000.001095+100220.552986i
2001-08-01 13:00:16.320000 PDT,+200000.001095+100220.552983i
2001-08-01 13:00:16.330000 PDT,+200000.001095+100220.55298i
2001-08-01 13:00:16.340000 PDT,+200000.001092+100220.552976i
2001-08-01 13:00:16.350000 PDT,+200000.00109+100220.552975i
2001-08-01 13:00:16.360000 PDT,+200000.001089+100220.552971i
2001-08-01 13:00:16.370000 PDT,+200000.001087+100220.552966i
2001-08-01 13:00:16.380000 PDT,+200000.001082+100220.552961i
2001-08-01 13:00:16.390000 PDT,+200000.001079+100220.552956i
2001-08-01 13:00:16.400000 PDT,+200000.001077+100220.552952i
2001-08-01 13:00:16.410000 PDT,+200000.001074+100220.552947i
2001-08-01 13:00:16.420000 PDT,+200000.001071+100220.552943i
2001-08-01 13:00:16.430000 PDT,+200000.001069+100220.552939i
2001-08-01 13:00:16.440000 PDT,+200000.00107+100220.552935i
2001-08-01 13:00:16.450000 PDT,+200000.001067+100220.552933i
2001-08-01 13:00:16.460000 PDT,+200000.001064+100220.552928i
2001-08-01 13:00:16.470000 PDT,+200000.001061+100220.552924i
2001-08-01 13:00:16.480000 PDT,+200000.001057+100220.55292i
2001-08-01 13:00:16.490000 PDT,+200000.001053+100220.552916i
2001-08-01 13:00:16.500000 PDT,+200000.001049+100220.552911i
2001-08-01 13:00:16.510000 PDT,+200000.001046+100220.552904i
2001-08-01 13:00:16.520000 PDT,+200000.001045+100220.552898i
2001-08-01 13:00:16.530000 PDT,+200000.001046+100220.552892i
2001-08-01 13:00:16.540000 PDT,+200000.001047+100220.552887i
2001-08-01 13:00:16.550000 PDT,+200000.001045+100220.552882i
2001-08-01 13:00:16.560000 PDT,+200000.001045+100220.552878i
2001-08-01 13:00:16.570000 PDT,+200000.001044+100220.552874i
2001-08-01 13:00:16.580000 PDT,+200000.001043+100220.552869i
2001-08-01 13:00:16.590000 PDT,+200000.001043+100220.552864i
2001-08-01 13:00:16.600000 PDT,+200000.001042+100220.552861i
2001-08-01 13:00:16.610000 PDT,+200000.001038+100220.552857i
2001-08-01 13:00:16.620000 PDT,+200000.001034+100220.552853i
2001-08-01 13:00:16.630000 PDT,+200000.001032+100220.552849i
2001-08-01 13:00:16.640000 PDT,+200000.00103+100220.552846i
2001-08-01 13:00:16.650000 PDT,+200000.001028+100220.552842i
2001-08-01 13:00:16.660000 PDT,+200000.001025+100220.552838i
2001-08-01 13:00:16.670000 PDT,+200000.001022+100220.552836i
2001-08-01 13:00:16.680000 PDT,+200000.00102+100220.552831i
2001-08-01 13:00:16.690000 PDT,+200000.001018+100220.552826i
2001-08-01 13:00:16.700000 PDT,+200000.001015+100220.552821i
2001-08-01 13:00:16.710000 PDT,+200000.001012+100220.552816i
2001-08-01 13:00:16.720000 PDT,+200000.001008+100220.552809i
2001-08-01 13:00:16.730000 PDT,+200000.001004+100220.552805i
2001-08-01 13:00:16.740000 PDT,+200000.001002+100220.5528i
2001-08-01 13:00:16.750000 PDT,+200000.000998+100220.552796i
2001-08-01 13:00:16.760000 PDT,+200000.000996+100220.552792i
2001-08-01 13:00:16.770000 PDT,+200000.000993+100220.552788i
2001-08-01 13:00:16.780000 PDT,+200000.00099+100220.552783i
2001-08-01 13:00:16.790000 PDT,+200000.000987+100220.552779i
2001-08-01 13:00:16.800000 PDT,+200000.000984+100220.552777i
2001-08-01 13:00:16.810000 PDT,+200000.000982+100220.552772i
2001-08-01 13:00:16.820000 PDT,+200000.00098+100220.552767i
2001-08-01 13:00:16.830000 PDT,+200000.000977+100220.552763i
2001-08-01 13:00:16.840000 PDT,+200000.000974+100220.552757i
2001-08-01 13:00:16.850000 PDT,+200000.000973+100220.552751i
2001-08-01 13:00:16.860000 PDT,+200000.000973+100220.552747i
2001-08-01 13:00:16.870000 PDT,+200000.000974+100220.552743i
2001-08-01 13:00:16.880000 PDT,+200000.000973+100220.552741i
2001-08-01 13:00:16.890000 PDT,+200000.000971+100220.552738i
2001-08-01 13:00:16.900000 PDT,+200000.000968+100220.552734i
2001-08-01 13:00:16.910000 PDT,+200000.000965+100220.55273i
2001-08-01 13:00:16.920000 PDT,+200000.000964+100220.552726i
2001-08-01 13:00:16.930000 PDT,+200000.000962+100220.552721i
2001-08-01 13:00:16.940000 PDT,+200000.000959+100220.552716i
2001-08-01 13:00:16.950000 PDT,+200000.000957+100220.552713i
2001-08-01 13:00:16.960000 PDT,+200000.000954+100220.552707i
2001-08-01 13:00:16.970000 PDT,+200000.000952+100220.552702i
2001-08-01 13:00:16.980000 PDT,+200000.000952+100220.552699i
2001-08-01 13:00:16.990000 PDT,+200000.00095+100220.552694i
2001-08-01 13:00:17.000000 PDT,+200000.00095+100220.55269i
2001-08-01 13:00:17.010000 PDT,+200000.00095+100220.552686i
2001-08-01 13:00:17.020000 PDT,+200000.00095+100220.552682i
2001-08-01 13:00:17.030000 PDT,+200000.000948+100220.552679i
2001-08-01 13:00:17.040000 PDT,+200000.000946+100220.552678i
2001-08-01 13:00:17.050000 PDT,+200000.000945+100220.552678i
2001-08-01 13:00:17.060000 PDT,+200000.000944+100220.552674i
2001-08-01 13:00:17.070000 PDT,+200000.000942+100220.552672i
2001-08-01 13:00:17.080000 PDT,+200000.000941+100220.552671i
2001-08-01 13:00:17.090000 PDT,+200000.000942+100220.552669i
2001-08-01 13:00:17.100000 PDT,+200000.000942+100220.552667i
2001-08-01 13:00:17.110000 PDT,+200000.000941+100220.552663i
2001-08-01 13:00:17.120000 PDT,+200000.000938+100220.552659i
2001-08-01 13:00:17.130000 PDT,+200000.000933+100220.552655i
2001-08-01 13:00:17.140000 PDT,+200000.00093+100220.55265i
2001-08-01 13:00:17.150000 PDT,+200000.000929+100220.552645i
2001-08-01 13:00:17.160000 PDT,+200000.000926+100220.552641i
2001-08-01 13:00:17.170000 PDT,+200000.000925+100220.552637i
2001-08-01 13:00:17.180000 PDT,+200000.00092+100220.552635i
2001-08-01 13:00:17.190000 PDT,+200000.000918+100220.55263i
2001-08-01 13:00:17.200000 PDT,+200000.000915+100220.552624i
2001-08-01 13:00:17.210000 PDT,+200000.000912+100220.55262i
2001-08-01 13:00:17.220000 PDT,+200000.00091+100220.552616i
2001-08-01 13:00:17.230000 PDT,+200000.000908+100220.552611i
2001-08-01 13:00:17.240000 PDT,+200000.000906+100220.552605i
2001-08-01 13:00:17.250000 PDT,+200000.000904+100220.552602i
2001-08-01 13:00:17.260000 PDT,+200000.000901+100220.552596i
2001-08-01 13:00:17.270000 PDT,+200000.000898+100220.552591i
2001-08-01 13:00:17.280000 PDT,+200000.000896+100220.552588i
2001-08-01 13:00:17.290000 PDT,+200000.000894+100220.552585i
2001-08-01 13:00:17.300000 PDT,+200000.000893+100220.552583i
2001-08-01 13:00:17.310000 PDT,+200000.00089+100220.552581i
2001-08-01 13:00:17.320000 PDT,+200000.000888+100220.552579i
2001-08-01 13:00:17.330000 PDT,+200000.000886+100220.552577i
2001-08-01 13:00:17.340000 PDT,+200000.000882+100220.552574i
2001-08-01 13:00:17.350000 PDT,+200000.000881+100220.552572i
2001-08-01 13:00:17.360000 PDT,+200000.00088+100220.552571i
2001-08-01 13:00:17.370000 PDT,+200000.000881+100220.552568i
2001-08-01 13:00:17.380000 PDT,+200000.000882+100220.552563i
2001-08-01 13:00:17.390000 PDT,+200000.000881+100220.552559i
2001-08-01 13:00:17.400000 PDT,+200000.000879+100220.552556i
2001-08-01 13:00:17.410000 PDT,+200000.000876+100220.552553i
2001-08-01 13:00:17.420000 PDT,+200000.000875+100220.55255i
2001-08-01 13:00:17.430000 PDT,+200000.000873+100220.552545i
2001-08-01 13:00:17.440000 PDT,+200000.000871+100220.55254i
2001-08-01 13:00:17.450000 PDT,+200000.000868+100220.552537i
